,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,33,37,30,47
1,33,37,38,45
2,33,37,46,44
3,33,37,24,37
4,33,37,45,17
5,33,37,49,31
6,33,37,32,41
7,33,37,43,40
8,33,37,44,46
9,33,37,22,26
10,33,37,33,24
11,33,37,38,22
12,33,37,20,10
13,33,37,48,37
14,33,37,46,24
15,33,37,22,40
16,33,37,48,49
17,33,37,44,23
18,33,37,33,20
19,33,37,23,44
20,33,37,21,37
21,33,37,41,48
22,33,37,30,39
23,33,37,49,46
24,33,37,21,39
25,33,37,24,10
26,33,37,43,26
27,33,37,16,36
28,33,37,46,12
29,33,37,43,31
30,33,37,28,41
31,33,37,46,34
32,33,37,10,12
33,33,37,17,16
34,33,37,44,44
35,33,37,18,19
36,33,37,13,22
37,33,37,16,10
38,33,37,28,27
39,33,37,24,29
40,33,37,43,18
41,33,37,11,15
42,33,37,27,44
43,33,37,21,29
44,33,37,35,26
45,33,37,22,27
46,33,37,44,32
47,33,37,33,31
48,33,37,47,46
49,33,37,32,41
50,33,37,14,18
51,33,37,27,43
52,33,37,19,40
53,33,37,27,35
54,33,37,34,48
55,33,37,33,35
56,33,37,13,17
57,33,37,44,43
58,33,37,22,32
59,33,37,27,44
60,33,37,35,34
61,33,37,10,26
62,33,37,20,14
63,33,37,46,33
64,33,37,31,39
65,33,37,39,49
66,33,37,15,20
67,33,37,30,10
68,33,37,16,11
69,33,37,23,14
70,33,37,24,31
71,33,37,12,44
72,33,37,22,20
73,33,37,14,27
74,33,37,12,32
75,33,37,16,35
76,33,37,39,14
77,33,37,14,44
78,33,37,26,32
79,33,37,19,26
80,33,37,23,41
81,33,37,36,38
82,33,37,12,37
83,33,37,22,26
84,33,37,29,45
85,33,37,45,48
86,33,37,18,22
87,33,37,25,48
88,33,37,32,34
89,33,37,34,46
90,33,37,17,48
91,33,37,30,26
92,33,37,48,25
93,33,37,30,37
94,33,37,37,40
95,33,37,22,38
96,33,37,42,47
97,33,37,15,28
98,33,37,22,24
99,33,37,29,23
100,33,37,46,39
101,33,37,30,10
102,33,37,39,16
103,33,37,18,37
104,33,37,20,27
105,33,37,45,32
106,33,37,37,40
107,33,37,37,18
108,33,37,11,39
109,33,37,46,15
110,33,37,32,19
111,33,37,40,32
112,33,37,18,45
113,33,37,41,15
114,33,37,15,45
115,33,37,18,44
116,33,37,37,45
117,33,37,32,48
118,33,37,45,19
119,33,37,34,10
120,33,37,32,32
121,33,37,19,26
122,33,37,15,47
123,33,37,16,49
124,33,37,45,36
125,33,37,41,46
126,33,37,46,18
127,33,37,42,28
128,33,37,30,34
129,33,37,44,22
130,33,37,30,15
131,33,37,33,37
132,33,37,36,12
133,33,37,48,13
134,33,37,43,43
135,33,37,36,40
136,33,37,24,44
137,33,37,31,21
138,33,37,22,23
139,33,37,40,28
140,33,37,47,38
141,33,37,29,46
142,33,37,23,11
143,33,37,43,25
144,33,37,24,46
145,33,37,41,16
146,33,37,40,46
147,33,37,28,47
148,33,37,32,12
149,33,37,28,42
150,33,37,32,20
