,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,4,2,2,4,3,1,2,3,1,3,3,2
1,4,2,2,4,3,1,1,1,3,1,2,1
2,4,2,2,4,3,1,1,3,3,1,2,4
3,4,2,2,4,3,1,2,2,3,3,1,1
4,4,2,2,4,3,1,2,3,4,1,3,2
5,4,2,2,4,3,1,2,2,3,1,1,1
6,4,2,2,4,3,1,2,4,4,1,4,1
7,4,2,2,4,3,1,3,2,4,3,1,1
8,4,2,2,4,3,1,2,2,1,4,3,3
9,4,2,2,4,3,1,4,2,1,2,3,1
10,4,2,2,4,3,1,3,1,1,3,1,4
11,4,2,2,4,3,1,3,4,2,3,4,4
12,4,2,2,4,3,1,4,3,4,1,4,2
13,4,2,2,4,3,1,2,1,2,4,2,4
14,4,2,2,4,4,1,1,4,3,2,4,4
15,4,2,4,4,4,1,1,1,1,4,4,2
16,4,2,4,4,4,1,1,4,2,4,3,1
17,4,2,4,4,4,1,3,1,2,4,4,3
18,4,2,4,4,4,1,2,4,2,1,3,4
19,4,2,4,4,3,1,1,2,2,1,1,4
20,4,2,4,4,3,1,4,3,2,3,4,2
21,4,2,4,1,2,1,4,4,4,4,1,2
22,4,2,4,1,2,1,1,4,2,2,4,1
23,4,2,4,4,4,1,1,1,2,3,4,2
24,4,2,4,4,3,1,1,3,2,3,3,1
25,4,2,4,4,3,1,2,1,1,1,1,4
26,4,2,4,4,3,1,3,1,1,1,2,3
27,4,2,4,4,3,1,4,1,2,3,1,1
28,4,2,4,4,3,1,3,2,1,1,1,2
29,4,2,4,4,3,1,3,4,3,4,1,2
30,4,2,4,4,3,1,1,1,4,3,2,3
31,4,2,4,4,3,1,3,1,4,3,1,2
32,4,2,4,4,3,1,3,2,1,1,2,4
33,4,2,4,4,3,1,2,3,2,1,3,1
34,4,3,4,2,1,2,4,4,1,1,4,4
35,4,3,4,2,1,2,2,1,2,1,2,3
36,4,2,4,2,1,2,2,3,4,4,4,4
37,4,3,4,2,1,2,4,1,4,1,1,3
38,4,2,4,2,1,2,1,2,3,2,1,4
39,4,2,4,2,1,2,1,2,4,4,1,4
40,4,3,4,2,1,2,4,1,4,1,3,3
41,4,3,4,2,1,2,2,1,1,4,1,1
42,4,3,4,2,1,2,4,1,1,2,4,1
43,4,3,4,2,1,2,1,3,3,1,1,3
44,4,3,4,2,1,2,2,3,3,2,4,2
45,4,3,4,2,1,2,2,1,2,2,4,1
46,4,3,4,2,1,2,3,2,1,1,4,1
47,4,3,4,2,1,2,1,1,2,4,3,4
48,4,3,4,2,1,2,3,2,1,1,4,3
49,4,3,4,2,1,2,4,2,1,2,2,4
50,4,3,4,2,1,2,4,1,4,4,3,1
51,4,3,4,2,1,2,3,1,1,2,1,1
52,4,3,4,2,1,2,3,3,2,2,4,3
