,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,30,23,19,17
1,30,23,37,41
2,30,23,44,30
3,30,23,38,47
4,30,23,42,12
5,30,23,28,42
6,30,23,19,39
7,30,23,23,21
8,30,23,35,47
9,30,23,41,46
10,30,23,31,16
11,30,23,33,13
12,30,23,18,27
13,30,23,27,39
14,30,23,15,24
15,30,23,16,21
16,30,23,42,39
17,30,23,15,12
18,30,23,49,44
19,30,23,24,43
20,30,23,38,34
21,30,23,40,12
22,30,23,26,10
23,30,23,27,37
24,30,23,18,28
25,30,23,18,34
26,30,23,19,41
27,30,23,20,17
28,30,23,33,23
29,30,23,36,46
30,30,23,32,46
31,30,23,28,40
32,30,23,26,13
33,30,23,19,22
34,30,23,22,17
35,30,23,25,44
36,30,23,17,45
37,30,23,36,16
38,30,23,35,25
39,30,23,31,36
40,30,23,42,15
41,30,23,44,41
42,30,23,34,31
43,30,23,10,35
44,30,23,20,32
45,30,23,30,16
46,30,23,43,47
47,30,23,33,32
48,30,23,20,28
49,30,23,16,39
50,30,23,48,15
51,30,23,40,20
52,30,23,20,26
53,30,23,24,10
54,30,23,42,16
55,30,23,27,29
56,30,23,18,39
57,30,23,12,19
58,30,23,36,31
59,30,23,20,24
60,30,23,35,37
61,30,23,27,46
62,30,23,30,10
63,30,23,23,24
64,30,23,21,35
65,30,23,17,20
66,30,23,29,36
67,30,23,45,47
68,30,23,13,29
69,30,23,42,29
70,30,23,30,17
71,30,23,31,14
72,30,23,21,38
73,30,23,20,15
74,30,23,37,40
75,30,23,35,41
76,30,23,44,39
77,30,23,18,16
78,30,23,27,36
79,30,23,40,46
80,30,23,32,20
81,30,23,10,42
82,30,23,49,38
83,30,23,28,31
84,30,23,38,20
85,30,23,24,27
86,30,23,29,38
87,30,23,47,44
88,30,23,17,39
89,30,23,40,22
90,30,23,17,41
91,30,23,18,38
92,30,23,29,42
93,30,23,26,23
94,30,23,48,31
95,30,23,42,34
96,30,23,31,26
97,30,23,40,14
98,30,23,13,38
99,30,23,14,36
100,30,23,46,33
101,30,23,44,47
102,30,23,38,14
103,30,23,20,27
104,30,23,46,11
105,30,23,37,36
106,30,23,47,14
107,30,23,48,15
108,30,23,11,17
109,30,23,16,39
110,30,23,27,17
111,30,23,29,26
112,30,23,19,13
113,30,23,49,48
114,30,23,34,27
115,30,23,23,40
116,30,23,37,22
117,30,23,13,29
118,30,23,26,46
119,30,23,40,19
120,30,23,18,26
121,30,23,11,45
122,30,23,10,11
123,30,23,26,37
124,30,23,42,15
125,30,23,29,16
126,30,23,33,46
127,30,23,11,29
128,30,23,48,11
129,30,23,16,40
130,30,23,16,20
131,30,23,31,16
132,30,23,45,46
133,30,23,29,12
134,30,23,31,13
135,30,23,16,28
136,30,23,21,16
137,30,23,29,27
138,30,23,16,47
139,30,23,20,12
140,30,23,13,23
141,30,23,47,27
142,30,23,28,34
143,30,23,25,32
144,30,23,24,21
145,30,23,11,34
146,30,23,16,26
147,30,23,40,38
148,30,23,11,14
149,30,23,21,25
150,30,23,37,48
151,30,23,34,30
152,30,23,29,24
153,30,23,31,47
154,30,23,27,21
155,30,23,45,11
156,30,23,30,22
157,30,23,46,12
158,30,23,26,28
159,30,23,32,25
160,30,23,16,41
161,30,23,19,34
162,30,23,43,14
163,30,23,19,11
164,30,23,16,17
165,30,23,22,47
166,30,23,40,46
167,30,23,31,22
168,30,23,44,25
169,30,23,18,15
170,30,23,12,30
171,30,23,40,11
172,30,23,37,38
173,30,23,12,39
174,30,23,17,35
175,30,23,19,25
176,30,23,10,31
177,30,23,28,14
178,30,23,32,40
179,30,23,43,12
180,30,23,44,13
181,30,23,20,35
182,30,23,21,40
183,30,23,16,26
184,30,23,36,32
185,30,23,20,24
186,30,23,19,19
187,30,23,19,43
188,30,23,40,47
189,30,23,44,18
190,30,23,11,44
191,30,23,33,42
192,30,23,24,36
193,30,23,29,21
194,30,23,30,15
195,30,23,18,44
196,30,23,14,39
197,30,23,28,47
198,30,23,43,34
199,30,23,16,40
200,30,23,11,29
201,30,23,18,46
202,30,23,35,12
203,30,23,41,33
204,30,23,25,19
205,30,23,29,17
206,30,23,47,39
207,30,23,37,20
208,30,23,47,23
209,30,23,38,49
210,30,23,38,47
211,30,23,29,44
212,30,23,12,32
213,30,23,37,32
214,30,23,17,14
215,30,23,32,41
216,30,23,26,26
217,30,23,28,39
218,30,23,11,11
219,30,23,14,30
220,30,23,13,26
221,30,23,48,39
222,30,23,33,39
223,30,23,43,43
224,30,23,22,29
225,30,23,31,29
226,30,23,29,10
227,30,23,25,15
228,30,23,40,19
229,30,23,43,46
230,30,23,23,35
231,30,23,33,24
232,30,23,33,23
233,30,23,24,23
234,30,23,45,21
235,30,23,22,38
236,30,23,39,42
237,30,23,10,26
238,30,23,30,11
239,30,23,24,30
240,30,23,33,11
241,30,23,37,34
242,30,23,31,41
243,30,23,38,32
244,30,23,45,31
245,30,23,31,27
246,30,23,13,22
247,30,23,29,43
248,30,23,45,30
249,30,23,18,37
250,30,23,13,42
251,30,23,14,12
252,30,23,14,31
253,30,23,22,12
254,30,23,38,15
255,30,23,38,39
256,30,23,17,48
257,30,23,45,31
258,30,23,29,35
259,30,23,27,30
260,30,23,10,34
261,30,23,49,19
262,30,23,20,47
263,30,23,41,13
264,30,23,43,16
265,30,23,17,21
266,30,23,10,33
267,30,23,39,20
268,30,23,47,30
269,30,23,25,48
270,30,23,41,42
271,30,23,11,29
272,30,23,17,30
273,30,23,40,37
274,30,23,29,12
275,30,23,42,14
276,30,23,41,11
277,30,23,40,47
278,30,23,12,28
279,30,23,19,22
280,30,23,33,40
281,30,23,15,31
282,30,23,42,24
283,30,23,33,18
284,30,23,34,33
285,30,23,26,44
286,30,23,30,47
287,30,23,37,15
288,30,23,46,35
289,30,23,23,35
290,30,23,35,13
291,30,23,46,32
292,30,23,49,34
293,30,23,26,12
294,30,23,12,39
295,30,23,27,31
296,30,23,31,30
297,30,23,21,14
298,30,23,26,41
299,30,23,12,35
300,30,23,32,19
301,30,23,21,20
