,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,2,3,3,3,3,2,1,1,4,2,3,2
1,2,3,3,3,3,2,1,1,1,1,3,2
2,2,3,3,3,3,2,2,3,3,1,3,2
3,3,3,3,3,3,2,3,3,4,2,3,1
4,3,3,3,3,3,2,1,2,1,1,4,4
5,3,3,3,3,3,2,2,3,3,4,2,2
6,3,3,3,3,3,2,4,3,2,1,3,2
7,3,3,3,3,3,2,2,3,4,1,2,3
8,3,3,3,3,3,2,4,4,3,4,1,2
9,3,3,3,3,3,2,3,2,1,3,1,1
10,3,3,3,3,3,2,3,3,3,1,4,2
11,3,3,3,3,3,2,4,2,1,3,3,3
12,3,1,3,3,2,2,2,3,1,1,2,2
13,3,1,3,3,2,2,2,1,2,4,1,4
14,3,1,3,3,2,2,2,4,3,1,2,1
15,3,1,3,3,2,2,1,4,4,2,3,2
16,3,1,3,3,2,2,4,4,3,4,4,1
17,3,1,2,3,4,2,1,1,2,2,1,2
18,2,1,1,1,4,2,3,4,2,4,4,1
19,3,4,3,1,3,2,2,2,1,3,2,2
20,3,4,3,1,3,2,2,3,2,2,2,4
21,3,4,3,1,2,2,4,4,3,2,2,1
22,3,4,3,1,2,2,1,3,2,4,4,4
23,3,4,3,1,2,2,2,2,4,4,4,2
24,3,4,3,1,2,4,3,4,2,1,3,2
25,3,4,3,1,2,4,2,2,2,3,1,2
26,3,1,3,1,2,2,4,3,1,4,4,1
27,3,1,3,1,2,2,1,1,2,3,1,4
28,1,1,1,1,2,2,3,2,3,4,1,2
29,1,1,2,3,2,2,4,2,4,2,4,3
30,1,1,2,3,2,2,1,2,2,4,2,3
31,1,1,2,3,2,2,1,1,2,1,3,1
32,3,1,4,3,2,3,4,4,2,4,2,1
33,3,1,4,1,2,3,2,2,2,2,4,1
34,3,1,4,1,4,3,3,2,3,2,4,1
35,3,1,4,1,4,3,1,1,1,4,1,2
36,3,1,4,1,4,3,1,3,1,3,3,4
37,3,1,4,1,4,4,4,1,3,3,1,3
38,3,1,4,1,4,4,4,4,4,4,3,1
39,3,1,4,1,4,4,3,2,4,2,4,3
40,3,1,4,1,4,4,4,4,2,2,2,3
41,3,1,4,1,4,4,1,4,3,4,1,3
42,3,1,4,1,4,4,4,4,4,4,2,2
43,3,1,4,1,4,4,1,2,3,1,3,1
44,3,1,4,3,4,4,3,3,3,2,1,2
45,3,1,4,1,4,4,4,1,4,4,1,2
46,3,1,4,1,4,4,3,3,4,2,3,3
47,3,1,4,1,2,3,2,4,1,4,4,2
48,3,1,4,3,2,1,2,1,2,3,2,3
49,3,1,4,1,4,4,4,4,1,2,1,1
50,3,1,2,1,4,4,2,2,1,4,1,1
51,3,1,2,1,3,4,3,4,3,2,3,2
52,3,1,2,3,4,4,2,2,4,1,2,4
53,3,1,2,3,3,4,3,1,4,1,4,1
54,3,1,2,2,4,4,4,3,1,4,1,3
55,3,1,4,2,3,4,1,2,4,1,2,4
56,3,1,4,2,3,4,3,3,4,2,4,4
