,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,11,10,19,42
1,11,10,36,10
2,11,10,17,44
3,11,10,13,22
4,11,10,43,12
5,11,10,35,21
6,11,10,20,17
7,11,10,45,11
8,11,10,32,15
9,11,10,21,21
10,11,10,33,31
11,11,10,37,12
12,11,10,48,46
13,11,10,16,33
14,11,10,37,20
15,11,10,47,12
16,11,10,29,25
17,11,10,26,29
18,11,10,32,46
19,11,10,19,45
20,11,10,46,24
21,11,10,22,29
22,11,10,36,35
23,11,10,33,42
24,11,10,35,15
25,11,10,33,12
26,11,10,33,36
27,11,10,28,32
28,11,10,47,19
29,11,10,16,32
30,11,10,38,21
31,11,10,18,12
32,11,10,38,22
33,11,10,24,40
34,11,10,27,31
35,11,10,11,24
36,11,10,45,23
37,11,10,10,49
38,11,10,44,39
39,11,10,40,26
40,11,10,48,30
41,11,10,12,26
42,11,10,23,28
43,11,10,49,49
44,11,10,18,43
45,11,10,37,48
46,11,10,44,35
47,11,10,46,40
48,11,10,29,24
49,11,10,46,42
50,11,10,27,48
51,11,10,24,49
52,11,10,42,47
53,11,10,20,10
54,11,10,18,15
55,11,10,26,24
56,11,10,20,15
57,11,10,26,38
58,11,10,49,47
59,11,10,35,11
60,11,10,20,40
61,11,10,18,29
62,11,10,48,25
63,11,10,33,24
64,11,10,24,49
65,11,10,17,15
66,11,10,40,21
67,11,10,36,36
68,11,10,26,34
69,11,10,15,37
70,11,10,28,11
71,11,10,33,20
72,11,10,10,38
73,11,10,11,42
74,11,10,36,45
75,11,10,45,47
76,11,10,18,43
77,11,10,33,33
78,11,10,33,31
79,11,10,10,36
80,11,10,10,12
81,11,10,44,26
82,11,10,44,49
83,11,10,24,36
84,11,10,24,35
85,11,10,27,37
86,11,10,48,32
87,11,10,29,31
88,11,10,41,26
89,11,10,26,42
90,11,10,11,16
91,11,10,47,43
92,11,10,10,18
93,11,10,48,46
94,11,10,21,34
95,11,10,19,19
96,11,10,22,25
97,11,10,44,47
98,11,10,15,43
99,11,10,47,49
100,11,10,48,47
101,11,10,30,46
102,11,10,44,29
103,11,10,47,43
104,11,10,17,23
105,11,10,14,24
106,11,10,44,31
107,11,10,20,32
108,11,10,46,35
