,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,1,3,4,4,3,3,2,3,1,2,1,2
1,1,3,4,4,3,3,2,3,1,2,3,3
2,1,3,4,4,3,3,4,2,2,4,4,4
3,1,3,4,4,3,3,1,3,1,1,1,2
4,1,3,4,4,3,3,2,3,4,1,2,1
5,1,3,4,4,3,3,2,4,4,2,2,4
6,1,3,4,4,3,3,3,3,1,4,1,4
7,1,3,4,4,3,3,3,2,1,1,3,3
8,1,3,4,4,3,3,2,3,3,1,3,3
9,1,3,4,4,3,3,3,3,3,4,4,2
10,1,3,4,4,3,3,3,1,1,2,2,1
11,1,3,4,4,3,3,2,4,2,4,4,4
12,1,3,4,4,3,3,2,4,1,3,1,2
13,1,3,4,4,3,3,4,1,4,3,4,2
14,1,3,4,4,3,3,3,4,2,2,3,4
15,1,3,4,4,3,3,3,1,3,2,2,2
16,1,3,4,4,3,3,4,3,1,3,1,3
17,1,3,4,4,3,3,2,1,3,1,2,2
18,1,3,4,4,3,3,3,2,3,4,4,4
19,1,3,4,4,3,3,1,2,3,2,2,2
20,1,3,4,4,3,3,2,2,1,4,4,4
21,1,3,4,4,3,3,2,3,1,3,3,3
22,1,3,4,4,3,3,3,4,4,1,2,1
23,1,3,4,4,3,3,3,3,1,3,3,4
24,1,3,4,4,3,3,1,4,1,1,1,4
25,1,3,4,4,3,3,4,2,3,4,4,4
26,1,3,4,4,3,3,3,1,3,1,1,2
27,1,3,4,4,3,3,4,4,2,3,3,2
28,1,3,4,4,3,3,2,4,3,3,4,2
29,1,3,4,4,3,3,4,4,2,4,3,2
30,1,3,4,4,3,3,3,4,3,2,3,2
31,1,3,4,4,3,3,3,1,4,4,2,2
32,1,3,4,4,3,3,3,1,1,4,2,1
33,1,3,4,4,3,3,3,4,4,4,1,1
34,1,3,4,4,3,3,4,2,2,2,4,3
35,1,3,4,4,3,3,3,4,2,4,4,3
36,1,3,4,4,3,3,3,2,1,1,4,2
37,1,3,4,4,3,3,4,1,3,3,3,4
38,1,3,4,4,3,3,2,4,1,1,1,4
39,1,3,4,4,3,3,4,1,3,2,3,4
40,1,3,4,4,3,3,2,1,1,1,1,4
41,1,3,4,4,3,3,1,4,3,2,3,3
42,1,3,4,4,3,3,1,4,1,3,4,1
43,1,3,4,4,3,3,4,3,4,4,3,3
44,1,3,4,4,3,3,3,2,3,3,1,2
45,1,3,4,4,3,3,3,4,2,3,1,4
46,1,3,4,4,3,3,3,3,4,3,1,4
47,1,3,4,4,3,3,1,1,3,2,3,1
48,1,3,4,4,3,3,1,4,4,1,3,3
49,1,3,4,4,3,3,2,2,2,1,4,2
50,1,3,4,4,3,3,1,4,2,1,3,4
51,1,3,4,4,3,3,3,3,4,3,2,2
52,1,3,4,4,3,3,4,4,4,1,1,1
53,1,3,4,4,3,3,1,2,1,4,4,3
54,1,3,4,4,3,3,3,1,3,3,4,3
55,1,3,4,4,3,3,2,4,4,3,1,1
56,1,3,4,4,3,3,1,1,2,4,4,1
57,1,3,4,4,3,3,4,1,2,3,1,1
58,1,3,4,4,3,3,1,4,4,4,3,3
59,1,3,4,4,3,3,4,1,2,2,1,2
60,1,3,4,4,3,3,1,3,3,1,1,4
61,1,3,4,4,3,3,3,4,1,3,2,1
62,1,3,4,4,3,3,1,4,2,3,3,3
63,1,3,4,4,3,3,2,1,3,3,3,2
