,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,27,24,15,12
1,27,24,10,14
2,27,24,41,18
3,27,24,32,23
4,27,24,21,13
5,27,24,14,45
6,27,24,21,16
7,27,24,42,44
8,27,24,44,26
9,27,24,11,37
10,27,24,10,25
11,27,24,32,20
12,27,24,43,30
13,27,24,36,44
14,27,24,10,43
15,27,24,28,39
16,27,24,37,44
17,27,24,19,32
18,27,24,31,36
19,27,24,26,22
20,27,24,19,35
21,27,24,34,45
22,27,24,19,46
23,27,24,43,20
24,27,24,30,24
25,27,24,30,20
26,27,24,14,28
27,27,24,41,15
28,27,24,43,19
29,27,24,27,32
30,27,24,20,15
31,27,24,18,35
32,27,24,40,15
33,27,24,45,11
34,27,24,25,27
35,27,24,26,19
36,27,24,49,11
37,27,24,20,39
38,27,24,25,24
39,27,24,48,37
40,27,24,17,16
41,27,24,45,26
42,27,24,33,10
43,27,24,25,19
44,27,24,30,16
45,27,24,16,24
46,27,24,34,15
47,27,24,16,33
48,27,24,19,34
49,27,24,20,44
50,27,24,42,17
51,27,24,48,15
52,27,24,34,45
53,27,24,46,49
54,27,24,25,18
55,27,24,41,41
56,27,24,19,19
57,27,24,34,47
58,27,24,17,25
59,27,24,37,40
60,27,24,46,46
61,27,24,39,46
62,27,24,25,22
63,27,24,26,42
64,27,24,22,26
65,27,24,30,13
66,27,24,29,10
67,27,24,16,42
68,27,24,46,21
69,27,24,42,12
70,27,24,38,29
71,27,24,41,41
72,27,24,38,32
73,27,24,31,23
74,27,24,23,32
75,27,24,14,31
76,27,24,30,26
77,27,24,22,36
78,27,24,45,25
79,27,24,37,14
80,27,24,22,39
81,27,24,34,43
82,27,24,44,43
83,27,24,22,44
84,27,24,18,21
85,27,24,34,47
86,27,24,49,26
87,27,24,24,19
88,27,24,31,23
89,27,24,21,14
90,27,24,35,21
91,27,24,44,35
92,27,24,41,41
93,27,24,29,20
94,27,24,28,45
95,27,24,40,45
96,27,24,46,47
97,27,24,29,27
98,27,24,41,30
99,27,24,36,10
100,27,24,48,42
101,27,24,19,39
102,27,24,34,26
103,27,24,45,42
104,27,24,31,38
105,27,24,15,34
106,27,24,38,21
107,27,24,14,10
108,27,24,45,22
109,27,24,48,42
110,27,24,26,22
111,27,24,45,43
112,27,24,49,30
113,27,24,31,15
114,27,24,22,17
115,27,24,41,39
116,27,24,35,26
117,27,24,45,17
118,27,24,39,42
119,27,24,41,44
120,27,24,23,41
121,27,24,44,24
122,27,24,38,36
123,27,24,23,21
124,27,24,29,21
125,27,24,41,37
126,27,24,17,38
127,27,24,26,48
128,27,24,41,40
129,27,24,44,25
130,27,24,47,43
131,27,24,21,45
132,27,24,41,29
133,27,24,32,31
134,27,24,37,35
135,27,24,35,34
136,27,24,22,44
137,27,24,28,11
138,27,24,11,46
139,27,24,46,33
140,27,24,47,20
141,27,24,14,44
142,27,24,44,21
143,27,24,35,23
144,27,24,45,33
145,27,24,23,10
146,27,24,37,37
147,27,24,37,27
148,27,24,25,23
149,27,24,19,40
150,27,24,38,23
151,27,24,41,13
152,27,24,17,27
153,27,24,31,34
154,27,24,38,19
155,27,24,20,34
156,27,24,49,37
157,27,24,40,42
158,27,24,30,29
159,27,24,46,47
160,27,24,13,33
161,27,24,12,29
162,27,24,25,16
163,27,24,22,24
164,27,24,49,19
165,27,24,31,49
166,27,24,41,21
167,27,24,18,36
168,27,24,31,36
169,27,24,22,28
170,27,24,18,35
171,27,24,38,26
172,27,24,12,44
173,27,24,16,35
174,27,24,19,23
175,27,24,45,42
176,27,24,11,41
177,27,24,23,17
178,27,24,25,26
179,27,24,23,23
180,27,24,10,13
181,27,24,28,46
182,27,24,19,35
183,27,24,48,29
184,27,24,22,37
185,27,24,22,37
186,27,24,26,25
187,27,24,42,22
188,27,24,18,29
189,27,24,42,37
190,27,24,47,19
191,27,24,40,25
192,27,24,37,49
193,27,24,44,25
194,27,24,29,44
195,27,24,47,29
196,27,24,35,24
197,27,24,25,39
198,27,24,44,23
199,27,24,20,11
200,27,24,38,37
201,27,24,47,35
202,27,24,36,27
203,27,24,15,17
