,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,3,1,1,2,4,2,4,2,1,2,4,2
1,3,1,1,2,4,2,4,2,4,4,2,2
2,3,1,4,2,1,1,2,2,2,2,4,1
3,3,3,4,2,1,1,1,4,3,3,2,2
4,1,3,3,2,1,3,1,1,4,1,1,3
5,1,4,1,3,3,4,4,4,1,3,4,4
6,1,4,1,3,3,4,2,2,2,2,2,3
7,1,4,1,3,3,4,1,3,1,4,4,1
8,1,4,4,2,1,2,3,3,2,2,1,4
9,1,4,3,2,2,2,2,1,1,1,1,1
10,3,1,1,2,3,1,2,4,2,3,2,3
11,3,1,4,2,4,2,1,2,1,2,2,3
12,2,1,3,2,4,2,2,2,1,2,2,1
13,2,1,1,2,4,2,2,3,2,2,4,1
14,3,1,1,2,4,2,3,3,4,2,3,2
15,3,1,1,2,4,1,2,4,4,2,1,1
16,3,1,1,2,4,1,3,3,3,1,4,3
17,1,1,3,3,2,2,4,2,1,1,2,1
18,1,2,1,3,2,2,4,4,1,3,1,4
19,1,2,3,3,2,2,1,2,1,4,4,1
20,2,2,3,3,2,2,1,4,4,2,3,1
21,1,1,3,3,2,2,4,2,3,1,1,4
22,1,2,3,3,2,2,3,2,3,4,4,1
23,1,1,3,2,2,2,2,3,4,1,1,2
24,1,1,3,2,2,2,3,1,3,2,2,4
25,2,1,3,2,4,2,2,1,4,1,1,4
26,2,1,3,2,4,2,4,2,4,4,3,4
27,2,1,3,2,4,3,1,3,4,2,4,4
28,2,1,3,2,4,3,4,3,2,1,2,2
29,1,1,3,2,4,3,3,1,3,4,4,2
30,1,1,3,2,4,3,2,1,2,4,2,2
31,2,1,3,2,4,3,4,2,4,2,2,3
32,2,1,3,2,4,3,3,1,3,3,4,2
33,1,1,3,2,4,3,3,3,1,3,1,3
34,1,1,3,2,4,3,1,4,2,2,1,4
35,1,1,3,2,4,3,3,1,1,2,4,3
36,1,4,3,2,4,3,4,2,4,4,1,3
37,1,4,3,2,4,3,4,1,3,3,4,4
38,1,4,3,2,4,3,2,1,3,4,3,3
39,1,1,3,2,4,3,2,1,4,1,3,3
40,1,1,3,2,4,3,1,2,2,3,3,3
41,1,1,3,2,4,3,4,3,2,2,4,1
42,1,1,3,2,4,3,3,2,4,4,2,4
43,1,1,3,2,4,3,1,1,4,1,1,1
44,1,4,3,2,4,3,3,3,1,3,4,4
45,1,4,3,2,4,3,1,3,3,1,1,3
46,1,1,3,2,4,3,4,1,3,1,3,1
47,1,1,3,2,4,3,4,4,2,1,3,4
48,1,4,3,2,4,3,4,1,2,1,2,4
49,1,4,3,2,4,3,4,2,4,3,1,1
50,1,4,3,2,4,3,1,4,1,1,2,1
51,1,1,3,2,4,3,2,3,4,1,4,2
52,1,1,3,2,4,3,2,4,3,1,4,4
53,1,1,3,2,4,3,1,3,3,1,1,2
54,1,4,3,2,4,3,4,2,4,2,1,2
55,1,4,3,2,4,3,2,4,4,1,3,4
56,1,4,3,2,4,3,4,2,1,3,2,1
57,1,4,3,2,4,3,4,3,4,4,1,2
58,1,4,3,2,4,3,3,2,4,1,2,1
59,1,4,3,2,4,3,2,2,4,4,2,2
60,1,4,3,2,4,3,3,4,1,4,1,3
61,1,4,3,2,4,3,1,4,2,4,1,3
62,1,4,3,2,4,3,3,1,1,3,2,2
63,1,4,3,2,4,3,1,4,3,4,2,3
64,1,4,3,2,4,3,2,1,2,2,1,3
65,1,4,3,2,4,3,3,4,2,1,2,4
66,1,1,3,2,4,3,4,4,1,1,2,4
67,1,1,3,2,4,3,3,1,4,3,2,1
68,1,1,3,2,4,3,2,1,4,4,4,2
69,1,1,3,2,4,3,3,4,1,2,1,2
70,1,1,3,2,4,3,2,4,2,3,3,4
71,1,4,3,2,4,3,1,1,1,1,1,4
72,1,4,3,2,4,3,3,2,1,2,2,2
73,1,4,3,2,4,3,3,3,4,3,4,2
74,1,4,3,2,4,3,3,4,3,2,4,4
75,1,4,3,2,4,3,1,4,4,4,3,3
76,1,4,3,2,4,3,4,4,3,1,3,4
77,1,2,3,2,4,3,4,3,2,1,2,3
78,2,1,3,2,4,3,4,2,2,1,4,4
79,2,1,3,2,4,3,3,2,3,1,2,4
80,2,1,3,2,4,3,4,1,3,2,1,2
81,1,1,3,2,4,3,3,4,1,2,1,3
82,1,1,3,2,4,3,1,4,1,3,4,4
83,1,1,3,2,4,3,1,4,1,1,4,1
84,1,1,3,2,4,3,3,1,4,1,4,1
85,1,1,3,2,4,3,2,1,2,3,1,4
86,1,1,3,2,4,3,3,2,3,3,1,4
87,1,1,3,2,4,3,3,1,4,1,4,3
88,1,1,3,2,4,3,3,1,4,1,3,2
89,1,4,3,2,4,3,2,1,3,2,3,3
90,1,1,3,2,4,3,3,4,3,1,3,4
91,1,1,3,2,4,3,1,1,2,4,3,1
92,1,1,3,2,4,3,3,1,2,3,2,4
93,1,1,3,2,4,3,2,4,3,1,3,2
