,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,2,2,1,2,1,1,2,4,3,2,3,3
1,2,2,1,2,1,1,3,4,3,2,4,4
2,2,2,1,2,1,1,4,4,3,2,1,3
3,2,2,1,1,1,1,2,4,1,2,2,3
4,2,2,1,3,1,1,3,4,1,4,1,3
5,2,2,1,1,1,1,4,4,3,4,2,4
6,2,2,1,1,1,1,3,4,2,2,2,2
7,2,2,1,1,1,1,2,2,4,4,4,3
8,1,2,4,2,2,4,2,1,1,2,2,1
9,1,2,4,2,2,4,2,4,4,3,3,1
10,2,2,4,2,1,4,4,1,3,4,1,1
11,2,2,4,4,3,4,4,1,3,1,2,1
12,2,2,4,4,3,4,2,3,3,1,3,3
13,2,2,4,4,3,4,2,1,2,3,4,3
14,2,2,4,2,3,4,4,2,2,1,2,2
15,2,2,4,2,3,4,2,3,1,3,2,1
16,2,2,4,2,3,4,3,1,1,4,4,3
17,1,2,4,2,3,4,2,2,2,2,2,4
18,1,2,4,2,2,4,4,3,3,1,4,1
19,1,2,4,2,2,4,3,3,4,4,1,1
20,2,2,4,1,2,1,3,4,3,4,3,3
21,2,2,1,3,1,1,3,4,4,1,2,1
22,2,2,1,3,1,1,3,4,2,4,4,2
23,2,2,1,3,1,1,4,3,4,4,4,4
24,2,2,1,3,1,1,2,1,3,1,4,1
25,2,2,1,1,1,1,3,1,1,3,3,4
26,2,2,1,3,1,1,2,2,1,4,2,3
27,2,2,1,3,1,1,4,1,4,3,2,2
28,2,2,3,3,1,1,3,2,4,1,3,2
29,2,2,1,3,1,1,4,4,4,2,3,1
30,2,2,1,1,1,1,2,2,4,4,1,1
31,2,2,1,1,1,1,2,3,4,4,2,3
32,2,2,3,2,1,4,2,2,3,2,1,2
33,2,2,4,3,1,1,1,2,1,4,1,4
34,2,2,4,2,3,4,3,2,3,3,3,1
35,2,1,4,4,1,4,3,3,1,2,3,3
36,2,1,4,4,1,4,2,3,4,3,2,1
37,2,2,4,4,1,4,1,4,4,3,2,3
38,2,2,4,2,3,4,2,3,1,4,2,3
39,2,2,4,2,3,4,2,3,1,4,1,3
40,2,2,4,3,3,1,3,4,3,4,4,3
41,2,2,4,1,3,1,1,1,2,3,2,3
42,2,2,4,1,2,1,2,1,3,3,2,3
43,2,2,4,1,2,1,2,4,3,2,1,4
44,2,2,4,1,2,1,1,1,4,2,3,3
45,3,4,4,1,2,3,1,1,2,3,4,1
46,3,2,4,1,2,3,4,3,1,1,2,3
47,2,2,4,1,2,3,2,4,4,4,4,1
48,2,2,4,1,2,3,4,1,2,1,3,3
49,2,2,4,1,2,3,1,3,2,2,3,2
50,3,2,4,1,2,3,2,3,2,4,2,1
51,3,2,4,1,2,3,1,1,1,1,3,4
52,3,2,4,1,2,3,3,3,4,2,2,3
53,3,2,4,1,3,3,1,1,4,3,2,1
54,3,2,4,1,1,4,1,4,4,4,2,3
55,3,2,1,1,2,3,2,3,2,4,1,3
56,3,2,4,1,2,3,2,1,4,4,2,3
57,2,2,4,1,2,3,2,4,2,3,2,4
58,3,2,4,1,2,3,3,2,1,4,4,2
59,3,2,4,1,2,3,4,4,3,1,3,4
60,3,2,4,1,3,3,4,2,2,1,3,1
61,3,2,4,1,2,3,4,1,3,3,2,4
62,2,2,4,1,3,3,3,3,3,2,4,4
63,2,2,4,1,3,3,1,4,4,4,2,4
64,2,2,4,1,3,3,4,4,2,1,3,4
65,2,2,4,1,3,3,3,1,3,2,1,2
66,2,2,4,1,3,3,3,1,3,3,3,3
67,3,2,4,1,3,3,2,1,3,2,4,1
68,3,2,4,1,3,3,2,1,2,3,4,1
69,3,2,4,1,3,3,1,2,3,2,3,3
70,3,2,4,1,3,3,3,4,1,3,2,1
71,3,2,4,1,3,3,4,1,1,4,3,3
72,2,2,4,1,3,1,1,4,3,2,4,2
73,2,2,4,1,3,3,3,2,1,1,4,3
74,3,2,4,1,3,3,2,1,1,3,1,4
75,2,2,4,1,3,3,2,3,2,1,3,4
76,3,2,4,1,3,1,4,3,3,2,4,3
77,3,2,4,1,3,3,3,3,3,2,2,2
78,3,2,4,1,3,3,3,1,3,3,3,2
79,3,2,4,1,3,3,1,4,1,3,1,1
80,3,2,4,1,3,3,4,1,2,1,3,4
81,3,2,4,1,3,3,2,1,1,2,1,3
82,2,2,4,1,3,1,2,3,4,2,1,2
83,2,2,4,1,3,1,3,4,2,4,4,3
84,2,2,4,1,3,1,2,3,1,2,4,3
85,2,2,4,1,3,1,3,4,2,4,3,4
86,1,4,4,1,1,1,3,1,4,1,3,4
87,1,4,4,4,1,1,1,1,1,2,2,4
88,1,4,3,4,1,1,2,1,4,1,2,3
89,2,2,3,4,1,3,3,4,1,3,1,3
90,2,2,3,4,1,3,2,3,3,4,3,4
91,2,2,3,1,1,3,3,3,1,2,2,2
92,2,2,4,1,2,3,3,3,3,4,4,2
93,2,2,4,1,2,3,3,1,2,4,1,3
94,2,2,4,1,3,3,3,4,1,2,4,4
95,2,2,4,1,2,3,4,3,1,2,2,2
96,2,2,4,1,2,3,4,1,2,1,2,1
97,2,2,4,1,1,3,2,4,3,2,1,2
98,2,2,4,1,1,3,4,3,3,2,3,2
99,2,2,4,1,2,3,2,2,3,4,4,3
100,2,2,4,1,2,3,3,1,2,2,4,2
101,2,2,4,1,2,3,2,4,3,1,1,4
102,2,2,4,1,2,3,2,2,4,1,3,1
103,2,2,4,1,2,3,4,4,4,3,1,4
104,2,2,4,1,2,3,2,1,3,4,2,4
105,2,2,4,1,2,3,2,1,1,3,3,1
106,2,2,4,1,2,3,3,2,2,4,3,4
107,2,2,4,1,2,3,3,4,3,3,4,1
108,2,2,4,1,2,3,2,4,2,4,4,3
109,2,2,4,1,2,4,2,3,4,3,2,4
110,2,2,4,1,2,1,1,3,2,1,1,4
111,1,2,4,1,2,3,3,4,3,2,1,3
112,1,2,4,1,2,3,4,2,4,2,2,4
113,1,2,3,1,2,3,3,2,1,2,4,2
114,1,2,4,1,2,1,4,2,4,2,2,4
115,1,2,4,1,2,1,4,4,1,3,2,4
116,1,2,4,1,2,1,4,4,2,2,4,4
117,1,2,3,1,1,1,4,2,3,4,2,1
118,2,2,4,1,3,1,4,2,4,3,4,1
119,2,2,4,1,1,1,2,1,4,2,3,2
120,2,2,3,1,1,1,1,3,2,1,2,1
121,1,2,1,1,2,3,2,1,3,4,3,1
122,1,2,1,1,2,3,1,2,1,1,2,4
123,2,2,1,1,2,3,3,1,3,3,1,3
124,2,2,1,1,2,3,1,3,2,4,2,3
125,2,2,1,1,2,3,2,3,2,1,1,2
126,2,2,1,1,1,3,3,3,2,3,3,4
127,2,2,1,1,2,3,3,1,4,2,2,3
128,2,2,3,1,2,3,1,3,4,1,1,2
129,2,2,4,1,3,3,1,1,3,3,3,3
130,2,2,4,1,3,3,4,3,4,1,4,2
131,2,2,4,1,3,3,2,4,1,3,4,4
132,2,2,4,1,3,2,4,3,4,3,2,2
133,2,2,4,1,3,3,1,4,4,1,1,2
134,2,2,4,1,3,1,2,2,3,4,3,1
135,2,2,3,1,3,2,2,4,4,2,3,2
136,1,2,3,1,1,2,2,3,2,4,3,3
137,1,2,3,1,1,2,4,1,3,4,2,2
138,2,2,4,1,3,3,1,3,4,2,2,1
139,2,2,4,1,3,3,2,4,3,3,1,3
140,1,2,4,1,3,3,2,3,2,2,3,4
141,2,2,3,1,2,2,1,3,1,3,4,4
142,2,2,3,1,1,3,2,2,4,2,3,2
143,2,2,3,1,2,3,1,1,1,2,1,1
144,2,2,1,1,2,3,2,3,3,4,2,1
