,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,4,4,1,4,4,3,4,1,3,2,4,4
1,1,4,1,4,4,3,3,2,1,1,2,2
2,1,4,1,4,4,3,3,1,4,2,1,4
3,1,4,1,4,4,3,3,3,2,3,3,1
4,1,2,1,1,4,3,1,4,3,2,4,2
5,1,4,1,2,4,1,4,4,3,4,3,2
6,1,4,1,2,4,1,1,3,4,3,2,2
7,4,4,3,4,4,3,4,1,1,2,4,4
8,4,4,3,1,4,4,1,3,2,4,3,2
9,4,4,3,2,4,4,3,1,3,1,1,2
10,4,2,3,2,4,4,1,3,3,2,3,2
11,2,2,2,2,2,2,4,2,1,4,3,3
12,2,4,1,4,1,3,4,2,4,2,4,4
13,4,3,1,4,1,3,1,2,1,2,2,2
14,3,2,1,1,4,1,2,2,1,2,1,3
15,3,2,1,1,4,1,2,1,3,3,1,4
16,3,3,4,1,4,1,1,1,2,4,3,2
17,3,4,4,1,4,1,3,1,2,2,2,1
18,3,4,4,1,4,1,3,1,2,2,3,4
19,3,4,4,1,4,1,4,1,2,1,2,2
20,1,4,1,4,4,1,1,2,4,2,4,2
21,2,4,1,4,4,3,3,3,2,3,3,2
22,2,4,1,1,4,3,3,4,2,2,4,2
23,2,4,1,1,1,4,4,1,1,2,3,1
24,3,2,4,1,4,3,4,1,3,4,1,1
25,2,4,1,2,4,2,3,3,4,4,1,2
26,2,2,2,1,4,2,4,4,1,4,3,3
27,2,2,2,1,4,2,1,4,1,3,1,1
28,2,2,2,2,4,2,2,4,2,3,4,1
29,2,2,2,1,2,3,1,2,2,4,2,1
30,3,4,2,1,1,3,1,2,2,4,4,4
31,2,4,2,1,1,3,1,2,4,1,3,2
32,2,4,2,1,1,3,4,3,1,1,4,1
33,2,4,2,1,1,3,1,2,2,2,2,3
34,2,4,2,1,1,3,2,3,1,3,1,4
35,3,2,2,1,2,3,3,4,4,1,4,4
