,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,22,40,29,19
1,22,40,39,36
2,22,40,12,40
3,22,40,16,11
4,22,40,40,17
5,22,40,10,45
6,22,40,16,14
7,22,40,22,32
8,22,40,16,31
9,22,40,11,46
10,22,40,47,49
11,22,40,33,28
12,22,40,41,29
13,22,40,34,23
14,22,40,39,22
15,22,40,44,27
16,22,40,47,49
17,22,40,20,15
18,22,40,17,13
19,22,40,39,10
20,22,40,40,16
21,22,40,21,11
22,22,40,22,18
23,22,40,16,18
24,22,40,24,10
25,22,40,26,17
26,22,40,35,33
27,22,40,22,35
28,22,40,16,32
29,22,40,34,25
30,22,40,45,10
31,22,40,26,12
32,22,40,15,33
33,22,40,48,43
34,22,40,23,18
35,22,40,41,28
36,22,40,24,32
37,22,40,16,14
38,22,40,22,48
39,22,40,40,35
40,22,40,13,10
41,22,40,24,33
42,22,40,22,21
43,22,40,20,39
44,22,40,40,40
45,22,40,11,37
46,22,40,10,14
47,22,40,11,39
48,22,40,32,15
49,22,40,13,42
50,22,40,14,41
51,22,40,18,21
52,22,40,42,16
53,22,40,36,15
54,22,40,15,48
55,22,40,25,24
56,22,40,22,21
57,22,40,45,10
58,22,40,32,17
59,22,40,16,24
60,22,40,17,15
61,22,40,17,27
62,22,40,28,36
63,22,40,14,43
64,22,40,15,46
65,22,40,13,10
66,22,40,28,37
67,22,40,29,41
68,22,40,31,32
69,22,40,30,34
70,22,40,16,27
71,22,40,37,35
72,22,40,26,15
73,22,40,15,22
74,22,40,32,22
75,22,40,18,28
76,22,40,49,26
77,22,40,20,34
78,22,40,30,18
79,22,40,11,10
80,22,40,22,39
81,22,40,35,44
82,22,40,38,47
83,22,40,17,33
84,22,40,39,41
85,22,40,20,42
86,22,40,21,10
87,22,40,48,21
88,22,40,19,23
89,22,40,42,17
90,22,40,33,15
91,22,40,39,12
92,22,40,19,29
93,22,40,23,12
94,22,40,14,18
95,22,40,41,22
96,22,40,43,43
97,22,40,12,23
98,22,40,41,32
99,22,40,33,13
100,22,40,45,33
101,22,40,27,32
102,22,40,17,14
103,22,40,19,39
104,22,40,23,42
105,22,40,34,45
106,22,40,32,20
107,22,40,46,14
108,22,40,39,30
109,22,40,26,18
