,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,4,4,3,3,3,4,4,1,1,4,1,3
1,4,4,3,3,3,4,1,3,2,2,2,3
2,4,4,3,3,3,4,2,2,1,1,1,2
3,4,4,3,3,3,4,2,3,2,1,1,4
4,4,4,3,3,3,4,2,2,4,1,4,4
5,4,4,3,3,3,4,2,3,1,3,1,4
6,4,4,3,3,3,4,2,4,2,4,3,2
7,4,4,3,3,3,4,1,3,3,2,1,2
8,4,4,3,3,3,4,3,1,1,4,1,2
9,4,4,3,3,3,4,4,4,2,1,2,2
10,4,4,3,3,3,4,4,2,1,1,1,2
11,4,4,3,3,3,4,4,1,4,4,1,2
12,4,4,3,3,3,4,3,1,3,3,1,4
13,4,4,3,3,3,4,1,4,3,3,2,4
14,4,4,3,3,3,4,3,2,4,4,4,1
15,4,4,3,3,3,4,2,2,1,3,1,2
16,4,4,3,3,3,4,2,2,2,2,2,1
17,4,4,3,3,3,4,2,2,2,1,1,4
18,4,4,3,3,3,4,2,1,3,1,1,1
19,4,4,3,3,3,4,3,3,4,1,3,1
20,4,4,3,3,3,4,3,2,3,1,2,3
21,4,4,3,3,3,4,1,3,4,4,1,2
22,4,4,3,3,3,4,1,3,1,1,4,1
23,4,4,3,3,3,4,2,1,4,3,4,4
24,4,4,3,3,3,4,3,3,4,1,1,2
25,4,4,3,3,3,4,4,3,2,1,1,2
26,4,4,3,3,3,4,2,1,3,3,2,4
27,4,4,3,3,3,4,2,3,1,4,1,3
28,4,4,3,3,3,4,1,1,1,1,1,3
29,4,4,3,3,3,4,1,1,1,3,1,1
30,4,4,3,3,3,4,2,3,4,4,2,3
31,4,4,3,3,3,4,3,1,1,2,1,3
32,4,4,3,3,3,4,3,4,4,2,3,3
33,4,4,3,3,3,4,1,1,2,3,1,3
34,4,4,3,3,3,4,4,2,2,1,2,2
35,4,4,3,3,3,4,4,4,2,3,1,3
36,4,4,3,3,3,4,3,3,4,3,4,4
37,4,4,3,3,3,4,2,1,2,3,4,4
38,4,4,3,3,3,4,4,1,4,1,1,3
39,4,4,3,3,3,4,1,2,2,2,4,3
40,4,4,3,3,3,4,2,2,3,1,4,3
41,4,4,3,3,3,4,2,4,3,3,4,1
42,4,4,3,3,3,4,2,2,3,4,1,1
43,4,4,3,3,3,4,2,2,1,4,1,4
44,4,4,3,3,3,4,4,2,4,3,3,1
45,4,4,3,3,3,4,3,2,3,2,2,4
46,4,4,3,3,3,4,2,1,1,2,4,2
47,4,4,3,3,3,4,4,1,3,3,4,4
48,4,2,1,3,3,4,3,2,3,1,4,3
49,4,2,1,3,3,4,3,3,4,4,4,2
50,4,4,3,1,1,4,3,4,2,2,1,1
51,4,1,2,4,1,4,1,1,1,4,3,1
52,4,1,2,1,1,2,2,3,1,1,3,4
53,4,3,3,1,1,4,4,4,1,4,3,4
54,4,2,4,1,1,4,4,2,3,4,3,1
55,2,2,4,1,1,4,2,3,1,1,4,4
56,2,2,3,1,1,4,4,3,1,2,2,3
57,2,4,1,1,1,4,1,2,3,4,1,4
58,1,4,1,1,1,1,1,4,2,1,2,1
59,1,4,1,1,1,1,1,4,2,2,3,3
60,1,4,1,3,1,4,4,3,4,3,1,3
61,1,4,1,3,1,4,3,2,1,2,3,2
62,2,4,1,3,1,4,3,3,1,2,1,3
63,1,4,1,3,1,1,3,3,2,4,1,2
64,2,3,1,3,4,4,2,3,2,2,1,1
65,1,3,3,3,4,4,4,4,4,2,1,2
66,1,3,3,3,4,4,1,4,4,1,3,3
67,1,3,3,3,4,4,4,3,2,2,2,2
68,1,3,3,3,4,4,4,1,1,4,3,1
69,1,3,3,3,4,4,2,3,2,2,4,3
70,1,3,3,3,4,4,4,3,3,1,4,3
71,2,3,3,1,1,2,2,4,3,3,2,1
72,2,2,3,1,2,2,1,2,3,2,4,3
73,2,3,3,1,2,2,4,1,4,3,1,4
74,2,3,3,1,1,2,4,3,3,3,3,2
75,2,3,3,1,2,2,3,4,1,1,2,2
76,2,3,3,1,1,4,3,2,4,1,3,3
77,2,2,3,1,1,4,4,3,4,3,3,3
78,2,3,3,1,1,4,1,1,2,3,2,4
79,2,2,3,1,1,4,4,1,4,1,2,3
80,2,2,3,1,1,4,3,2,3,4,3,1
81,2,2,3,1,1,4,3,3,4,1,4,3
82,2,2,3,1,1,4,4,4,4,2,4,4
83,2,2,3,1,1,4,2,2,1,2,2,2
84,2,2,3,1,1,4,4,1,4,2,3,1
85,2,2,3,1,1,4,4,3,4,3,2,1
86,2,2,3,1,1,4,1,1,4,2,2,1
87,2,2,3,1,1,4,1,2,1,2,4,1
88,2,2,3,1,1,4,4,2,2,1,3,1
89,2,2,3,1,1,4,2,2,2,4,3,2
90,2,2,3,1,1,4,1,4,2,2,1,2
91,2,2,3,1,1,4,1,1,1,4,4,4
92,2,3,3,1,1,4,2,1,1,2,1,4
93,2,3,3,1,1,4,3,2,3,4,3,4
94,2,2,3,1,4,2,1,4,1,1,4,3
95,2,2,3,1,4,2,4,3,3,4,4,4
96,2,2,3,1,4,2,2,2,3,2,1,4
97,2,2,3,1,4,2,2,2,1,4,2,3
98,2,2,3,1,4,2,2,4,2,4,4,4
99,2,2,3,1,4,2,3,3,1,3,2,4
100,2,2,3,1,4,2,4,2,3,1,4,1
101,2,2,3,1,4,2,4,3,2,4,3,2
102,2,2,3,1,4,2,1,2,4,1,2,2
103,2,2,3,1,4,2,3,3,4,3,2,2
104,2,2,3,1,3,2,4,3,4,4,2,3
105,2,2,3,1,4,2,4,2,4,4,3,1
106,2,2,3,1,4,2,3,4,1,1,3,3
107,2,2,3,1,4,2,4,1,3,4,4,4
108,2,2,3,1,4,2,2,3,2,3,4,3
109,2,2,3,1,4,2,2,4,1,4,2,3
110,1,2,3,1,4,2,3,1,3,4,3,2
111,1,4,3,1,4,2,3,1,4,4,3,1
112,2,4,3,1,1,2,4,4,3,4,2,4
113,4,4,3,1,2,2,3,2,3,2,2,2
114,2,3,3,1,2,2,4,2,1,4,2,3
115,2,3,3,1,2,2,4,4,4,3,3,3
116,2,3,3,1,2,2,2,3,3,1,1,2
