,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,1,3,2,2,3,1,1,1,2,3,4,2
1,1,3,2,2,3,1,2,2,2,1,2,1
2,1,4,2,2,3,1,4,3,2,3,2,3
3,1,4,2,2,3,1,4,4,1,3,3,2
4,1,4,2,4,3,2,3,1,3,2,4,3
5,1,4,2,4,3,1,3,1,3,4,2,4
6,1,4,2,2,3,1,4,3,2,2,2,2
7,1,4,2,2,3,1,1,2,3,2,4,2
8,1,4,2,2,3,1,1,4,1,3,1,1
9,1,3,2,2,3,1,4,3,2,3,2,1
10,1,3,2,2,3,1,4,3,1,1,3,4
11,1,4,2,2,3,2,3,4,1,1,4,2
12,1,4,2,2,3,2,3,4,4,1,2,2
13,1,4,2,2,3,2,4,1,2,2,4,4
14,1,4,2,2,3,2,3,1,4,2,3,1
15,1,4,2,2,3,2,3,1,1,1,3,2
16,1,4,2,2,3,1,3,4,2,1,3,4
17,1,4,2,2,3,1,4,3,4,3,2,2
18,1,4,2,2,3,1,4,4,2,4,1,3
19,1,4,2,4,3,1,2,2,1,4,3,4
20,1,4,2,3,3,1,3,3,1,1,2,4
21,1,4,2,3,3,1,3,2,2,1,4,3
22,1,4,2,3,3,2,2,2,3,2,4,4
23,1,4,2,3,3,2,3,1,2,2,2,3
24,1,4,2,3,3,1,1,4,1,3,1,4
25,1,4,2,3,3,1,3,1,1,1,3,4
26,1,4,2,3,3,1,2,2,1,2,2,4
27,1,4,2,4,3,1,2,3,3,4,2,3
28,1,4,2,4,3,1,1,4,2,1,2,1
29,1,4,2,4,3,1,4,2,4,2,3,1
30,1,4,2,3,3,3,3,4,3,4,1,1
31,1,4,2,3,3,1,4,2,2,4,4,2
32,1,4,2,4,3,1,1,3,3,3,3,2
33,1,4,2,4,3,1,1,3,1,2,3,1
34,1,4,2,4,3,1,4,1,1,3,2,2
35,1,4,2,4,3,1,3,4,3,2,3,3
36,1,4,2,4,3,1,3,1,3,1,4,4
37,1,4,1,3,3,3,1,2,1,2,2,1
38,1,4,1,3,3,3,3,1,4,3,2,4
39,1,4,1,3,3,3,4,4,3,2,3,4
40,1,3,1,3,3,1,3,4,4,4,1,3
41,3,3,1,3,3,1,3,4,1,3,3,3
42,3,3,1,3,3,1,3,3,1,1,1,1
43,3,3,1,3,3,1,3,1,1,2,2,3
44,3,3,1,3,3,1,2,3,3,1,4,1
45,1,3,1,3,3,1,2,1,4,3,1,1
46,1,3,1,3,3,1,2,3,2,4,3,1
47,3,3,1,3,3,1,2,4,2,4,3,2
48,3,3,1,3,3,1,1,1,3,3,2,4
49,3,3,1,3,3,1,1,2,4,2,4,4
50,3,3,1,3,3,1,1,2,2,1,2,3
51,3,3,1,3,3,1,4,3,4,4,4,2
52,3,3,1,3,3,1,1,1,4,2,3,3
53,3,3,1,3,3,1,1,2,3,2,2,1
