,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,27,34,47,41
1,27,34,33,21
2,27,34,44,31
3,27,34,20,23
4,27,34,15,13
5,27,34,39,37
6,27,34,29,11
7,27,34,41,20
8,27,34,26,18
9,27,34,19,44
10,27,34,14,40
11,27,34,40,24
12,27,34,10,14
13,27,34,20,45
14,27,34,41,18
15,27,34,28,47
16,27,34,18,37
17,27,34,36,49
18,27,34,24,22
19,27,34,20,39
20,27,34,39,25
21,27,34,40,30
22,27,34,43,26
23,27,34,20,23
24,27,34,16,28
25,27,34,38,42
26,27,34,27,40
27,27,34,48,40
28,27,34,16,17
29,27,34,23,30
30,27,34,40,11
31,27,34,43,18
32,27,34,18,34
33,27,34,42,49
34,27,34,19,26
35,27,34,18,15
36,27,34,45,10
37,27,34,44,37
38,27,34,24,17
39,27,34,12,47
40,27,34,44,26
41,27,34,46,34
42,27,34,37,42
43,27,34,17,43
44,27,34,45,26
45,27,34,40,45
46,27,34,13,38
47,27,34,44,19
48,27,34,39,27
49,27,34,47,31
50,27,34,21,38
51,27,34,37,47
52,27,34,37,42
53,27,34,30,22
54,27,34,10,14
55,27,34,45,10
56,27,34,12,28
57,27,34,24,38
58,27,34,45,25
59,27,34,30,24
60,27,34,21,17
61,27,34,29,38
62,27,34,15,45
63,27,34,10,38
64,27,34,23,38
65,27,34,36,10
66,27,34,22,16
67,27,34,12,42
68,27,34,46,30
69,27,34,13,11
70,27,34,17,46
71,27,34,11,25
72,27,34,32,36
73,27,34,38,29
74,27,34,46,22
75,27,34,18,43
76,27,34,14,42
77,27,34,27,43
78,27,34,38,12
79,27,34,44,24
80,27,34,21,25
81,27,34,29,16
82,27,34,23,27
83,27,34,31,47
84,27,34,40,49
85,27,34,11,23
86,27,34,26,25
87,27,34,15,19
88,27,34,22,28
89,27,34,25,45
90,27,34,36,27
91,27,34,38,29
92,27,34,16,44
93,27,34,12,19
94,27,34,36,16
95,27,34,16,25
96,27,34,15,40
97,27,34,11,22
98,27,34,37,16
99,27,34,15,30
100,27,34,29,13
101,27,34,42,23
102,27,34,32,11
103,27,34,44,38
104,27,34,35,20
105,27,34,31,47
106,27,34,10,12
107,27,34,23,42
108,27,34,28,25
109,27,34,23,17
110,27,34,38,13
111,27,34,37,23
112,27,34,17,33
113,27,34,10,40
114,27,34,12,13
115,27,34,15,12
116,27,34,40,40
117,27,34,28,25
118,27,34,30,29
119,27,34,17,41
120,27,34,36,42
121,27,34,27,42
122,27,34,45,19
123,27,34,36,43
124,27,34,39,17
125,27,34,30,17
126,27,34,35,38
127,27,34,14,14
128,27,34,42,35
129,27,34,47,20
130,27,34,47,46
131,27,34,35,45
132,27,34,36,20
133,27,34,25,44
134,27,34,27,41
135,27,34,28,33
136,27,34,34,44
137,27,34,23,13
138,27,34,15,25
139,27,34,25,34
140,27,34,40,20
141,27,34,40,48
142,27,34,43,25
143,27,34,37,29
144,27,34,23,15
145,27,34,37,30
146,27,34,36,45
147,27,34,12,35
148,27,34,26,10
149,27,34,37,31
150,27,34,10,30
151,27,34,44,15
152,27,34,45,28
153,27,34,30,20
154,27,34,24,49
155,27,34,29,19
156,27,34,38,45
157,27,34,49,33
158,27,34,29,30
159,27,34,43,41
160,27,34,42,25
161,27,34,32,39
162,27,34,35,22
163,27,34,42,35
164,27,34,48,33
165,27,34,46,45
166,27,34,19,16
167,27,34,29,23
168,27,34,33,45
169,27,34,45,37
170,27,34,18,32
171,27,34,13,39
172,27,34,22,24
173,27,34,23,25
174,27,34,27,42
175,27,34,19,44
176,27,34,24,27
177,27,34,35,10
178,27,34,34,49
179,27,34,27,38
180,27,34,38,22
181,27,34,24,16
182,27,34,33,19
183,27,34,26,41
184,27,34,23,34
185,27,34,30,14
186,27,34,18,17
187,27,34,12,43
188,27,34,42,42
189,27,34,12,17
190,27,34,41,34
191,27,34,35,13
192,27,34,43,19
193,27,34,12,16
194,27,34,41,20
195,27,34,30,32
196,27,34,17,44
197,27,34,39,39
198,27,34,22,34
199,27,34,38,31
200,27,34,34,33
201,27,34,10,19
202,27,34,26,21
203,27,34,13,40
204,27,34,10,14
205,27,34,33,31
206,27,34,15,45
207,27,34,45,37
208,27,34,43,27
209,27,34,31,39
210,27,34,18,45
211,27,34,24,21
212,27,34,35,21
213,27,34,49,37
214,27,34,10,27
215,27,34,13,35
216,27,34,45,42
217,27,34,20,48
218,27,34,23,47
219,27,34,22,32
220,27,34,25,35
221,27,34,30,24
222,27,34,24,16
223,27,34,25,14
224,27,34,31,37
225,27,34,45,43
226,27,34,21,49
227,27,34,31,14
228,27,34,48,28
229,27,34,19,31
230,27,34,46,27
231,27,34,22,42
232,27,34,13,47
233,27,34,29,30
234,27,34,44,15
235,27,34,41,25
236,27,34,15,24
237,27,34,21,28
238,27,34,47,20
239,27,34,33,15
240,27,34,28,15
241,27,34,15,12
242,27,34,41,25
243,27,34,31,30
244,27,34,30,21
245,27,34,25,15
246,27,34,24,16
247,27,34,49,12
248,27,34,43,44
249,27,34,25,27
250,27,34,43,45
251,27,34,14,12
252,27,34,46,39
253,27,34,23,46
254,27,34,34,21
255,27,34,38,14
256,27,34,48,47
257,27,34,12,11
258,27,34,14,22
259,27,34,14,12
260,27,34,20,39
261,27,34,48,34
262,27,34,12,16
263,27,34,31,17
264,27,34,37,11
265,27,34,43,33
266,27,34,46,19
267,27,34,24,16
268,27,34,23,23
269,27,34,13,17
270,27,34,15,17
271,27,34,30,15
272,27,34,11,17
273,27,34,32,15
274,27,34,39,23
275,27,34,48,46
276,27,34,37,37
277,27,34,29,43
278,27,34,18,13
279,27,34,41,11
280,27,34,26,46
281,27,34,37,25
282,27,34,42,14
283,27,34,42,29
284,27,34,29,36
285,27,34,20,11
286,27,34,44,37
