,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,2,4,3,1,3,2,2,4,1,2,3,3
1,2,4,3,1,3,2,4,2,1,4,4,4
2,2,4,3,1,3,2,3,4,4,4,4,3
3,2,1,3,1,3,3,3,1,2,2,2,1
4,2,2,3,1,3,3,2,2,2,2,2,2
5,2,2,3,1,2,3,3,1,1,1,2,3
6,2,2,2,1,2,3,1,4,4,2,4,4
7,2,2,2,1,3,3,1,4,2,1,1,1
8,2,2,2,1,3,3,3,2,2,1,1,2
9,2,1,3,1,3,3,2,2,1,3,1,3
10,3,3,3,1,3,3,4,1,4,1,2,1
11,2,1,3,1,3,2,2,3,1,2,3,2
12,2,1,3,1,3,2,3,2,3,3,3,1
13,2,1,3,1,3,2,1,3,1,4,3,1
14,2,1,3,1,3,2,1,3,1,1,3,1
15,3,3,3,1,3,3,3,2,3,4,1,1
16,3,3,3,1,3,3,2,2,2,2,3,1
17,3,3,3,1,3,3,4,3,1,2,4,4
18,3,3,2,1,3,3,2,2,1,1,3,1
19,3,3,2,1,2,3,2,4,2,2,4,4
20,3,3,2,1,2,3,4,2,2,4,4,4
21,3,3,2,1,2,3,4,4,2,2,3,2
22,3,2,2,1,2,3,4,1,4,4,3,4
23,3,3,2,1,2,3,4,4,4,3,4,4
24,3,3,2,1,2,3,1,2,3,4,3,2
25,3,3,2,1,2,3,4,3,1,4,3,2
26,4,2,2,3,2,3,1,3,3,1,3,2
27,4,2,2,3,2,2,1,3,2,3,3,1
28,4,2,2,1,2,3,1,2,2,1,3,4
29,3,1,3,1,2,3,4,1,4,4,1,1
30,3,1,3,1,2,3,2,1,4,4,4,3
31,3,1,2,1,2,3,1,4,3,1,3,1
32,3,1,2,1,2,3,2,2,3,3,3,3
33,3,1,2,1,2,3,1,3,3,2,1,1
34,2,3,3,1,2,3,3,4,2,3,2,3
35,2,3,3,1,2,1,2,4,2,1,2,4
36,2,3,3,1,2,1,4,2,4,4,4,4
37,2,4,1,2,3,4,1,2,1,3,1,2
38,2,4,3,2,3,4,4,3,4,1,4,4
39,2,4,1,2,3,4,3,1,2,4,1,4
40,3,4,1,2,3,4,4,1,3,2,1,3
41,1,1,3,1,4,4,1,4,3,2,1,4
42,1,2,3,4,1,3,2,1,1,2,2,2
43,1,2,1,3,1,4,1,3,1,4,3,2
44,1,2,1,3,1,4,4,1,4,3,2,4
45,1,3,4,3,4,4,1,1,3,1,1,3
46,4,4,4,3,2,4,3,1,1,4,1,1
47,1,2,3,1,4,2,1,1,2,3,2,1
48,4,4,2,2,4,2,3,2,2,4,4,1
49,4,4,2,2,4,2,2,2,1,2,2,4
50,4,4,2,2,4,2,1,4,1,1,2,1
51,4,1,2,2,4,2,4,4,3,1,4,1
52,4,1,2,2,4,2,1,3,2,2,3,1
53,4,1,2,2,4,2,2,1,1,1,4,4
54,1,4,4,3,4,2,2,4,4,3,4,4
55,1,2,4,4,4,2,2,4,1,2,3,3
56,1,2,4,4,4,2,2,4,4,3,1,3
57,1,1,4,2,4,2,3,1,3,4,4,2
58,1,2,4,4,4,2,1,1,2,1,4,3
59,1,4,4,1,2,2,1,1,3,4,3,1
60,4,3,1,3,4,4,2,3,2,1,3,2
61,4,3,4,3,4,4,2,1,4,1,4,1
62,1,3,1,3,4,4,3,2,1,4,4,3
63,1,3,1,3,4,4,1,1,4,2,1,4
64,1,3,1,3,4,2,4,1,1,4,1,1
65,1,3,1,3,4,4,2,3,2,4,2,2
66,1,3,1,3,4,4,3,3,1,1,1,3
67,4,3,1,3,4,4,2,3,4,1,2,3
68,4,3,1,3,4,4,4,2,2,2,3,4
69,4,3,1,3,4,4,3,1,3,3,1,1
70,4,3,1,3,4,4,2,4,1,2,2,2
71,4,3,1,3,4,4,4,4,1,1,4,2
72,4,3,1,3,4,4,1,1,4,3,2,4
73,4,3,1,3,4,4,2,4,3,3,1,1
74,4,3,1,3,4,4,1,4,1,1,3,2
75,4,3,1,3,4,4,2,4,3,1,2,2
76,4,3,1,3,4,4,3,4,3,1,1,1
77,4,3,1,3,4,4,1,2,3,2,1,2
78,4,3,1,3,4,4,2,2,2,3,2,4
79,4,3,1,3,4,4,4,3,2,3,3,2
80,4,3,1,3,4,4,2,4,4,2,1,2
81,4,3,1,3,4,4,4,2,1,2,3,3
82,4,3,1,3,4,4,4,4,3,3,3,2
83,4,3,1,3,4,4,1,2,4,3,3,2
84,4,3,1,3,4,4,2,2,2,2,1,2
85,4,3,1,3,4,4,3,3,2,4,3,2
86,4,3,1,3,4,4,2,3,4,2,1,4
87,4,3,1,3,4,4,3,4,2,2,1,1
88,4,3,1,3,4,4,4,2,2,1,1,2
89,4,3,1,3,4,4,2,2,1,3,2,3
90,4,3,1,3,4,4,2,2,4,3,2,1
91,4,3,1,3,4,4,2,1,2,2,3,4
92,4,3,1,3,4,4,2,2,3,3,3,2
93,4,3,1,3,4,4,2,1,3,4,2,2
94,4,3,1,3,4,4,3,4,4,4,1,3
95,4,3,1,3,4,4,2,2,1,4,3,2
96,4,3,1,3,4,4,4,3,4,2,4,4
97,4,3,1,3,4,4,4,3,2,1,4,1
98,4,3,1,3,4,4,4,3,3,1,4,3
99,4,3,1,3,4,4,1,3,1,1,3,4
100,4,3,1,3,4,4,3,3,2,4,4,4
101,4,3,1,3,4,4,4,1,4,3,1,4
102,4,3,1,3,4,4,4,3,2,1,4,3
103,4,3,1,3,4,4,4,2,1,2,1,2
104,4,3,1,3,4,4,1,2,3,2,4,1
105,4,3,4,3,4,4,2,4,1,2,3,1
106,4,3,4,3,4,4,4,4,1,2,4,1
107,4,3,1,3,4,4,3,3,3,1,3,2
108,4,3,1,3,4,4,1,3,4,2,4,1
109,4,3,1,3,4,4,1,3,2,3,1,4
110,4,3,1,3,4,4,3,3,1,2,2,1
111,4,3,1,3,4,4,2,4,1,4,3,1
112,1,3,1,3,4,4,4,2,1,2,2,2
113,1,3,1,3,4,4,4,2,4,3,2,1
114,1,3,1,3,4,4,4,1,3,3,2,1
115,4,3,1,3,4,4,4,4,4,2,3,4
116,4,3,1,3,4,4,4,3,2,4,1,4
117,4,3,1,3,4,4,2,1,2,2,2,2
118,1,3,1,3,4,4,1,3,1,3,3,2
119,1,3,1,3,4,4,4,3,2,2,4,4
120,4,3,4,3,4,1,1,1,2,2,3,2
121,1,3,1,3,4,1,2,1,4,2,3,1
122,1,3,1,3,4,1,3,3,1,4,1,4
123,1,3,1,3,4,1,4,2,4,2,3,2
124,1,3,1,3,4,1,3,4,4,1,4,4
125,1,3,1,3,4,4,4,2,4,1,2,1
126,1,3,1,3,4,4,3,1,4,1,1,3
127,1,3,1,3,4,4,4,1,2,4,3,2
128,4,3,4,3,4,4,2,2,3,1,4,2
129,4,3,4,3,4,4,2,4,4,1,1,3
130,4,3,4,3,4,4,2,2,2,1,1,1
131,4,3,4,3,4,4,4,2,4,3,3,3
132,4,3,4,3,4,4,2,1,2,1,3,3
133,4,3,4,3,4,4,4,4,3,3,2,2
134,4,3,4,3,4,4,2,2,2,1,3,2
135,4,3,4,3,4,4,3,4,3,1,2,1
136,4,3,4,3,4,4,1,4,3,3,3,2
137,4,3,4,3,4,4,1,1,1,4,2,1
138,4,3,4,3,4,4,1,4,2,1,1,2
139,4,3,4,3,4,4,3,2,2,1,2,1
140,4,3,4,3,4,4,4,1,4,1,4,4
141,4,3,4,3,4,4,4,3,3,3,2,3
142,4,3,4,3,4,4,3,1,3,1,1,2
143,4,3,4,3,4,4,1,4,2,1,2,3
144,4,3,4,3,4,4,4,2,1,2,4,4
145,4,3,4,3,4,4,1,1,2,4,3,4
146,4,3,4,3,4,4,1,3,4,4,2,1
147,4,3,4,3,4,4,1,2,4,2,3,4
148,4,3,4,3,4,4,3,4,4,4,3,3
149,4,3,4,3,4,4,3,2,3,1,1,4
150,4,3,4,3,4,4,1,2,3,4,4,2
151,4,3,1,3,4,4,2,4,1,1,3,3
152,4,3,4,3,4,4,4,3,4,1,3,2
153,4,3,4,3,4,4,3,3,4,1,3,1
154,4,3,4,3,4,4,1,4,2,3,1,1
155,4,3,4,3,4,4,2,4,2,1,4,3
156,4,3,4,3,4,4,3,3,3,1,4,1
157,4,3,4,3,4,4,1,3,2,4,2,1
158,4,3,4,3,4,4,4,1,1,2,2,4
159,4,3,4,3,4,4,4,2,2,4,2,3
160,4,3,4,3,4,4,4,2,3,3,4,2
161,4,3,4,3,4,4,4,2,1,3,2,3
162,4,3,4,3,4,4,2,4,3,4,3,2
163,4,3,4,3,4,4,2,4,3,2,4,3
164,4,3,4,3,4,4,1,4,1,1,1,3
165,4,3,4,3,4,4,4,1,3,1,4,1
166,4,3,4,3,4,4,2,2,4,2,2,3
167,4,3,4,3,4,4,1,4,1,4,4,2
168,4,3,4,3,4,4,1,2,2,1,4,1
169,4,3,4,3,4,4,1,2,2,1,1,3
170,4,3,4,3,4,4,2,4,3,4,3,3
171,4,3,4,3,4,4,4,2,1,3,3,2
172,4,3,4,3,4,4,4,3,4,3,1,4
173,4,3,4,3,4,4,1,3,3,4,2,1
174,4,3,4,3,4,4,2,1,2,3,3,4
175,4,3,4,3,4,4,3,1,3,3,4,3
176,4,3,4,3,4,4,4,4,3,3,2,3
177,4,3,4,3,4,4,4,1,2,4,4,4
178,4,3,4,3,4,4,4,1,2,4,1,1
179,4,3,4,3,4,4,2,1,1,3,4,1
180,4,3,4,3,4,4,2,4,4,2,1,1
181,4,3,4,3,4,4,2,2,4,3,4,4
182,4,3,4,3,4,4,4,4,3,3,4,3
183,4,3,4,3,4,4,2,2,4,4,2,1
184,4,3,4,3,4,4,1,3,4,3,2,3
185,4,3,4,3,4,4,1,4,2,1,2,2
186,4,3,4,3,4,4,1,2,4,4,1,3
187,4,3,4,3,4,4,4,3,2,1,1,4
188,4,3,4,3,4,4,4,1,1,1,1,3
189,4,3,4,3,4,4,4,4,2,1,4,3
190,4,3,4,3,4,4,4,1,2,4,2,2
191,4,3,4,3,4,4,3,1,1,2,1,1
192,4,3,4,3,4,4,2,3,2,4,3,1
193,4,3,4,3,4,4,4,2,2,3,1,1
194,4,3,4,3,4,4,4,1,3,2,4,4
195,4,3,4,3,4,4,1,2,1,2,1,3
196,4,3,4,3,4,4,2,2,4,1,3,4
197,4,3,4,3,4,4,4,1,1,2,2,4
198,4,3,4,3,4,4,1,3,1,4,3,4
199,4,3,4,3,4,4,4,4,4,3,2,4
200,4,3,4,3,4,4,4,3,2,2,3,4
201,4,3,4,3,4,4,2,4,1,4,2,3
202,4,3,4,3,4,4,3,2,1,3,3,1
203,4,3,4,3,4,4,1,3,1,2,4,2
204,4,3,4,3,4,4,1,1,2,4,4,2
205,4,3,4,3,4,4,3,3,2,1,3,4
206,4,3,4,3,4,4,3,2,3,1,2,3
207,4,3,4,3,4,4,4,4,1,3,3,4
208,4,3,4,3,4,4,4,3,3,3,4,2
209,4,3,4,3,4,4,3,4,4,1,2,2
210,4,3,4,3,4,4,4,4,1,4,4,2
211,4,3,4,3,4,4,1,4,1,2,1,4
212,4,3,4,3,4,4,2,1,4,1,3,1
213,4,3,4,3,4,4,4,1,2,2,2,1
214,4,3,4,3,4,4,1,4,2,1,2,3
215,4,3,4,3,4,4,3,2,1,3,1,4
216,4,3,4,3,4,4,3,1,4,3,1,2
217,4,3,4,3,4,4,2,1,2,4,3,1
218,4,3,4,3,4,4,1,1,4,1,1,1
219,4,3,1,3,4,4,4,4,1,4,4,1
220,4,3,4,3,4,4,2,3,3,1,3,3
221,4,3,4,3,4,4,1,1,4,4,4,2
222,4,3,4,3,4,4,2,1,4,3,4,1
223,4,3,4,3,4,4,3,2,3,2,2,2
224,4,3,4,3,4,4,1,2,4,3,3,1
225,4,3,4,3,4,4,1,4,4,1,4,2
226,4,3,4,3,4,4,3,1,4,2,1,2
227,4,3,4,3,4,4,3,2,3,1,1,4
228,4,3,4,3,4,4,3,3,3,2,4,2
229,4,3,4,3,4,4,1,1,2,1,4,2
230,4,3,4,3,4,4,2,2,4,2,2,4
231,4,3,4,3,4,4,2,2,4,3,3,2
232,4,3,4,3,4,4,3,4,1,2,1,4
233,4,3,4,3,4,4,3,4,4,1,3,4
234,4,3,4,3,4,4,1,3,2,4,3,1
235,4,3,4,3,4,4,1,3,2,4,2,4
236,4,3,4,3,4,4,3,3,1,3,4,2
237,4,3,4,3,4,4,3,2,3,1,1,1
238,4,3,4,3,4,4,1,4,1,1,3,1
239,4,3,4,3,4,4,4,4,4,3,1,1
240,4,3,4,3,4,4,1,3,3,2,1,4
241,4,3,4,3,4,4,2,3,4,1,3,2
242,4,3,4,3,4,4,4,4,1,2,1,4
243,4,3,4,3,4,4,4,2,3,4,3,2
244,4,3,4,3,4,4,4,4,1,4,1,2
245,4,3,4,3,4,4,2,2,2,1,4,3
246,4,3,4,3,4,4,4,2,1,2,1,2
247,4,3,4,3,4,4,2,2,4,2,2,4
248,4,3,4,3,4,4,2,3,3,3,1,4
249,4,3,4,3,4,4,2,2,1,1,1,1
250,4,3,4,3,4,4,3,1,3,4,1,4
251,4,3,1,3,4,4,2,4,3,3,1,3
252,4,3,1,3,4,4,3,4,4,3,3,3
253,4,3,4,3,4,4,1,1,2,3,2,4
254,4,3,4,3,4,4,2,1,2,2,1,3
255,4,3,4,3,4,4,2,4,2,1,1,4
256,4,3,4,3,4,4,2,3,3,3,1,1
257,4,3,4,3,4,4,2,3,4,1,1,1
258,4,3,1,3,4,4,4,3,4,4,2,2
259,4,3,1,3,4,4,3,1,2,4,3,4
260,4,3,4,3,4,4,4,1,3,2,3,4
261,4,3,1,3,4,4,1,3,3,4,1,3
262,4,3,4,3,4,4,2,2,2,2,3,3
263,4,3,1,3,4,4,1,4,2,4,4,2
264,4,3,4,3,4,4,1,2,2,2,3,4
265,4,3,4,3,4,4,4,4,1,3,1,3
266,4,3,1,3,4,4,1,4,2,1,2,4
267,4,3,1,3,4,4,3,3,3,2,3,1
268,4,3,1,3,4,4,2,4,2,4,1,3
269,4,3,1,3,4,4,1,2,4,2,1,4
270,4,3,1,3,4,4,4,1,2,2,2,2
271,4,3,1,3,4,4,1,2,1,1,3,3
272,4,3,1,3,4,4,1,1,1,1,2,2
273,4,3,4,3,4,4,4,4,1,3,3,4
274,4,3,4,3,4,4,1,4,4,4,2,3
275,4,3,1,3,4,4,4,2,1,3,4,3
276,4,3,4,3,4,4,3,2,1,3,2,3
277,4,3,4,3,4,4,1,3,4,4,3,3
278,4,3,4,3,4,4,4,1,4,4,2,3
279,4,3,4,3,4,4,2,3,2,4,2,2
280,4,3,4,3,4,4,2,4,4,4,2,3
281,4,3,4,3,4,4,2,2,4,4,4,2
282,4,3,4,3,4,4,1,2,3,1,2,2
283,4,3,4,3,4,4,1,3,1,3,1,2
284,4,3,1,3,4,4,4,4,4,1,1,2
285,4,3,1,3,4,4,3,3,2,2,4,3
286,4,3,1,3,4,4,4,1,1,2,2,2
287,4,3,1,3,4,4,3,1,1,1,1,3
288,4,3,1,3,4,4,4,4,2,3,1,3
289,4,3,1,3,4,4,3,3,3,1,4,3
290,4,3,1,3,4,4,3,1,1,4,2,2
291,4,3,1,3,4,4,3,3,2,2,2,2
292,4,3,1,3,4,4,1,1,3,1,3,2
293,4,3,1,3,4,4,1,1,1,2,2,4
294,4,3,1,3,4,4,4,3,1,3,3,2
295,4,3,1,3,4,4,4,1,4,2,3,3
296,4,3,1,3,4,4,2,3,1,4,4,4
297,4,3,1,3,4,4,2,1,3,3,1,4
298,4,3,1,3,4,4,2,3,2,3,1,4
299,4,3,1,3,4,4,4,3,3,3,4,1
300,4,3,1,3,4,4,4,2,1,2,4,3
