,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,3,2,1,1,2,4,2,4,1,2,2,3
1,3,2,1,1,2,4,4,3,3,2,3,1
2,3,2,1,1,2,4,2,4,1,2,2,3
3,3,2,1,1,2,4,2,4,3,2,4,1
4,3,2,1,1,2,4,4,4,3,3,4,3
5,3,2,1,1,2,4,2,4,3,2,1,4
6,3,2,1,1,2,4,2,2,3,1,1,3
7,3,2,1,1,2,4,1,3,4,4,2,3
8,3,2,1,1,2,4,1,1,3,1,1,1
9,3,2,1,1,2,4,1,4,3,3,4,2
10,3,2,1,1,2,4,1,3,3,2,1,2
11,3,2,1,1,2,4,2,1,3,1,2,2
12,3,2,1,1,2,4,1,3,4,2,1,1
13,3,2,1,1,2,4,1,3,4,2,2,3
14,3,2,1,1,2,4,1,2,1,3,4,2
15,3,2,1,1,2,4,1,3,2,2,1,1
16,3,2,1,2,2,4,1,4,2,4,1,3
17,3,2,1,2,2,4,1,2,2,1,3,4
18,1,4,3,2,2,4,2,4,3,3,2,2
19,1,4,3,1,2,4,4,4,3,3,3,3
20,1,4,3,1,2,4,3,2,2,1,1,1
21,1,4,3,1,2,4,1,3,1,2,3,2
22,1,4,3,1,2,4,1,2,4,4,4,2
23,1,4,3,1,3,4,2,4,3,3,4,3
24,1,4,4,1,2,4,3,2,2,3,3,3
25,1,4,4,1,2,4,2,1,3,1,1,4
26,1,3,4,1,2,4,3,1,4,2,4,1
27,1,3,4,1,2,4,1,4,1,2,3,1
28,1,3,4,1,2,4,4,3,1,4,1,4
29,1,3,4,1,2,4,4,4,1,2,2,3
30,1,4,4,1,2,4,1,1,4,2,3,1
31,1,4,4,1,2,4,4,3,3,4,1,4
32,1,4,4,1,2,4,3,1,3,4,3,1
33,1,4,4,1,2,4,4,1,2,3,1,2
34,1,4,4,1,2,4,3,4,4,2,1,4
35,1,4,4,1,2,4,3,4,4,1,2,1
36,1,4,4,1,2,4,2,3,4,2,3,4
37,1,3,4,1,2,4,1,4,3,1,3,4
38,1,4,4,1,2,4,2,1,2,1,2,2
39,1,3,4,1,2,4,1,2,3,1,3,1
40,1,3,4,1,2,4,3,1,3,1,4,4
41,1,3,4,1,2,4,3,1,4,4,1,2
42,1,4,4,1,2,4,3,4,4,3,3,2
43,1,4,4,1,2,4,4,1,3,2,3,3
44,1,4,4,1,2,4,2,3,2,1,4,4
45,1,4,4,1,2,4,4,4,1,1,3,1
46,1,4,4,1,2,4,4,1,3,4,4,3
47,1,4,4,1,2,4,1,2,1,3,3,2
48,1,3,4,1,2,4,4,1,4,3,4,2
49,1,3,2,1,2,4,3,4,2,3,4,4
50,1,3,2,1,2,4,3,4,3,4,2,3
51,1,3,1,1,2,4,4,2,2,4,4,1
52,1,3,1,1,2,4,3,1,1,4,4,3
53,1,3,1,1,2,4,3,4,1,1,1,2
54,1,4,1,1,2,4,3,2,3,1,1,3
55,1,4,1,1,2,4,3,2,4,4,3,1
56,1,4,1,1,2,4,4,3,4,1,4,3
57,1,4,1,1,2,4,4,4,1,2,3,2
58,1,3,4,1,1,4,4,2,4,2,3,1
59,1,3,4,1,1,4,1,1,3,4,3,4
60,1,3,4,1,1,4,1,1,3,3,3,1
61,1,3,4,1,1,4,3,1,3,3,3,4
62,1,3,4,1,1,4,4,4,1,2,4,1
63,1,3,4,1,1,4,4,4,3,3,3,2
64,1,3,4,1,1,4,4,3,3,3,1,2
65,1,3,4,1,1,4,2,2,3,1,3,1
66,1,3,4,1,1,4,3,1,4,2,2,1
67,1,3,4,1,1,4,1,4,3,4,4,2
68,1,3,4,1,1,4,3,2,4,2,4,2
69,1,3,4,1,1,4,3,4,1,1,4,1
70,1,3,4,1,1,4,4,2,2,3,2,2
71,1,3,4,1,1,4,1,1,4,3,3,2
72,1,3,4,1,1,4,4,3,2,1,3,1
73,1,3,4,1,1,4,2,1,3,2,2,1
74,1,3,4,1,1,4,4,2,3,2,1,3
75,1,3,4,1,1,4,4,1,4,1,4,4
76,1,3,4,1,1,4,4,4,1,4,2,3
77,1,3,4,1,1,4,3,3,2,3,1,1
78,1,3,4,1,1,4,1,1,4,4,2,3
79,1,3,4,1,1,4,1,3,1,4,1,3
80,1,3,4,1,1,4,1,3,4,3,2,4
81,1,3,4,1,1,4,3,4,2,3,2,4
82,1,3,4,1,2,4,2,2,4,3,4,1
83,1,3,4,3,2,4,2,1,1,2,3,4
84,1,3,4,3,2,4,1,4,2,2,3,2
85,1,3,4,3,2,4,1,1,4,2,4,2
86,1,3,4,3,2,4,1,4,1,2,2,3
87,1,3,4,1,2,4,2,4,3,1,3,4
88,1,3,2,1,2,4,4,1,4,3,3,4
89,1,3,2,1,2,4,2,2,1,4,1,1
90,1,3,2,1,2,4,1,4,1,3,2,3
91,1,3,2,1,2,4,1,1,2,3,4,4
92,1,3,2,1,2,4,4,4,2,2,2,4
93,1,3,2,1,2,4,3,3,3,1,4,4
94,1,3,2,1,2,4,4,4,1,3,3,4
95,1,3,2,1,2,4,4,2,1,1,1,2
96,1,3,2,1,2,4,1,2,2,1,4,1
97,1,3,2,1,2,4,1,1,4,2,1,2
98,1,3,2,1,2,4,1,2,3,2,4,4
99,1,3,2,1,2,4,2,2,1,2,4,1
100,1,3,2,1,2,4,4,2,1,4,2,3
101,1,3,2,1,2,4,2,1,2,1,2,3
102,1,3,2,1,2,4,2,2,4,3,2,2
103,1,3,2,1,2,4,4,4,3,3,4,3
104,1,3,2,1,2,4,2,3,2,3,1,4
105,1,3,2,1,2,4,4,1,4,1,2,4
106,1,3,2,1,2,4,2,2,2,4,1,2
107,1,3,2,1,2,4,2,2,1,1,1,3
108,1,4,2,1,2,4,4,4,3,2,1,4
109,1,4,3,1,2,4,4,4,4,2,2,2
110,1,4,3,2,3,4,2,4,2,4,3,3
111,1,3,3,2,3,4,4,4,2,4,4,4
112,1,3,3,2,3,4,3,4,2,1,4,4
113,1,3,3,2,3,4,3,2,1,3,1,4
114,1,3,3,2,3,4,4,1,3,1,4,1
115,1,3,3,2,3,2,1,4,1,2,4,1
116,1,3,2,2,3,2,4,4,3,1,4,1
117,1,3,3,2,3,4,3,1,3,1,2,1
118,1,3,3,2,3,4,1,4,3,4,2,3
119,1,3,3,2,3,4,3,3,4,2,2,2
120,1,3,3,2,3,4,4,3,4,2,3,4
121,1,3,2,3,3,2,3,4,3,2,1,3
122,1,4,2,2,3,4,1,1,1,1,3,1
123,1,3,3,2,3,4,2,4,2,1,4,2
124,1,3,3,2,2,4,1,1,3,2,4,4
125,1,3,3,1,2,4,2,1,1,2,4,3
126,1,3,2,1,2,4,4,3,4,3,3,3
127,1,3,2,1,2,4,3,4,4,3,1,3
