,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,39,22,13,17
1,39,22,15,10
2,39,22,42,23
3,39,22,47,21
4,39,22,10,45
5,39,22,22,49
6,39,22,18,22
7,39,22,34,23
8,39,22,38,35
9,39,22,28,12
10,39,22,33,10
11,39,22,41,22
12,39,22,46,37
13,39,22,17,10
14,39,22,34,11
15,39,22,42,49
16,39,22,18,22
17,39,22,23,18
18,39,22,48,28
19,39,22,39,16
20,39,22,34,48
21,39,22,41,48
22,39,22,32,49
23,39,22,40,48
24,39,22,35,16
25,39,22,43,39
26,39,22,32,11
27,39,22,18,10
28,39,22,42,47
29,39,22,40,39
30,39,22,36,10
31,39,22,41,46
32,39,22,27,45
33,39,22,18,47
34,39,22,30,49
35,39,22,36,19
36,39,22,17,34
37,39,22,11,37
38,39,22,24,40
39,39,22,46,10
40,39,22,18,12
41,39,22,23,18
42,39,22,19,21
43,39,22,11,18
44,39,22,46,23
45,39,22,24,43
46,39,22,40,12
47,39,22,15,39
48,39,22,38,27
49,39,22,49,32
50,39,22,42,23
51,39,22,41,44
52,39,22,39,43
53,39,22,47,24
54,39,22,26,25
55,39,22,36,37
56,39,22,19,41
57,39,22,21,28
58,39,22,48,34
59,39,22,21,43
60,39,22,24,21
61,39,22,18,11
62,39,22,43,22
63,39,22,45,35
64,39,22,28,17
65,39,22,22,23
66,39,22,41,23
67,39,22,31,34
68,39,22,34,38
69,39,22,14,14
70,39,22,22,18
71,39,22,28,12
72,39,22,18,43
73,39,22,38,34
74,39,22,36,23
75,39,22,22,34
76,39,22,17,33
77,39,22,17,47
78,39,22,42,33
79,39,22,36,42
80,39,22,26,47
81,39,22,45,43
82,39,22,15,48
83,39,22,48,31
84,39,22,39,30
85,39,22,17,33
86,39,22,47,16
87,39,22,21,49
88,39,22,32,45
89,39,22,49,24
90,39,22,15,42
91,39,22,48,25
92,39,22,29,36
93,39,22,45,16
94,39,22,13,22
95,39,22,12,23
96,39,22,13,34
97,39,22,25,21
98,39,22,34,15
99,39,22,40,26
100,39,22,48,41
101,39,22,36,23
102,39,22,10,47
103,39,22,28,30
104,39,22,32,32
105,39,22,18,38
106,39,22,48,19
107,39,22,37,31
108,39,22,30,33
109,39,22,13,35
110,39,22,10,22
111,39,22,34,16
112,39,22,33,19
113,39,22,11,45
114,39,22,44,20
115,39,22,21,12
116,39,22,23,27
117,39,22,29,31
118,39,22,42,16
119,39,22,18,29
120,39,22,43,19
121,39,22,18,14
122,39,22,15,31
123,39,22,38,44
124,39,22,30,11
125,39,22,24,16
126,39,22,35,28
127,39,22,42,35
128,39,22,14,17
129,39,22,37,31
130,39,22,26,11
131,39,22,15,37
132,39,22,36,17
133,39,22,11,17
134,39,22,26,26
135,39,22,10,45
136,39,22,32,29
137,39,22,34,17
138,39,22,15,20
139,39,22,33,21
140,39,22,17,26
141,39,22,31,35
142,39,22,15,17
143,39,22,15,41
144,39,22,39,47
145,39,22,19,12
146,39,22,21,17
147,39,22,23,21
148,39,22,34,25
149,39,22,33,40
150,39,22,37,40
151,39,22,14,33
152,39,22,49,14
153,39,22,31,39
154,39,22,38,35
155,39,22,15,43
156,39,22,27,32
157,39,22,44,12
158,39,22,25,47
159,39,22,15,22
160,39,22,30,35
161,39,22,34,14
162,39,22,26,21
163,39,22,47,17
164,39,22,39,43
165,39,22,16,32
166,39,22,14,18
167,39,22,42,26
168,39,22,34,27
169,39,22,38,22
170,39,22,39,29
171,39,22,21,44
172,39,22,41,22
173,39,22,47,35
174,39,22,46,45
175,39,22,34,37
176,39,22,36,27
177,39,22,11,18
178,39,22,30,35
179,39,22,44,49
180,39,22,26,38
181,39,22,34,18
182,39,22,48,43
183,39,22,43,15
184,39,22,33,34
185,39,22,15,29
186,39,22,16,14
187,39,22,25,24
188,39,22,49,48
189,39,22,35,28
190,39,22,33,30
191,39,22,22,40
192,39,22,37,10
193,39,22,43,46
194,39,22,38,43
195,39,22,33,34
196,39,22,27,33
197,39,22,47,14
198,39,22,27,32
199,39,22,13,35
200,39,22,38,41
201,39,22,19,12
202,39,22,28,19
203,39,22,18,26
204,39,22,40,42
205,39,22,37,18
206,39,22,34,15
207,39,22,37,13
208,39,22,31,29
209,39,22,15,14
210,39,22,38,11
211,39,22,31,37
212,39,22,43,11
213,39,22,29,46
214,39,22,40,14
215,39,22,41,46
216,39,22,33,27
217,39,22,25,15
218,39,22,14,11
219,39,22,16,31
220,39,22,36,32
221,39,22,12,30
222,39,22,17,20
223,39,22,23,27
224,39,22,42,15
225,39,22,30,26
226,39,22,15,34
227,39,22,33,34
228,39,22,27,44
229,39,22,18,35
230,39,22,39,45
231,39,22,30,20
232,39,22,29,48
233,39,22,28,42
234,39,22,21,23
235,39,22,48,30
236,39,22,25,32
237,39,22,16,38
238,39,22,17,27
239,39,22,40,27
240,39,22,28,20
241,39,22,49,23
242,39,22,35,14
243,39,22,49,11
244,39,22,16,15
245,39,22,17,34
246,39,22,15,16
247,39,22,12,41
248,39,22,36,23
249,39,22,40,32
250,39,22,32,19
251,39,22,35,49
252,39,22,43,15
253,39,22,22,16
254,39,22,43,15
255,39,22,49,45
256,39,22,27,16
257,39,22,31,46
258,39,22,34,48
259,39,22,34,35
260,39,22,17,33
261,39,22,32,49
262,39,22,46,45
263,39,22,35,48
264,39,22,35,44
265,39,22,49,10
266,39,22,20,36
267,39,22,13,20
268,39,22,35,30
269,39,22,30,10
