,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,31.0,10.0,31.0,11.0
1,31.0,10.0,32.0,10.0
2,31.0,10.0,27.0,17.0
3,31.0,10.0,31.0,11.0
4,31.0,10.0,32.0,10.0
5,31.0,13.0,30.0,13.0
6,31.0,13.0,27.0,17.0
7,30.0,13.0,27.0,17.0
8,30.0,13.0,27.0,17.0
9,31.0,13.0,27.0,17.0
10,30.0,13.0,32.0,10.0
11,31.0,10.0,27.0,17.0
12,30.0,13.0,31.0,11.0
13,31.0,13.0,32.0,10.0
14,31.0,13.0,30.0,13.0
15,31.0,10.0,30.0,13.0
16,32.0,10.0,32.0,10.0
17,30.0,10.0,27.0,17.0
18,30.0,13.0,30.0,13.0
19,30.0,13.0,27.0,17.0
20,30.0,13.0,31.0,11.0
21,31.0,11.0,30.0,13.0
22,31.0,11.0,30.0,13.0
23,31.0,11.0,31.0,11.0
24,31.0,11.0,27.0,17.0
25,31.0,11.0,31.0,11.0
26,31.0,11.0,32.0,10.0
27,31.0,11.0,31.0,11.0
28,31.0,11.0,30.0,13.0
29,31.0,11.0,27.0,17.0
30,31.0,11.0,31.0,11.0
31,31.0,11.0,31.0,11.0
32,31.0,11.0,27.0,17.0
33,31.0,11.0,30.0,13.0
34,32.0,10.0,32.0,10.0
35,32.0,10.0,30.0,13.0
36,32.0,10.0,30.0,13.0
37,32.0,10.0,32.0,10.0
38,32.0,10.0,30.0,13.0
39,32.0,10.0,27.0,17.0
40,32.0,10.0,30.0,13.0
41,31.0,10.0,32.0,10.0
42,32.0,10.0,31.0,11.0
43,32.0,10.0,30.0,13.0
44,32.0,10.0,32.0,10.0
45,32.0,10.0,27.0,17.0
46,32.0,10.0,31.0,11.0
47,32.0,10.0,31.0,11.0
48,32.0,10.0,32.0,10.0
49,32.0,10.0,30.0,13.0
50,32.0,10.0,31.0,11.0
51,31.0,10.0,31.0,11.0
52,31.0,10.0,30.0,13.0
53,31.0,10.0,32.0,10.0
54,32.0,10.0,32.0,10.0
55,32.0,10.0,27.0,17.0
56,32.0,10.0,31.0,11.0
57,32.0,10.0,31.0,11.0
58,32.0,10.0,27.0,17.0
59,32.0,10.0,32.0,10.0
60,32.0,10.0,31.0,11.0
61,32.0,10.0,32.0,10.0
62,32.0,10.0,27.0,17.0
