,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,40,34,21,16
1,40,34,30,28
2,40,34,48,28
3,40,34,39,42
4,40,34,29,16
5,40,34,20,48
6,40,34,12,38
7,40,34,22,49
8,40,34,25,25
9,40,34,34,20
10,40,34,14,27
11,40,34,36,44
12,40,34,12,44
13,40,34,10,18
14,40,34,37,46
15,40,34,38,16
16,40,34,40,29
17,40,34,39,43
18,40,34,38,12
19,40,34,21,30
20,40,34,35,15
21,40,34,47,24
22,40,34,30,36
23,40,34,12,18
24,40,34,22,42
25,40,34,45,10
26,40,34,28,46
27,40,34,44,49
28,40,34,25,23
29,40,34,37,22
30,40,34,18,27
31,40,34,11,30
32,40,34,43,49
33,40,34,18,38
34,40,34,37,14
35,40,34,23,41
36,40,34,40,25
37,40,34,24,22
38,40,34,25,32
39,40,34,47,12
40,40,34,41,27
41,40,34,30,42
42,40,34,43,38
43,40,34,36,45
44,40,34,20,41
45,40,34,27,17
46,40,34,47,26
47,40,34,17,12
48,40,34,35,39
49,40,34,47,23
50,40,34,11,23
51,40,34,34,48
52,40,34,21,13
53,40,34,38,37
54,40,34,41,30
55,40,34,42,24
56,40,34,24,48
57,40,34,38,32
58,40,34,34,40
59,40,34,17,31
60,40,34,47,29
61,40,34,24,18
62,40,34,31,15
63,40,34,44,11
64,40,34,35,22
65,40,34,32,34
66,40,34,24,39
67,40,34,44,35
68,40,34,13,25
69,40,34,45,26
70,40,34,12,48
71,40,34,26,13
72,40,34,21,11
73,40,34,15,27
74,40,34,30,39
75,40,34,14,20
76,40,34,34,25
77,40,34,48,24
78,40,34,12,29
79,40,34,17,42
80,40,34,46,36
81,40,34,19,37
82,40,34,17,12
83,40,34,47,45
84,40,34,24,37
85,40,34,10,38
86,40,34,33,24
87,40,34,42,10
88,40,34,18,35
89,40,34,37,12
90,40,34,47,12
91,40,34,46,38
92,40,34,19,23
93,40,34,25,37
94,40,34,36,31
95,40,34,35,27
96,40,34,40,30
97,40,34,34,17
98,40,34,39,19
99,40,34,35,23
100,40,34,24,31
101,40,34,22,48
102,40,34,47,25
103,40,34,13,29
104,40,34,29,23
105,40,34,47,42
106,40,34,38,29
107,40,34,29,31
108,40,34,35,30
109,40,34,46,19
110,40,34,24,37
111,40,34,32,45
112,40,34,35,25
113,40,34,33,38
114,40,34,21,48
115,40,34,20,38
116,40,34,21,33
117,40,34,28,19
118,40,34,36,18
119,40,34,46,21
120,40,34,32,27
121,40,34,17,18
122,40,34,46,27
123,40,34,14,25
124,40,34,20,31
125,40,34,37,29
126,40,34,18,28
127,40,34,26,43
128,40,34,38,29
129,40,34,34,16
130,40,34,24,18
131,40,34,32,26
132,40,34,21,42
133,40,34,29,32
134,40,34,26,18
135,40,34,42,33
136,40,34,17,10
137,40,34,12,13
138,40,34,13,39
139,40,34,46,33
140,40,34,39,47
141,40,34,33,25
142,40,34,17,20
143,40,34,35,26
144,40,34,28,14
145,40,34,33,32
146,40,34,35,12
147,40,34,12,11
148,40,34,45,14
149,40,34,22,28
150,40,34,15,29
151,40,34,38,26
152,40,34,13,21
153,40,34,41,42
154,40,34,37,25
155,40,34,22,33
156,40,34,29,30
157,40,34,31,38
158,40,34,16,13
159,40,34,36,22
160,40,34,17,35
161,40,34,48,15
162,40,34,10,20
163,40,34,40,30
164,40,34,17,25
165,40,34,12,14
166,40,34,29,45
167,40,34,35,39
168,40,34,34,10
169,40,34,30,26
170,40,34,49,20
171,40,34,35,33
172,40,34,21,16
173,40,34,48,39
174,40,34,16,38
175,40,34,11,19
176,40,34,15,49
177,40,34,42,44
178,40,34,10,17
179,40,34,12,33
180,40,34,33,16
181,40,34,38,39
182,40,34,49,48
183,40,34,11,26
184,40,34,35,18
185,40,34,39,18
186,40,34,35,25
187,40,34,30,16
188,40,34,13,33
189,40,34,28,41
190,40,34,36,10
191,40,34,16,13
192,40,34,16,49
193,40,34,31,38
194,40,34,15,10
195,40,34,19,30
196,40,34,36,34
197,40,34,30,45
198,40,34,38,32
199,40,34,27,29
200,40,34,10,26
201,40,34,32,40
202,40,34,23,45
203,40,34,21,19
204,40,34,17,10
205,40,34,45,19
206,40,34,42,42
207,40,34,48,19
208,40,34,48,15
209,40,34,19,18
210,40,34,21,49
211,40,34,26,23
212,40,34,28,49
213,40,34,19,32
214,40,34,26,32
215,40,34,15,33
216,40,34,35,28
217,40,34,32,32
218,40,34,25,19
219,40,34,37,13
220,40,34,45,34
221,40,34,14,10
222,40,34,22,18
223,40,34,26,12
224,40,34,31,17
225,40,34,23,49
226,40,34,44,30
227,40,34,49,11
228,40,34,42,21
229,40,34,11,31
