,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,40,22,26,32
1,40,22,38,41
2,40,22,12,36
3,40,22,27,24
4,40,22,38,18
5,40,22,14,44
6,40,22,40,20
7,40,22,49,20
8,40,22,28,17
9,40,22,48,27
10,40,22,23,15
11,40,22,46,46
12,40,22,42,18
13,40,22,37,15
14,40,22,10,20
15,40,22,22,36
16,40,22,40,48
17,40,22,22,45
18,40,22,20,27
19,40,22,44,15
20,40,22,20,45
21,40,22,36,28
22,40,22,14,29
23,40,22,11,12
24,40,22,40,34
25,40,22,27,34
26,40,22,36,32
27,40,22,23,29
28,40,22,22,40
29,40,22,22,24
30,40,22,45,11
31,40,22,15,27
32,40,22,14,31
33,40,22,49,43
34,40,22,48,32
35,40,22,26,48
36,40,22,38,27
37,40,22,48,19
38,40,22,37,11
39,40,22,49,22
40,40,22,47,45
41,40,22,41,28
42,40,22,44,44
43,40,22,28,18
44,40,22,25,31
45,40,22,34,26
46,40,22,10,38
47,40,22,46,24
48,40,22,11,20
49,40,22,37,34
50,40,22,48,49
51,40,22,41,44
52,40,22,38,15
53,40,22,23,14
54,40,22,35,25
55,40,22,24,18
56,40,22,37,30
57,40,22,32,18
58,40,22,38,42
59,40,22,49,28
60,40,22,43,21
61,40,22,29,11
62,40,22,26,49
63,40,22,49,15
64,40,22,40,25
65,40,22,45,22
66,40,22,25,31
67,40,22,36,40
68,40,22,24,16
69,40,22,44,17
70,40,22,26,32
71,40,22,18,33
72,40,22,22,14
73,40,22,40,21
74,40,22,24,25
75,40,22,27,18
76,40,22,27,39
77,40,22,34,39
78,40,22,46,15
79,40,22,21,40
80,40,22,24,31
81,40,22,40,39
82,40,22,45,12
83,40,22,22,11
84,40,22,22,43
85,40,22,16,29
86,40,22,36,41
87,40,22,36,25
88,40,22,33,15
89,40,22,48,47
90,40,22,25,26
91,40,22,46,19
92,40,22,38,20
93,40,22,27,25
94,40,22,19,29
95,40,22,32,15
96,40,22,17,43
97,40,22,25,36
98,40,22,42,21
99,40,22,20,14
100,40,22,45,41
101,40,22,40,27
102,40,22,27,16
103,40,22,34,32
104,40,22,17,18
105,40,22,37,16
106,40,22,38,49
107,40,22,13,44
108,40,22,47,20
109,40,22,29,20
110,40,22,10,45
111,40,22,44,15
112,40,22,27,20
113,40,22,12,49
114,40,22,38,23
115,40,22,34,19
116,40,22,43,45
117,40,22,47,42
118,40,22,21,17
119,40,22,10,30
120,40,22,34,30
121,40,22,49,25
122,40,22,14,20
123,40,22,20,32
124,40,22,10,23
125,40,22,31,23
126,40,22,34,41
127,40,22,13,18
128,40,22,30,11
129,40,22,44,16
130,40,22,19,46
131,40,22,43,28
132,40,22,25,33
133,40,22,15,16
134,40,22,30,46
135,40,22,34,33
136,40,22,10,35
137,40,22,43,43
138,40,22,43,36
139,40,22,45,21
140,40,22,46,26
141,40,22,23,32
142,40,22,22,26
143,40,22,21,18
144,40,22,27,30
145,40,22,30,40
146,40,22,41,10
147,40,22,25,16
148,40,22,15,42
149,40,22,15,16
150,40,22,19,34
151,40,22,45,11
152,40,22,31,20
153,40,22,36,21
154,40,22,20,25
155,40,22,29,47
156,40,22,21,32
157,40,22,17,19
158,40,22,20,40
159,40,22,45,30
160,40,22,36,14
161,40,22,37,45
162,40,22,38,33
163,40,22,44,21
164,40,22,39,17
165,40,22,41,28
166,40,22,21,19
167,40,22,11,14
168,40,22,44,38
169,40,22,26,40
170,40,22,13,21
171,40,22,12,41
172,40,22,44,34
173,40,22,24,38
174,40,22,40,18
175,40,22,45,37
176,40,22,20,42
177,40,22,29,31
178,40,22,32,29
179,40,22,47,41
180,40,22,19,49
181,40,22,35,23
182,40,22,28,29
183,40,22,23,18
184,40,22,21,48
185,40,22,42,38
186,40,22,34,30
187,40,22,49,15
188,40,22,36,31
189,40,22,44,49
190,40,22,12,47
191,40,22,41,35
192,40,22,31,46
193,40,22,31,29
194,40,22,25,20
195,40,22,47,46
196,40,22,45,14
197,40,22,21,48
198,40,22,37,39
199,40,22,38,44
200,40,22,11,35
201,40,22,14,26
202,40,22,35,38
203,40,22,49,41
204,40,22,29,48
205,40,22,18,40
206,40,22,39,14
207,40,22,40,49
208,40,22,24,25
209,40,22,32,22
210,40,22,45,10
211,40,22,49,22
212,40,22,44,41
213,40,22,43,39
214,40,22,30,27
215,40,22,30,12
216,40,22,35,27
217,40,22,26,38
218,40,22,43,14
219,40,22,32,12
220,40,22,33,44
221,40,22,34,36
222,40,22,19,45
223,40,22,43,43
224,40,22,22,21
225,40,22,16,22
226,40,22,30,33
227,40,22,38,17
228,40,22,20,32
229,40,22,11,33
230,40,22,32,26
231,40,22,45,41
232,40,22,18,34
233,40,22,30,19
234,40,22,38,25
235,40,22,48,20
236,40,22,46,31
237,40,22,43,46
238,40,22,34,25
239,40,22,47,28
240,40,22,36,31
241,40,22,48,35
242,40,22,25,24
243,40,22,16,23
244,40,22,27,44
245,40,22,29,45
246,40,22,29,35
247,40,22,22,36
248,40,22,25,29
249,40,22,16,10
250,40,22,18,15
251,40,22,42,49
252,40,22,21,10
253,40,22,29,22
254,40,22,40,38
255,40,22,46,34
256,40,22,19,27
257,40,22,46,25
258,40,22,21,27
259,40,22,29,47
260,40,22,38,27
261,40,22,42,35
