,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,40,32,30,16
1,40,32,29,16
2,40,32,31,35
3,40,32,24,43
4,40,32,39,28
5,40,32,12,24
6,40,32,36,29
7,40,32,21,49
8,40,32,47,49
9,40,32,32,36
10,40,32,19,47
11,40,32,18,19
12,40,32,22,25
13,40,32,47,16
14,40,32,12,14
15,40,32,34,22
16,40,32,25,24
17,40,32,33,37
18,40,32,15,14
19,40,32,49,19
20,40,32,22,25
21,40,32,46,31
22,40,32,12,36
23,40,32,33,40
24,40,32,32,44
25,40,32,41,23
26,40,32,17,32
27,40,32,34,25
28,40,32,45,18
29,40,32,29,26
30,40,32,26,18
31,40,32,46,32
32,40,32,22,33
33,40,32,29,23
34,40,32,19,49
35,40,32,30,26
36,40,32,46,11
37,40,32,27,46
38,40,32,18,46
39,40,32,12,42
40,40,32,31,17
41,40,32,22,46
42,40,32,13,31
43,40,32,43,25
44,40,32,36,44
45,40,32,29,49
46,40,32,29,40
47,40,32,23,21
48,40,32,37,26
49,40,32,23,33
50,40,32,33,47
51,40,32,24,36
52,40,32,42,23
53,40,32,42,25
54,40,32,36,36
55,40,32,31,24
56,40,32,11,36
57,40,32,21,22
58,40,32,36,13
59,40,32,41,32
60,40,32,37,38
61,40,32,16,33
62,40,32,30,49
63,40,32,48,22
64,40,32,16,16
65,40,32,41,47
66,40,32,40,17
67,40,32,25,21
68,40,32,37,39
69,40,32,18,33
70,40,32,18,43
71,40,32,38,14
72,40,32,12,38
73,40,32,31,34
74,40,32,44,48
75,40,32,15,43
76,40,32,22,46
77,40,32,42,45
78,40,32,11,16
79,40,32,26,47
80,40,32,48,15
81,40,32,45,18
82,40,32,16,27
83,40,32,21,47
84,40,32,34,14
85,40,32,13,40
86,40,32,11,29
87,40,32,17,23
88,40,32,40,15
89,40,32,41,48
90,40,32,47,32
91,40,32,20,30
92,40,32,46,49
93,40,32,23,11
94,40,32,31,37
95,40,32,47,47
96,40,32,12,22
97,40,32,17,48
98,40,32,31,47
99,40,32,32,26
100,40,32,41,20
101,40,32,21,29
102,40,32,42,28
103,40,32,33,17
104,40,32,19,49
105,40,32,44,31
106,40,32,13,21
107,40,32,15,36
108,40,32,36,31
109,40,32,29,18
110,40,32,39,21
111,40,32,29,11
112,40,32,12,11
113,40,32,40,24
114,40,32,33,18
115,40,32,22,22
116,40,32,27,22
117,40,32,49,16
118,40,32,37,29
119,40,32,27,41
120,40,32,28,13
121,40,32,40,44
122,40,32,13,10
123,40,32,20,10
124,40,32,14,35
125,40,32,25,17
126,40,32,19,13
127,40,32,11,26
128,40,32,28,24
129,40,32,35,13
130,40,32,40,15
131,40,32,16,36
132,40,32,49,14
133,40,32,13,43
134,40,32,13,30
135,40,32,11,33
136,40,32,45,23
137,40,32,38,33
138,40,32,39,22
139,40,32,31,46
140,40,32,23,32
141,40,32,20,16
142,40,32,15,34
143,40,32,18,35
144,40,32,29,10
145,40,32,41,42
146,40,32,11,12
147,40,32,30,17
148,40,32,48,47
149,40,32,45,30
150,40,32,29,42
151,40,32,36,10
152,40,32,31,38
153,40,32,29,11
154,40,32,46,15
155,40,32,22,30
156,40,32,29,14
157,40,32,42,46
158,40,32,32,25
159,40,32,15,23
160,40,32,16,46
161,40,32,38,13
162,40,32,37,31
163,40,32,48,17
164,40,32,44,33
165,40,32,37,28
166,40,32,24,32
167,40,32,28,30
168,40,32,42,35
169,40,32,27,18
170,40,32,31,45
171,40,32,31,46
172,40,32,14,45
173,40,32,49,48
174,40,32,40,13
175,40,32,49,13
176,40,32,49,13
177,40,32,10,23
178,40,32,26,12
179,40,32,32,41
180,40,32,13,36
181,40,32,33,33
182,40,32,18,39
183,40,32,41,44
184,40,32,22,30
185,40,32,16,17
186,40,32,10,15
187,40,32,26,10
188,40,32,15,27
189,40,32,18,47
190,40,32,11,40
191,40,32,15,40
192,40,32,25,41
193,40,32,32,47
194,40,32,14,24
195,40,32,41,43
196,40,32,11,27
197,40,32,16,12
198,40,32,33,49
199,40,32,40,45
200,40,32,25,30
201,40,32,27,27
202,40,32,22,23
203,40,32,15,40
204,40,32,40,29
205,40,32,30,15
206,40,32,38,13
207,40,32,17,28
208,40,32,44,35
209,40,32,37,28
210,40,32,44,17
211,40,32,15,23
212,40,32,10,32
213,40,32,13,46
214,40,32,37,45
215,40,32,26,26
216,40,32,33,37
217,40,32,18,35
218,40,32,48,21
219,40,32,44,42
220,40,32,44,14
221,40,32,31,45
222,40,32,49,16
223,40,32,25,38
224,40,32,20,29
225,40,32,48,47
226,40,32,25,41
227,40,32,39,40
228,40,32,40,20
229,40,32,25,28
230,40,32,20,16
231,40,32,27,17
232,40,32,28,14
233,40,32,49,36
234,40,32,47,21
235,40,32,47,35
236,40,32,23,27
237,40,32,37,48
238,40,32,42,48
239,40,32,13,36
240,40,32,44,20
241,40,32,29,49
242,40,32,14,11
243,40,32,38,27
244,40,32,10,25
245,40,32,25,32
246,40,32,16,35
247,40,32,27,31
248,40,32,36,34
249,40,32,46,35
250,40,32,24,38
251,40,32,30,49
252,40,32,39,20
253,40,32,34,49
254,40,32,47,12
255,40,32,14,31
256,40,32,24,13
257,40,32,27,34
258,40,32,13,33
259,40,32,46,28
260,40,32,43,47
261,40,32,28,14
262,40,32,43,41
263,40,32,49,43
264,40,32,17,34
265,40,32,21,31
266,40,32,22,11
267,40,32,48,28
268,40,32,18,14
269,40,32,13,49
270,40,32,11,36
271,40,32,44,13
272,40,32,33,28
273,40,32,41,16
274,40,32,20,16
275,40,32,12,45
276,40,32,45,19
277,40,32,35,17
278,40,32,44,27
279,40,32,13,29
280,40,32,15,18
281,40,32,41,35
282,40,32,41,15
283,40,32,48,23
284,40,32,13,47
285,40,32,12,29
286,40,32,37,22
287,40,32,35,38
288,40,32,25,43
289,40,32,33,25
290,40,32,37,32
291,40,32,39,24
292,40,32,43,23
293,40,32,11,30
294,40,32,22,25
295,40,32,45,42
296,40,32,43,32
297,40,32,47,42
298,40,32,16,48
299,40,32,24,18
300,40,32,16,45
301,40,32,41,43
302,40,32,29,17
303,40,32,25,25
304,40,32,28,32
305,40,32,38,48
306,40,32,43,45
307,40,32,38,32
308,40,32,15,42
309,40,32,46,47
310,40,32,35,37
311,40,32,49,35
312,40,32,21,27
313,40,32,18,22
314,40,32,18,24
315,40,32,25,15
316,40,32,12,11
317,40,32,40,22
318,40,32,12,41
319,40,32,17,26
320,40,32,31,26
321,40,32,24,17
322,40,32,25,49
323,40,32,36,25
324,40,32,25,10
325,40,32,33,15
326,40,32,48,47
327,40,32,26,13
328,40,32,19,48
329,40,32,18,30
330,40,32,25,38
331,40,32,23,27
332,40,32,38,48
333,40,32,16,27
334,40,32,23,32
335,40,32,43,42
336,40,32,45,48
337,40,32,23,25
338,40,32,20,44
339,40,32,24,23
340,40,32,49,46
341,40,32,20,20
342,40,32,17,34
343,40,32,33,21
344,40,32,45,27
345,40,32,42,10
346,40,32,45,26
347,40,32,15,46
348,40,32,36,47
349,40,32,24,36
350,40,32,15,26
351,40,32,37,49
352,40,32,32,29
353,40,32,43,30
354,40,32,16,20
355,40,32,26,25
356,40,32,13,36
357,40,32,26,42
358,40,32,12,43
359,40,32,13,37
360,40,32,27,48
361,40,32,38,43
362,40,32,46,47
363,40,32,16,17
364,40,32,28,42
365,40,32,21,27
366,40,32,13,40
367,40,32,32,29
368,40,32,15,33
369,40,32,47,43
370,40,32,32,24
371,40,32,44,42
372,40,32,36,15
373,40,32,25,32
374,40,32,18,48
375,40,32,10,39
376,40,32,28,24
377,40,32,47,44
378,40,32,21,48
379,40,32,40,15
380,40,32,35,16
381,40,32,17,17
382,40,32,41,47
383,40,32,26,26
384,40,32,24,28
385,40,32,40,37
386,40,32,23,20
387,40,32,31,49
388,40,32,34,31
389,40,32,48,14
390,40,32,29,22
391,40,32,21,48
392,40,32,47,48
393,40,32,26,40
394,40,32,46,25
395,40,32,18,16
396,40,32,46,33
397,40,32,37,41
398,40,32,29,29
399,40,32,44,45
400,40,32,48,38
401,40,32,16,15
402,40,32,49,12
403,40,32,23,33
404,40,32,29,29
405,40,32,27,45
406,40,32,26,24
407,40,32,43,47
408,40,32,44,14
409,40,32,30,17
410,40,32,22,23
411,40,32,26,18
412,40,32,23,27
413,40,32,46,43
414,40,32,23,22
415,40,32,43,35
416,40,32,24,29
417,40,32,36,11
418,40,32,32,14
419,40,32,15,48
420,40,32,39,15
421,40,32,40,13
422,40,32,36,20
423,40,32,11,37
424,40,32,38,43
425,40,32,34,33
426,40,32,25,17
427,40,32,35,27
428,40,32,12,11
429,40,32,16,21
430,40,32,39,36
431,40,32,13,24
432,40,32,29,33
433,40,32,44,49
434,40,32,32,14
435,40,32,28,24
436,40,32,29,48
437,40,32,24,28
438,40,32,39,16
