,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,4,4,3,4,1,2,2,1,1,3,4,3
1,4,4,3,4,1,2,2,4,3,1,4,2
2,3,2,3,4,3,2,2,2,1,1,4,4
3,3,2,3,4,3,2,1,1,4,3,4,1
4,3,2,3,4,3,2,2,1,1,2,3,2
5,3,2,3,4,3,2,3,4,3,4,4,3
6,3,2,3,4,3,2,4,4,2,1,4,2
7,3,2,3,4,3,2,1,1,4,4,2,4
8,3,2,3,4,3,2,2,1,2,3,2,4
9,3,4,3,4,1,2,4,4,2,2,4,2
10,4,4,3,4,1,1,3,2,4,3,1,1
11,4,4,3,4,1,1,3,2,3,4,4,3
12,4,4,3,4,1,1,4,2,3,3,4,4
13,4,4,3,4,1,1,2,4,4,3,2,1
14,4,4,3,4,1,1,1,4,2,4,3,3
15,4,4,3,4,1,1,1,3,4,4,1,2
16,4,4,3,4,1,1,1,3,3,1,3,3
17,4,4,3,4,1,1,1,1,3,4,4,4
18,4,4,3,4,1,1,1,1,3,2,3,3
19,4,4,3,4,1,1,3,2,1,3,2,4
20,4,4,3,4,1,1,3,3,2,2,3,2
21,4,4,3,4,1,1,1,3,1,4,1,4
22,4,4,3,4,1,1,4,4,3,2,1,1
23,4,4,3,4,1,1,2,4,3,1,3,2
24,4,4,3,4,1,1,1,1,2,4,2,3
25,4,4,3,4,1,1,3,2,3,3,3,3
26,4,4,3,4,1,1,1,1,2,3,2,1
27,4,4,3,4,1,1,3,4,4,3,4,3
28,4,4,3,4,1,1,1,2,1,2,3,1
29,4,4,3,4,1,1,1,4,1,4,4,4
30,4,4,3,4,1,1,1,2,2,1,4,1
31,4,4,3,4,1,1,1,1,4,1,3,4
32,3,4,3,4,1,2,1,4,4,3,3,4
33,4,4,3,4,1,2,2,3,1,2,4,1
34,4,4,3,4,1,2,4,4,4,4,4,4
35,4,4,3,4,1,2,3,1,1,1,3,3
36,3,4,3,4,1,2,4,4,4,3,1,2
37,3,4,2,2,1,2,1,4,2,3,2,4
38,3,4,2,2,1,2,4,3,4,3,4,4
39,4,3,4,4,1,1,4,1,4,3,4,2
40,4,3,4,4,1,2,2,2,4,1,2,3
41,4,3,4,4,1,2,2,1,4,2,3,3
42,4,3,4,4,2,2,4,2,3,3,4,1
43,4,3,4,4,2,2,2,3,1,1,3,1
44,4,2,4,3,2,2,3,3,1,4,2,2
45,4,3,4,2,1,1,2,4,2,1,2,2
46,4,3,4,2,1,1,1,2,2,3,1,3
47,4,1,4,2,1,1,4,1,4,1,4,3
48,4,1,4,2,1,2,3,4,1,4,4,1
49,2,4,3,2,1,1,3,1,3,1,3,1
50,4,4,4,3,1,1,2,3,2,4,1,4
51,3,1,4,2,1,1,3,3,2,2,1,2
52,2,2,4,2,1,1,1,4,3,2,2,2
53,2,2,4,2,1,1,3,3,1,1,3,3
54,2,2,4,2,1,1,4,4,1,1,4,1
55,2,2,4,2,1,1,1,4,4,2,4,2
56,2,2,4,2,1,1,2,1,3,1,4,4
57,2,2,4,2,1,1,1,4,2,2,3,4
58,2,2,4,2,1,1,1,1,4,2,1,3
59,2,2,4,2,1,1,3,1,4,1,3,4
60,2,2,4,2,1,1,4,3,3,3,3,3
61,2,2,4,2,1,1,2,3,1,2,3,1
62,2,2,4,2,1,1,3,2,1,1,3,1
63,2,1,4,2,1,1,1,3,4,1,4,2
64,2,1,4,2,1,1,4,3,3,4,3,1
65,2,1,4,2,1,1,1,4,2,2,3,2
66,2,1,4,2,1,1,2,1,3,1,2,3
67,2,1,4,2,1,1,4,1,2,1,4,1
68,2,1,4,2,1,1,4,3,2,4,2,1
69,2,2,4,2,1,1,2,4,4,3,4,4
70,2,2,4,2,1,1,2,4,1,3,3,1
71,2,1,4,2,1,1,3,1,3,1,2,1
72,2,1,4,2,1,1,4,2,2,3,3,3
73,4,1,4,2,3,1,4,2,4,4,3,2
74,2,3,2,2,1,1,3,1,3,1,1,4
75,2,3,2,2,1,1,1,4,3,3,3,4
76,2,3,2,2,1,1,2,1,2,3,1,1
77,2,3,2,2,1,1,2,4,4,2,1,3
78,2,3,2,2,1,1,4,2,1,4,3,2
79,2,1,4,2,1,1,1,1,1,3,2,1
80,2,1,4,2,1,1,4,4,3,3,4,1
81,2,1,4,2,1,1,3,4,3,3,2,2
82,3,1,4,2,1,1,3,2,3,4,1,2
83,2,1,4,2,1,1,3,4,1,4,4,3
84,2,2,4,2,1,1,3,2,3,3,3,3
85,2,1,4,2,1,1,1,1,2,1,4,2
86,2,1,4,2,1,1,4,4,1,4,4,2
87,2,1,4,2,1,1,1,2,3,1,2,1
88,2,2,4,2,1,1,4,4,2,3,2,2
89,2,2,4,2,1,1,2,2,2,2,3,1
90,2,2,4,2,1,1,4,4,4,3,2,2
91,2,1,4,2,1,1,1,4,1,1,4,3
92,2,2,4,2,1,1,1,4,4,2,3,4
93,2,2,4,2,1,1,4,3,3,4,1,2
94,2,2,4,2,1,1,1,2,4,1,1,4
95,2,2,4,2,1,1,2,1,1,3,3,2
96,2,1,4,2,1,1,1,3,3,1,4,4
97,2,1,4,2,1,1,2,2,1,4,4,3
98,2,1,4,2,1,1,2,3,2,2,4,4
99,2,1,4,2,1,1,1,4,2,4,4,3
100,2,1,4,2,1,1,4,1,1,3,3,1
101,2,1,4,2,1,1,3,4,2,1,3,1
102,2,2,4,2,1,1,4,4,3,4,4,1
103,2,1,4,2,1,1,3,3,3,3,2,2
104,2,1,4,2,1,1,1,4,4,1,4,1
105,2,1,4,2,1,1,4,3,2,3,3,3
106,2,1,4,2,1,1,4,3,2,4,4,2
107,2,1,4,2,1,1,3,2,4,2,1,2
108,3,1,4,2,1,2,4,4,4,3,2,4
109,1,4,4,1,3,1,1,3,2,2,3,1
110,1,4,4,1,3,1,4,1,4,4,3,4
111,3,2,1,2,1,2,1,4,2,4,3,4
112,3,2,1,2,1,2,2,4,3,2,2,3
113,3,2,1,2,1,2,2,1,3,1,3,2
114,3,2,1,2,1,2,4,3,3,4,1,3
115,1,1,2,2,1,1,2,2,2,2,2,1
116,2,1,2,2,1,1,2,2,3,3,2,2
117,2,1,2,2,1,1,2,1,1,3,4,2
118,2,1,2,2,1,1,4,2,4,3,2,1
119,2,1,2,2,1,1,2,4,2,1,2,1
120,2,1,2,2,1,1,4,1,1,4,4,3
121,2,1,2,2,1,1,4,3,2,4,3,2
122,2,2,4,2,1,1,1,2,3,3,3,1
123,2,1,2,2,1,1,1,2,1,1,1,1
124,2,1,2,2,1,1,1,3,3,1,4,3
125,2,2,2,2,1,1,1,1,1,1,4,3
126,2,1,4,2,1,1,1,2,1,2,3,4
127,2,1,4,2,1,1,4,3,2,3,3,2
128,2,1,4,2,1,1,3,2,4,3,3,2
129,2,1,4,2,1,1,2,4,1,1,1,3
130,2,1,4,2,1,1,4,1,2,2,3,1
131,2,1,4,2,1,1,2,4,2,3,4,4
132,1,1,4,4,1,2,1,1,3,1,1,4
133,4,1,4,4,1,2,1,1,4,2,2,3
134,4,1,4,4,1,2,2,3,3,2,2,1
135,4,1,4,4,1,2,2,3,3,1,1,2
136,3,1,4,2,1,1,4,4,1,1,3,3
137,4,1,4,2,1,1,4,4,4,2,3,3
138,4,1,4,4,1,2,4,3,2,1,2,2
139,3,3,4,2,1,2,4,2,4,4,3,2
140,3,3,4,2,1,2,1,1,3,3,3,1
141,1,3,4,2,1,2,2,3,2,4,3,2
142,1,3,4,2,1,2,2,4,1,1,3,2
143,1,3,4,2,1,2,3,3,4,3,2,3
144,3,3,4,2,1,2,2,1,3,4,3,1
145,3,3,4,2,1,2,3,2,1,4,4,1
146,3,1,4,2,1,2,4,4,2,2,3,2
147,3,1,4,2,1,2,1,1,1,2,2,3
148,3,1,4,2,1,2,4,3,4,2,4,3
149,1,3,4,2,1,2,1,2,2,3,1,2
150,2,3,4,2,1,2,4,3,3,2,3,3
151,1,3,4,2,1,2,1,2,4,3,3,4
152,3,3,4,2,1,2,3,1,2,3,2,3
153,4,1,1,1,3,1,3,4,3,4,1,4
154,2,1,4,4,1,1,2,1,1,1,4,1
155,2,1,4,4,1,1,3,3,4,1,1,4
156,2,1,4,4,3,1,1,4,4,3,1,4
157,2,1,4,4,1,1,1,4,4,1,4,1
158,2,1,4,4,3,1,3,1,4,4,4,1
159,1,1,4,4,1,2,3,1,4,4,4,2
160,1,1,4,4,1,2,3,2,2,2,2,2
161,4,1,4,4,1,1,3,1,1,2,4,1
162,1,1,4,4,1,1,4,2,2,1,2,3
163,4,1,4,4,1,1,2,1,1,4,4,2
164,4,1,4,1,3,1,1,1,2,3,2,4
165,4,1,4,1,3,2,3,1,1,2,4,2
166,4,1,4,1,3,2,3,2,3,3,1,3
167,4,2,4,1,3,1,2,2,3,3,3,3
168,4,2,4,1,3,1,4,3,1,2,2,4
169,4,2,4,1,3,1,3,4,1,3,1,4
170,4,2,4,1,3,1,1,3,1,3,4,3
171,4,2,4,1,3,1,2,2,1,3,1,2
172,4,2,4,1,3,1,4,4,3,3,2,3
173,2,2,4,2,2,1,4,4,2,4,2,3
174,3,1,4,2,2,1,1,1,4,4,2,1
175,2,2,4,2,2,1,1,2,2,1,2,4
176,2,2,4,2,2,1,2,4,1,2,2,1
177,2,2,4,2,2,1,1,1,2,4,2,2
178,2,2,4,2,2,2,2,4,2,2,2,4
179,2,1,4,2,2,2,2,2,4,3,3,2
180,2,1,4,2,2,1,3,2,4,2,1,2
