,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,14,22,24,12
1,14,22,43,44
2,14,22,10,11
3,14,22,28,21
4,14,22,40,31
5,14,22,34,15
6,14,22,47,46
7,14,22,48,28
8,14,22,25,40
9,14,22,38,46
10,14,22,21,28
11,14,22,45,42
12,14,22,21,11
13,14,22,15,48
14,14,22,48,19
15,14,22,15,16
16,14,22,36,47
17,14,22,23,42
18,14,22,32,43
19,14,22,43,29
20,14,22,15,18
21,14,22,21,33
22,14,22,33,24
23,14,22,28,20
24,14,22,10,33
25,14,22,28,17
26,14,22,28,43
27,14,22,42,47
28,14,22,42,18
29,14,22,36,49
30,14,22,30,27
31,14,22,28,10
32,14,22,24,31
33,14,22,44,25
34,14,22,15,15
35,14,22,44,34
36,14,22,32,46
37,14,22,17,37
38,14,22,17,47
39,14,22,39,38
40,14,22,12,12
41,14,22,16,30
42,14,22,31,25
43,14,22,17,27
44,14,22,34,15
45,14,22,16,49
46,14,22,45,24
47,14,22,11,10
48,14,22,28,19
49,14,22,25,29
50,14,22,34,22
51,14,22,41,18
52,14,22,18,45
53,14,22,35,13
54,14,22,39,40
55,14,22,24,15
56,14,22,27,10
57,14,22,19,14
58,14,22,27,49
59,14,22,25,16
60,14,22,14,28
61,14,22,10,13
62,14,22,38,39
63,14,22,43,32
64,14,22,22,30
65,14,22,40,33
66,14,22,34,14
67,14,22,26,33
68,14,22,30,21
69,14,22,24,17
70,14,22,26,19
71,14,22,23,28
72,14,22,23,41
73,14,22,37,46
74,14,22,14,17
75,14,22,27,46
76,14,22,31,31
77,14,22,26,13
78,14,22,43,45
79,14,22,42,39
80,14,22,36,19
81,14,22,26,23
82,14,22,17,16
83,14,22,46,19
84,14,22,28,24
85,14,22,32,32
86,14,22,23,36
87,14,22,35,15
88,14,22,19,39
89,14,22,47,35
90,14,22,44,32
91,14,22,17,37
92,14,22,33,41
93,14,22,13,30
94,14,22,24,36
95,14,22,15,28
96,14,22,17,29
97,14,22,11,48
98,14,22,10,26
99,14,22,33,35
100,14,22,14,41
