,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,26.0,12.0,32.0,10.0
1,26.0,12.0,32.0,10.0
2,26.0,12.0,32.0,10.0
3,26.0,12.0,32.0,10.0
4,26.0,12.0,32.0,10.0
5,26.0,12.0,32.0,10.0
6,26.0,12.0,32.0,10.0
7,26.0,12.0,32.0,10.0
8,26.0,12.0,32.0,10.0
9,26.0,12.0,32.0,10.0
10,26.0,12.0,32.0,10.0
11,26.0,12.0,32.0,10.0
12,26.0,12.0,32.0,10.0
13,26.0,12.0,32.0,10.0
14,26.0,12.0,32.0,10.0
15,26.0,12.0,32.0,10.0
16,26.0,12.0,32.0,10.0
17,26.0,12.0,32.0,10.0
18,26.0,12.0,32.0,10.0
19,26.0,12.0,32.0,10.0
20,26.0,12.0,32.0,10.0
21,26.0,17.0,32.0,10.0
22,26.0,12.0,32.0,10.0
23,26.0,12.0,32.0,10.0
24,26.0,12.0,32.0,10.0
25,26.0,12.0,32.0,10.0
26,26.0,12.0,32.0,10.0
27,26.0,12.0,32.0,10.0
28,26.0,12.0,32.0,10.0
29,30.0,13.0,32.0,10.0
30,30.0,13.0,32.0,10.0
31,30.0,13.0,32.0,10.0
32,30.0,13.0,32.0,10.0
33,30.0,13.0,32.0,10.0
34,30.0,13.0,32.0,10.0
35,30.0,13.0,32.0,10.0
36,30.0,13.0,32.0,10.0
37,30.0,13.0,32.0,10.0
38,30.0,13.0,32.0,10.0
39,28.0,14.0,32.0,10.0
40,28.0,14.0,32.0,10.0
41,28.0,14.0,32.0,10.0
42,28.0,14.0,32.0,10.0
43,27.0,14.0,32.0,10.0
44,31.0,10.0,32.0,10.0
45,31.0,10.0,32.0,10.0
46,31.0,10.0,32.0,10.0
47,27.0,10.0,32.0,10.0
48,28.0,14.0,32.0,10.0
49,28.0,14.0,32.0,10.0
50,28.0,14.0,32.0,10.0
51,28.0,14.0,32.0,10.0
52,27.0,10.0,32.0,10.0
53,31.0,10.0,32.0,10.0
54,31.0,10.0,32.0,10.0
55,28.0,14.0,32.0,10.0
56,30.0,13.0,32.0,10.0
57,28.0,14.0,32.0,10.0
58,28.0,14.0,32.0,10.0
59,28.0,14.0,32.0,10.0
60,28.0,14.0,32.0,10.0
61,28.0,14.0,32.0,10.0
62,28.0,14.0,32.0,10.0
63,28.0,14.0,32.0,10.0
64,28.0,14.0,32.0,10.0
