,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,31.0,11.0,30.0,13.0
1,31.0,11.0,32.0,10.0
2,31.0,11.0,27.0,17.0
3,31.0,11.0,30.0,13.0
4,31.0,11.0,27.0,17.0
5,31.0,11.0,27.0,17.0
6,31.0,11.0,27.0,17.0
7,31.0,11.0,30.0,13.0
8,31.0,11.0,27.0,17.0
9,30.0,11.0,30.0,13.0
10,31.0,11.0,30.0,13.0
11,31.0,11.0,32.0,10.0
12,30.0,13.0,31.0,11.0
13,30.0,13.0,32.0,10.0
14,30.0,13.0,27.0,17.0
15,30.0,13.0,31.0,11.0
16,30.0,13.0,27.0,17.0
17,30.0,13.0,27.0,17.0
18,30.0,13.0,32.0,10.0
19,30.0,13.0,30.0,13.0
20,30.0,13.0,30.0,13.0
21,30.0,13.0,32.0,10.0
22,30.0,13.0,31.0,11.0
23,30.0,13.0,32.0,10.0
24,30.0,13.0,27.0,17.0
25,27.0,17.0,31.0,11.0
26,27.0,17.0,31.0,11.0
27,32.0,17.0,32.0,10.0
28,27.0,17.0,27.0,17.0
29,27.0,17.0,30.0,13.0
30,27.0,17.0,32.0,10.0
31,27.0,17.0,32.0,10.0
32,27.0,17.0,27.0,17.0
33,27.0,17.0,27.0,17.0
34,27.0,17.0,31.0,11.0
35,27.0,17.0,32.0,10.0
36,32.0,17.0,31.0,11.0
37,32.0,17.0,27.0,17.0
38,32.0,17.0,27.0,17.0
39,32.0,17.0,32.0,10.0
40,32.0,17.0,27.0,17.0
41,32.0,17.0,32.0,10.0
42,32.0,17.0,27.0,17.0
43,32.0,17.0,32.0,10.0
44,32.0,10.0,30.0,13.0
45,27.0,17.0,30.0,13.0
46,27.0,17.0,32.0,10.0
47,27.0,17.0,30.0,13.0
48,32.0,17.0,30.0,13.0
49,32.0,10.0,32.0,10.0
50,32.0,10.0,31.0,11.0
51,32.0,10.0,31.0,11.0
52,32.0,10.0,30.0,13.0
53,32.0,10.0,32.0,10.0
54,32.0,10.0,27.0,17.0
55,32.0,10.0,32.0,10.0
56,32.0,10.0,30.0,13.0
57,32.0,10.0,31.0,11.0
58,32.0,10.0,32.0,10.0
59,32.0,10.0,32.0,10.0
60,32.0,10.0,30.0,13.0
61,32.0,10.0,32.0,10.0
62,32.0,10.0,32.0,10.0
63,32.0,10.0,31.0,11.0
64,32.0,10.0,31.0,11.0
65,32.0,10.0,31.0,11.0
66,32.0,10.0,32.0,10.0
67,32.0,10.0,27.0,17.0
68,32.0,10.0,30.0,13.0
69,32.0,10.0,30.0,13.0
70,32.0,10.0,31.0,11.0
71,32.0,10.0,27.0,17.0
72,32.0,10.0,30.0,13.0
73,32.0,10.0,27.0,17.0
74,32.0,10.0,30.0,13.0
75,32.0,10.0,27.0,17.0
76,32.0,10.0,30.0,13.0
77,32.0,10.0,30.0,13.0
78,32.0,10.0,30.0,13.0
79,32.0,10.0,27.0,17.0
80,32.0,10.0,27.0,17.0
81,32.0,10.0,30.0,13.0
82,32.0,10.0,30.0,13.0
83,32.0,10.0,30.0,13.0
84,32.0,10.0,32.0,10.0
85,32.0,10.0,31.0,11.0
86,32.0,10.0,27.0,17.0
87,32.0,10.0,30.0,13.0
88,32.0,10.0,30.0,13.0
89,32.0,10.0,30.0,13.0
90,32.0,10.0,30.0,13.0
91,32.0,10.0,32.0,10.0
92,32.0,10.0,27.0,17.0
93,32.0,10.0,27.0,17.0
94,32.0,10.0,27.0,17.0
95,32.0,10.0,32.0,10.0
96,32.0,10.0,32.0,10.0
97,32.0,10.0,27.0,17.0
98,32.0,10.0,32.0,10.0
99,32.0,10.0,32.0,10.0
100,32.0,10.0,27.0,17.0
101,32.0,10.0,30.0,13.0
102,32.0,10.0,30.0,13.0
103,32.0,10.0,31.0,11.0
104,32.0,10.0,27.0,17.0
105,32.0,10.0,31.0,11.0
