,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,34,33,25,44
1,34,33,16,25
2,34,33,41,41
3,34,33,43,28
4,34,33,46,45
5,34,33,25,10
6,34,33,40,15
7,34,33,44,40
8,34,33,31,34
9,34,33,11,20
10,34,33,41,36
11,34,33,23,26
12,34,33,23,33
13,34,33,13,24
14,34,33,34,22
15,34,33,11,44
16,34,33,14,27
17,34,33,21,14
18,34,33,21,29
19,34,33,11,24
20,34,33,37,12
21,34,33,36,23
22,34,33,35,21
23,34,33,47,17
24,34,33,41,17
25,34,33,10,45
26,34,33,39,13
27,34,33,25,47
28,34,33,46,22
29,34,33,38,15
30,34,33,20,45
31,34,33,22,11
32,34,33,22,33
33,34,33,35,31
34,34,33,22,10
35,34,33,10,41
36,34,33,41,32
37,34,33,18,24
38,34,33,32,34
39,34,33,25,42
40,34,33,11,48
41,34,33,10,19
42,34,33,45,24
43,34,33,17,35
44,34,33,12,10
45,34,33,14,49
46,34,33,26,21
47,34,33,36,46
48,34,33,36,45
49,34,33,46,30
50,34,33,21,35
51,34,33,10,37
52,34,33,26,27
53,34,33,28,14
54,34,33,49,11
55,34,33,31,22
56,34,33,48,18
57,34,33,49,31
58,34,33,29,14
59,34,33,39,42
60,34,33,41,20
61,34,33,33,16
62,34,33,41,34
63,34,33,15,37
64,34,33,15,26
65,34,33,21,32
66,34,33,13,13
67,34,33,21,47
68,34,33,27,26
69,34,33,19,16
70,34,33,45,43
71,34,33,25,37
72,34,33,27,27
73,34,33,20,36
74,34,33,28,22
75,34,33,41,43
76,34,33,42,10
77,34,33,14,13
78,34,33,29,45
79,34,33,46,21
80,34,33,20,13
81,34,33,33,10
82,34,33,32,19
83,34,33,20,36
84,34,33,32,46
85,34,33,47,41
86,34,33,36,27
87,34,33,15,31
88,34,33,42,22
89,34,33,10,25
90,34,33,25,35
91,34,33,37,15
92,34,33,43,49
93,34,33,45,37
94,34,33,40,48
95,34,33,44,21
96,34,33,16,20
97,34,33,19,25
98,34,33,44,27
99,34,33,26,41
100,34,33,32,13
101,34,33,33,45
102,34,33,14,24
103,34,33,35,14
104,34,33,29,48
105,34,33,38,42
106,34,33,11,39
107,34,33,42,24
108,34,33,42,43
109,34,33,21,34
110,34,33,41,16
111,34,33,37,44
112,34,33,19,45
113,34,33,46,41
114,34,33,43,11
115,34,33,29,25
116,34,33,27,38
117,34,33,36,43
118,34,33,19,20
119,34,33,45,36
120,34,33,28,30
121,34,33,45,12
122,34,33,30,18
123,34,33,12,29
124,34,33,43,21
125,34,33,33,12
126,34,33,13,40
127,34,33,38,34
128,34,33,27,35
129,34,33,24,48
130,34,33,43,45
131,34,33,10,15
132,34,33,10,36
133,34,33,46,32
134,34,33,34,45
135,34,33,20,17
136,34,33,15,11
137,34,33,48,27
138,34,33,29,34
139,34,33,11,14
140,34,33,11,29
141,34,33,32,25
142,34,33,32,26
143,34,33,10,38
144,34,33,26,42
145,34,33,27,36
146,34,33,33,12
147,34,33,39,47
148,34,33,34,28
149,34,33,20,33
150,34,33,36,24
151,34,33,11,24
152,34,33,33,47
153,34,33,45,18
154,34,33,18,30
155,34,33,28,19
156,34,33,27,30
157,34,33,25,16
158,34,33,28,26
159,34,33,26,14
160,34,33,37,10
161,34,33,22,35
162,34,33,42,26
163,34,33,39,22
164,34,33,26,28
165,34,33,39,34
166,34,33,42,37
167,34,33,45,36
168,34,33,43,41
169,34,33,33,13
170,34,33,45,28
171,34,33,15,41
172,34,33,22,14
173,34,33,12,16
174,34,33,29,12
175,34,33,31,42
176,34,33,33,34
177,34,33,13,33
178,34,33,40,28
179,34,33,31,14
180,34,33,37,38
181,34,33,10,20
182,34,33,34,40
183,34,33,31,33
184,34,33,45,38
185,34,33,43,18
186,34,33,28,48
187,34,33,49,14
188,34,33,37,30
189,34,33,22,37
190,34,33,19,32
191,34,33,19,42
192,34,33,33,16
193,34,33,37,33
194,34,33,36,48
195,34,33,31,17
196,34,33,35,48
197,34,33,46,25
198,34,33,10,34
199,34,33,12,26
200,34,33,10,11
201,34,33,49,23
202,34,33,34,47
203,34,33,32,11
204,34,33,20,26
205,34,33,49,48
206,34,33,13,37
207,34,33,25,43
208,34,33,25,14
209,34,33,44,45
210,34,33,47,32
211,34,33,30,22
212,34,33,12,43
213,34,33,43,34
214,34,33,23,20
215,34,33,14,12
216,34,33,49,46
217,34,33,29,35
218,34,33,40,38
219,34,33,40,45
220,34,33,20,34
221,34,33,43,21
222,34,33,35,46
223,34,33,39,40
224,34,33,45,48
225,34,33,33,24
226,34,33,45,22
227,34,33,39,34
228,34,33,30,33
229,34,33,31,22
230,34,33,40,32
231,34,33,20,16
232,34,33,18,12
233,34,33,35,26
234,34,33,40,10
235,34,33,17,43
236,34,33,15,16
237,34,33,30,21
238,34,33,11,11
239,34,33,12,46
240,34,33,34,37
241,34,33,40,25
242,34,33,37,41
243,34,33,29,41
244,34,33,16,46
245,34,33,32,29
246,34,33,12,32
247,34,33,30,41
248,34,33,17,18
249,34,33,10,21
250,34,33,48,28
251,34,33,27,32
252,34,33,26,37
253,34,33,16,40
254,34,33,46,11
255,34,33,23,31
256,34,33,15,37
257,34,33,14,46
258,34,33,33,38
259,34,33,32,46
260,34,33,41,28
261,34,33,33,10
262,34,33,39,38
263,34,33,10,34
264,34,33,23,40
265,34,33,43,24
266,34,33,26,12
267,34,33,42,39
268,34,33,32,17
269,34,33,34,25
270,34,33,23,42
271,34,33,45,28
272,34,33,39,49
273,34,33,36,24
274,34,33,35,47
275,34,33,34,35
276,34,33,22,29
277,34,33,46,32
278,34,33,28,36
279,34,33,33,32
280,34,33,41,28
281,34,33,17,17
282,34,33,27,28
283,34,33,24,28
284,34,33,41,15
285,34,33,15,43
286,34,33,23,15
287,34,33,24,26
288,34,33,45,25
289,34,33,11,24
290,34,33,22,15
291,34,33,23,20
292,34,33,49,30
293,34,33,48,36
294,34,33,43,17
295,34,33,32,11
296,34,33,36,12
297,34,33,18,45
298,34,33,22,21
299,34,33,35,23
300,34,33,17,28
301,34,33,28,22
302,34,33,41,45
303,34,33,37,25
304,34,33,42,32
305,34,33,12,47
306,34,33,43,24
307,34,33,38,31
308,34,33,36,22
309,34,33,16,24
310,34,33,15,36
311,34,33,20,34
312,34,33,44,41
313,34,33,40,23
314,34,33,27,42
315,34,33,22,15
316,34,33,18,49
317,34,33,44,49
318,34,33,33,44
319,34,33,49,32
320,34,33,48,29
321,34,33,27,48
322,34,33,26,33
323,34,33,17,45
324,34,33,23,43
325,34,33,28,32
326,34,33,49,14
327,34,33,43,43
328,34,33,40,32
329,34,33,11,21
330,34,33,13,37
331,34,33,19,11
332,34,33,23,19
333,34,33,33,25
334,34,33,38,45
335,34,33,41,38
336,34,33,13,38
337,34,33,43,23
338,34,33,30,37
339,34,33,24,30
340,34,33,24,45
341,34,33,25,14
342,34,33,14,24
343,34,33,43,26
344,34,33,11,46
345,34,33,13,32
346,34,33,33,46
347,34,33,45,46
348,34,33,22,34
349,34,33,26,46
350,34,33,35,41
351,34,33,36,33
352,34,33,24,46
353,34,33,23,36
354,34,33,44,39
355,34,33,25,46
356,34,33,37,46
357,34,33,46,49
358,34,33,14,45
359,34,33,34,35
360,34,33,40,21
361,34,33,34,12
362,34,33,20,20
363,34,33,25,24
364,34,33,28,34
365,34,33,16,24
366,34,33,23,14
367,34,33,14,34
368,34,33,12,11
369,34,33,20,20
370,34,33,12,44
371,34,33,32,47
372,34,33,34,29
373,34,33,45,34
374,34,33,12,10
375,34,33,39,11
376,34,33,44,31
377,34,33,10,34
378,34,33,23,22
379,34,33,36,34
380,34,33,29,18
381,34,33,11,15
382,34,33,23,37
383,34,33,49,14
384,34,33,28,41
385,34,33,20,20
386,34,33,36,22
387,34,33,23,23
388,34,33,22,22
389,34,33,36,34
390,34,33,37,27
391,34,33,31,43
392,34,33,43,14
393,34,33,25,14
394,34,33,25,12
395,34,33,18,46
396,34,33,24,44
397,34,33,28,23
398,34,33,39,14
399,34,33,36,25
