,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,4,4,2,4,2,4,1,3,3,4,4,2
1,4,4,1,4,1,4,2,3,3,2,4,4
2,4,4,1,4,1,4,1,4,3,1,4,4
3,4,4,1,4,1,4,4,1,2,4,3,3
4,2,4,2,4,1,4,2,1,4,3,1,4
5,2,1,1,2,4,3,2,4,3,4,4,3
6,4,1,1,1,4,3,3,2,4,1,1,4
7,4,1,4,1,2,3,3,2,1,4,3,3
8,4,1,1,1,2,3,1,3,2,1,2,2
9,4,1,1,1,2,3,3,3,3,1,1,4
10,2,1,1,1,4,3,1,3,1,2,1,4
11,2,4,2,2,1,4,2,1,1,3,3,2
12,1,4,1,4,1,4,1,3,4,2,3,3
13,1,4,1,4,1,4,1,2,3,3,4,1
14,1,4,1,4,1,4,3,3,2,1,1,3
15,1,4,1,4,1,4,3,2,1,3,3,3
16,1,4,1,3,4,1,3,1,4,2,3,3
17,4,4,1,1,2,3,1,2,4,1,2,2
18,4,4,3,1,2,3,3,2,3,2,3,3
19,1,4,1,3,2,2,4,4,1,3,2,1
20,1,2,2,3,4,2,3,2,2,3,3,1
21,4,1,3,4,4,3,4,2,4,3,3,3
22,4,2,3,4,4,3,2,1,4,2,2,2
23,4,1,3,4,2,3,2,2,3,1,4,1
24,4,4,4,4,2,3,4,4,4,3,3,2
25,4,4,4,4,2,3,1,3,4,3,1,3
26,4,4,4,4,2,3,2,3,3,3,1,2
27,4,4,4,4,2,3,1,3,2,1,2,2
28,4,4,4,4,2,3,1,2,2,2,1,2
29,4,1,1,4,4,3,1,2,2,4,2,4
30,4,1,1,4,4,3,1,3,2,3,3,3
31,4,4,1,4,4,3,2,1,1,3,4,4
32,4,4,4,4,4,3,4,1,3,3,1,3
33,4,4,4,4,4,3,1,3,1,2,1,1
34,2,4,4,4,4,3,1,4,3,3,1,1
35,2,4,4,4,4,3,1,2,2,2,3,4
36,2,4,4,4,4,3,1,1,1,1,4,4
37,2,4,4,4,4,3,4,1,1,4,2,2
38,2,4,4,4,4,3,3,2,3,3,1,1
39,2,4,4,3,4,3,2,3,1,2,2,3
40,2,1,4,3,4,1,4,1,1,2,3,4
41,4,1,4,3,4,3,1,4,2,1,4,1
42,4,1,1,3,4,3,4,4,4,2,1,2
43,4,1,1,3,4,3,3,2,2,3,3,1
44,2,1,4,3,4,3,4,2,1,1,3,3
45,2,1,4,3,4,3,2,2,1,2,1,1
46,2,1,4,3,4,3,3,3,3,3,4,2
47,2,1,4,3,4,3,2,3,4,1,3,1
48,2,4,4,3,4,3,3,4,3,2,3,2
49,4,4,1,3,4,3,4,2,3,2,4,3
50,4,4,4,4,4,3,3,1,2,3,3,3
51,4,4,4,4,4,3,4,4,2,2,4,3
52,4,4,4,4,4,3,1,3,3,1,2,4
53,4,4,4,4,4,3,2,4,3,2,1,3
54,4,4,4,4,4,3,4,1,4,4,3,2
55,4,4,4,4,4,3,4,4,4,4,1,4
56,4,4,4,4,4,3,3,4,3,4,2,4
57,2,3,4,4,4,3,4,3,3,4,1,4
58,2,4,4,4,4,3,2,1,1,2,2,3
