,PANAS.Interested_Predicted,PANAS.Distressed_Predicted,PANAS.Excited_Predicted,PANAS.Upset_Predicted,PANAS.Strong_Predicted,PANAS.Guilty_Predicted,PANAS.Scared_Predicted,PANAS.Hostile_Predicted,PANAS.Enthusiastic_Predicted,PANAS.Proud_Predicted,PANAS.Irritable_Predicted,PANAS.Alert_Predicted,PANAS.Ashamed_Predicted,PANAS.Inspired_Predicted,PANAS.Nervous_Predicted,PANAS.Determined_Predicted,PANAS.Attentive_Predicted,PANAS.Jittery_Predicted,PANAS.Active_Predicted,PANAS.Afraid_Predicted,PANAS.Interested_Actual,PANAS.Distressed_Actual,PANAS.Excited_Actual,PANAS.Upset_Actual,PANAS.Strong_Actual,PANAS.Guilty_Actual,PANAS.Scared_Actual,PANAS.Hostile_Actual,PANAS.Enthusiastic_Actual,PANAS.Proud_Actual,PANAS.Irritable_Actual,PANAS.Alert_Actual,PANAS.Ashamed_Actual,PANAS.Inspired_Actual,PANAS.Nervous_Actual,PANAS.Determined_Actual,PANAS.Attentive_Actual,PANAS.Jittery_Actual,PANAS.Active_Actual,PANAS.Afraid_Actual
26,3,2,3,1,3,1,2,3,2,2,4,1,4,1,1,1,3,1,1,2,4,1,4,2,1,1,4,2,1,4,1,1,1,4,3,1,3,4,3,1
27,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,2,1,2,2,2,1,4,4,2,3,3,4,2,2,3,2,1,4,1
28,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,3,3,1,2,1,2,3,4,1,3,2,2,1,3,1,3,4,4,3,1
29,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,1,2,1,2,2,1,2,4,2,3,3,1,2,3,2,1,4,2,4
30,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,1,1,4,3,2,4,3,1,2,1,4,2,3,1,2,2,4,1,3
31,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,2,4,2,3,1,2,1,3,2,3,4,3,1,1,4,3,4,1,4
32,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,3,2,3,1,2,4,4,3,1,1,3,2,1,2,2,3,3,1,3,4
33,3,2,3,1,3,1,4,3,2,2,4,2,4,1,1,1,3,1,1,2,3,1,2,2,2,3,2,1,4,4,1,3,2,4,3,3,1,3,4,4
34,3,2,3,1,3,1,4,3,2,2,4,2,4,1,1,1,3,1,1,2,2,4,4,1,4,1,2,3,3,1,4,2,2,4,1,3,1,4,4,1
35,3,2,3,1,3,1,4,3,2,2,4,2,4,1,1,1,3,1,1,2,1,3,1,2,3,4,3,2,3,3,3,2,2,3,1,4,2,1,1,2
36,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,4,4,1,3,2,4,4,2,4,1,2,1,3,2,4,1,4,4,3
37,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,2,4,2,2,2,4,1,3,3,1,2,1,3,1,3,1,4,4,1,1
38,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,1,1,3,1,3,3,3,2,3,4,4,1,2,2,1,3,2,2,2,2
39,3,2,3,1,3,1,4,3,2,2,4,2,1,1,1,1,3,1,3,2,3,4,1,2,2,3,1,3,3,1,4,1,2,3,3,1,4,3,4,4
40,3,2,3,1,3,1,4,3,2,2,4,2,1,1,1,1,3,1,3,2,4,3,4,3,1,1,3,2,4,4,2,1,2,4,4,3,4,2,3,1
41,3,2,3,1,3,1,4,3,2,2,4,2,1,1,1,1,3,1,3,2,4,4,1,3,4,2,3,3,4,3,3,3,1,3,3,4,3,2,3,1
42,3,2,3,1,3,1,4,3,2,2,4,2,4,1,1,1,3,1,1,2,3,3,1,2,2,3,2,4,1,2,3,3,1,4,4,4,1,2,4,4
43,3,2,3,1,3,1,4,3,2,2,4,2,1,1,1,1,3,1,1,2,2,2,3,3,4,1,3,4,2,4,3,1,2,4,1,1,2,2,1,2
44,3,2,3,1,3,1,2,2,2,2,4,1,1,1,1,1,3,1,1,2,3,2,1,3,2,4,1,2,2,3,4,2,3,4,1,3,1,2,1,3
45,3,2,3,1,3,1,2,2,2,2,4,1,1,1,1,1,3,1,1,2,3,2,4,4,2,2,1,1,3,3,4,3,1,1,4,2,1,4,3,2
46,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,4,2,3,4,3,3,4,1,3,4,1,4,4,1,3,1,4,2,3
47,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,4,3,4,3,3,2,2,1,3,3,4,1,3,3,4,2,3,2,3,3
48,4,2,3,1,3,4,2,2,2,3,4,3,1,1,1,1,3,1,1,2,2,4,4,4,4,3,3,2,1,4,4,4,3,1,1,2,1,4,3,1
49,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,2,1,2,4,3,3,1,3,2,4,4,4,1,1,1,3,1,3,3
50,3,2,3,1,3,1,4,3,2,2,4,2,1,1,1,1,3,1,3,2,2,2,4,3,4,2,4,3,1,3,1,4,1,2,3,3,4,4,1,4
51,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,1,2,2,2,1,2,3,3,4,2,4,2,3,3,1,4,3,2,2
52,3,2,3,1,3,1,4,3,2,2,4,2,4,1,1,1,3,1,3,2,2,2,3,1,2,3,2,4,4,4,3,1,4,3,2,1,3,1,2,4
53,3,2,3,1,3,1,4,3,2,2,4,2,1,1,1,1,3,1,1,2,1,1,1,2,1,2,4,3,1,1,4,2,4,1,4,3,3,1,2,2
54,3,2,3,1,3,1,4,3,2,2,4,2,1,1,1,1,3,1,1,2,3,3,2,1,4,4,3,3,1,1,2,1,3,1,4,3,1,3,2,4
55,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,1,1,3,2,2,4,1,3,3,2,3,3,4,2,2,1,3,3,2,2
56,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,1,2,1,1,3,4,4,3,3,1,3,3,3,1,3,1,4,1,3,2
57,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,3,2,2,1,2,3,2,3,1,3,2,3,4,3,1,1,3,3,2
58,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,1,3,3,4,2,1,2,3,3,2,3,3,3,2,2,2,2,1,2
59,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,3,3,3,1,3,3,2,4,2,2,3,4,2,1,2,4,4,1,1,4
60,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,4,2,4,2,4,4,2,4,4,1,3,3,3,3,1,2,4,3,3,4
61,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,1,2,3,2,4,3,1,3,1,3,2,1,4,2,3,3,4,4,3,1
62,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,1,3,2,1,1,2,2,1,2,3,4,2,1,1,3,1,1,3,2,1
63,3,2,3,1,3,1,2,2,2,3,4,1,1,1,1,1,3,1,1,2,3,1,2,4,3,2,3,3,2,4,3,2,2,3,3,3,4,4,4,1
64,4,2,3,1,3,4,2,2,2,3,4,3,1,1,1,1,3,1,1,2,3,1,3,3,1,2,3,1,3,1,4,3,2,1,3,2,2,1,4,4
65,4,2,3,1,3,4,2,2,2,3,4,3,1,1,1,3,3,1,1,2,4,2,4,3,3,4,3,3,4,2,4,3,1,1,1,2,2,1,4,2
66,3,2,3,1,3,1,2,2,2,3,4,1,1,1,1,1,3,1,1,2,1,2,1,1,2,1,3,3,1,4,3,4,1,4,4,4,2,4,4,4
67,3,2,3,1,3,1,2,2,2,2,4,1,1,1,1,1,3,1,1,2,4,2,1,3,3,4,1,2,2,1,4,3,1,4,2,1,2,3,3,1
68,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,3,2,4,3,3,1,3,1,1,3,2,1,3,2,1,3,4,4,3,3
69,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,3,1,2,3,1,2,2,2,1,4,3,2,4,3,1,2,3,3,3,3
70,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,2,3,2,3,1,4,2,2,3,1,2,2,1,3,4,1,2,4,3
71,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,3,2,2,4,2,3,4,1,2,1,1,1,3,3,3,2,1,1,1
72,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,1,1,2,1,1,2,3,1,1,2,4,4,1,4,1,1,3,4,2
73,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,1,1,3,4,2,3,4,1,1,2,2,3,1,4,4,1,2,2,4,1
74,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,1,3,3,4,2,2,4,1,2,3,2,2,1,2,1,3,1,1,3,4
75,1,1,2,1,3,3,4,3,1,3,4,2,3,4,2,3,1,1,4,2,4,1,1,4,3,3,1,3,4,4,3,1,3,1,2,4,3,1,3,3
76,4,3,2,1,3,3,4,3,3,1,4,2,2,4,1,1,3,1,4,2,4,2,2,4,2,1,4,3,1,1,3,1,1,2,1,4,4,4,3,1
77,1,4,2,1,3,3,2,3,2,4,3,4,4,2,2,1,3,3,3,3,1,4,4,1,2,3,4,2,1,1,3,2,1,1,1,4,2,1,3,4
78,3,2,3,1,3,1,4,3,2,2,4,2,4,2,2,2,3,2,3,2,1,1,2,2,3,3,3,4,1,1,1,2,1,4,1,4,1,4,3,2
79,3,2,3,1,3,1,4,3,2,2,4,2,4,1,2,1,3,2,3,2,3,2,4,1,2,2,1,2,2,4,2,2,4,3,4,4,2,3,2,3
80,3,2,3,1,3,1,4,3,2,2,4,2,4,1,2,1,3,2,3,2,3,3,3,4,2,1,2,2,3,1,3,3,4,1,3,3,1,4,3,1
81,3,2,3,1,3,1,4,3,2,2,4,2,4,1,1,1,3,2,3,2,4,1,1,3,4,2,3,1,4,1,3,4,4,2,1,2,4,3,1,1
82,3,2,3,1,3,1,4,3,2,2,4,2,4,1,1,1,3,1,3,2,4,1,4,4,1,4,1,1,4,3,1,4,4,1,2,4,1,1,4,2
83,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,2,4,2,1,2,1,1,4,4,1,4,1,4,2,2,1,3,2,3
84,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,3,3,2,3,2,4,2,1,2,3,1,3,1,1,3,4,3,2,4,1
85,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,1,4,4,2,1,1,4,1,3,2,2,2,2,3,1,4,3,1,1
86,3,2,3,1,3,1,4,3,2,2,4,2,1,1,1,1,3,1,1,2,3,2,1,1,4,3,2,3,1,2,2,2,1,1,3,1,2,2,1,4
87,3,2,3,1,3,1,4,3,2,2,4,2,1,1,1,1,3,1,1,2,4,2,3,3,2,2,3,2,4,1,1,3,1,2,3,3,3,3,2,4
88,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,3,3,4,2,2,1,2,1,3,2,2,3,1,3,4,2,2,2,3,4
89,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,2,3,4,4,3,2,4,1,1,1,1,1,2,4,4,2,2,3,3
90,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,4,4,3,2,3,3,3,4,4,3,2,4,1,2,1,1,1,4,2
91,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,3,2,2,1,1,3,1,3,2,2,2,2,2,3,3,4,3,4,3
92,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,4,4,4,4,1,4,3,2,4,2,3,4,3,1,4,1,4,4,3
93,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,3,2,2,4,3,3,3,4,2,1,4,3,3,2,4,1,4,4,2,2
94,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,4,2,3,1,3,3,2,1,4,2,2,2,1,1,4,4,1,2,4
95,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,1,2,4,4,1,1,1,1,4,2,1,2,2,1,1,4,3,4,1
96,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,2,2,4,2,4,2,3,2,3,1,2,4,1,4,1,3,4,4,2
97,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,4,1,4,1,2,4,2,4,3,2,3,2,2,1,3,1,3,1,3
98,3,2,3,1,3,1,2,2,2,2,4,1,1,1,1,1,3,1,1,2,4,1,1,1,3,3,2,2,4,4,1,2,1,4,3,2,2,1,4,3
99,3,2,3,1,3,1,2,2,2,2,4,1,1,1,1,1,3,1,1,2,2,2,3,2,2,3,1,1,3,1,4,2,2,4,4,4,1,1,4,2
100,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,2,1,1,1,1,4,1,4,2,3,4,3,1,2,3,1,2,1,4
101,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,2,1,4,1,1,4,2,4,3,3,4,1,2,3,1,1,1,3,3
102,3,2,3,1,3,1,2,2,2,2,4,1,1,1,1,1,3,1,1,2,2,2,4,4,1,4,4,4,3,2,3,1,4,2,3,3,1,2,4,4
103,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,1,3,3,1,2,2,3,3,4,3,3,2,1,4,2,3,3,3,3
104,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,3,3,4,2,2,3,4,4,2,1,2,3,4,4,4,2,3,3,3,2
105,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,2,3,1,1,2,4,3,4,2,4,4,4,4,1,4,3,2,4,2
106,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,3,3,2,1,4,2,1,2,4,4,3,1,3,2,2,1,4,3,4
107,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,4,4,1,3,3,4,4,1,2,2,1,1,3,1,1,3,3,1,4
108,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,1,4,2,3,3,4,1,2,4,3,2,1,1,2,3,2,4,2,4
109,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,4,3,2,1,1,4,4,3,3,1,2,1,1,3,4,3,1,2,4
110,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,3,2,4,2,2,4,3,2,3,2,1,1,4,2,2,2,3,3,4
111,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,3,1,3,3,2,3,3,1,3,1,3,3,1,2,4,4,1,2,4
112,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,4,1,2,4,2,4,2,2,4,3,4,4,4,2,3,2,1,2,3
113,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,4,2,3,4,2,3,2,3,4,4,3,3,2,2,3,3,2,3,1
114,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,3,2,1,2,2,2,3,1,4,1,3,4,1,2,1,3,4,2,2,4
115,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,2,1,2,4,4,2,3,1,2,2,4,4,4,4,2,2,3,3,1
116,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,2,1,2,1,2,1,1,1,4,4,4,4,1,3,3,2,2,1,1
117,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,2,3,2,1,4,2,1,3,2,2,3,4,3,4,3,3,3,4,3
118,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,4,1,4,2,4,3,1,4,2,2,1,3,3,3,1,4,4,3,3
119,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,3,1,1,1,4,4,3,4,1,2,4,4,2,3,1,4,1,3,3
120,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,3,3,2,2,4,3,1,1,1,4,2,3,1,3,2,3,1,1,4
121,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,4,1,3,2,4,4,1,1,1,4,2,2,2,3,4,2,2,4,3
122,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,3,2,2,3,1,4,2,3,4,3,1,1,4,2,3,2,2,4,2
123,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,4,2,4,2,4,4,1,4,4,1,4,4,3,4,3,2,2,2,1
124,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,2,3,4,2,2,1,3,3,3,4,2,1,3,2,2,2,2,4,3
125,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,2,1,4,1,3,4,4,1,4,2,2,4,3,2,1,2,1,4,1
126,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,1,2,4,4,1,1,2,3,1,4,3,4,4,4,3,3,4,2,2
127,4,2,3,1,3,4,2,2,2,3,4,3,1,1,1,3,3,1,1,2,2,1,4,4,2,4,3,1,4,2,3,2,3,4,2,4,3,4,2,1
128,4,2,3,1,3,4,2,2,2,3,4,1,2,1,1,3,3,1,3,2,3,3,2,4,3,1,2,3,4,4,3,2,3,4,1,3,4,1,3,2
129,3,2,3,1,3,1,2,2,2,3,4,1,1,1,1,1,3,1,1,2,3,2,1,1,2,2,1,3,1,3,3,1,2,2,2,4,3,3,4,3
130,3,2,3,1,3,1,2,2,2,3,4,1,1,1,1,1,3,1,1,2,4,2,3,4,3,3,4,2,2,2,2,3,2,3,1,3,4,2,2,3
131,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,4,1,4,4,2,3,2,3,4,4,1,3,3,1,4,3,4,1,3
132,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,4,1,1,3,3,3,2,2,2,4,4,3,4,4,1,2,1,1,2
133,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,3,2,2,2,3,2,2,2,4,3,1,1,4,4,1,3,2,2,2
134,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,4,1,1,1,1,4,2,1,1,3,4,1,3,4,1,4,4,3,1
135,1,1,2,1,3,3,2,3,2,4,3,4,4,2,2,1,3,3,3,3,3,3,2,1,3,2,4,3,3,1,2,1,4,3,2,1,4,4,3,3
136,1,4,2,1,3,3,2,3,2,4,2,3,4,3,2,1,3,1,3,2,1,1,2,2,3,4,3,2,3,3,2,3,4,3,2,1,2,3,2,3
137,1,4,2,1,3,3,2,3,2,4,3,4,4,2,2,1,3,3,3,2,1,3,1,2,3,2,4,3,3,1,2,2,2,2,3,2,1,3,1,4
138,1,1,2,1,3,1,2,3,2,4,3,4,4,2,2,1,3,3,3,3,4,4,4,4,1,4,4,2,1,2,2,4,3,3,2,4,2,3,2,3
139,3,2,3,1,3,1,4,3,2,2,4,2,4,2,2,2,3,2,3,2,1,3,1,2,3,3,4,1,2,3,3,2,2,4,4,2,1,4,1,1
140,3,2,3,1,3,1,4,3,2,2,4,2,4,2,2,2,3,2,3,2,2,3,1,3,2,4,4,2,4,4,1,1,1,3,2,1,1,4,3,2
141,3,2,3,1,3,1,4,3,2,2,4,2,4,1,2,1,3,1,3,2,1,2,1,2,2,1,3,1,3,2,3,3,4,3,3,1,3,3,2,4
142,3,2,3,1,3,1,4,3,2,2,4,2,4,1,2,1,3,1,3,2,3,1,2,4,2,2,3,3,1,2,2,4,2,2,3,3,3,3,1,4
143,3,2,3,1,3,1,4,3,2,2,4,2,1,1,1,1,3,1,3,2,1,1,2,4,3,1,1,4,2,1,2,1,1,4,1,3,4,3,1,2
144,3,2,3,1,3,1,4,3,2,2,4,2,1,1,1,1,3,1,3,2,2,1,1,2,4,2,4,2,4,3,3,1,3,2,1,3,4,4,3,2
145,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,1,1,1,4,2,3,4,1,4,1,2,3,2,3,1,1,1,3,4,2
146,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,1,1,2,1,2,1,1,4,2,4,3,1,4,4,3,3,2,1,3,3
147,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,3,1,4,4,1,4,2,1,3,2,1,4,2,4,1,3,4,1,2
148,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,2,1,3,3,4,3,3,2,3,1,1,3,4,3,4,3,1,1,2,1
149,1,4,2,1,3,3,2,3,2,4,2,3,4,3,2,1,3,3,3,2,2,4,3,1,4,2,3,2,4,4,3,2,2,1,4,4,4,3,4,1
150,3,2,3,1,3,1,4,3,2,2,4,2,1,1,1,1,3,1,3,2,4,4,3,3,2,2,3,4,1,3,2,4,4,1,3,3,4,4,2,3
151,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,4,1,2,4,1,1,3,1,4,2,2,4,4,3,4,4,2,3,2,1
152,3,2,3,1,3,1,2,3,2,2,4,2,1,1,1,1,3,1,1,2,3,4,1,2,3,1,2,2,3,4,3,1,3,4,2,3,3,2,2,2
153,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,4,2,4,4,4,4,2,1,1,2,3,4,1,4,4,4,4,1,3
154,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,1,4,4,3,1,1,3,3,1,2,2,3,3,1,4,3,1,3,1,1
155,3,2,3,1,3,1,2,3,2,2,4,1,1,1,1,1,3,1,1,2,2,1,2,2,1,4,1,4,1,1,1,1,4,2,1,3,4,4,3,4
