,PANAS.Interested_Predicted,PANAS.Distressed_Predicted,PANAS.Excited_Predicted,PANAS.Upset_Predicted,PANAS.Strong_Predicted,PANAS.Guilty_Predicted,PANAS.Scared_Predicted,PANAS.Hostile_Predicted,PANAS.Enthusiastic_Predicted,PANAS.Proud_Predicted,PANAS.Irritable_Predicted,PANAS.Alert_Predicted,PANAS.Ashamed_Predicted,PANAS.Inspired_Predicted,PANAS.Nervous_Predicted,PANAS.Determined_Predicted,PANAS.Attentive_Predicted,PANAS.Jittery_Predicted,PANAS.Active_Predicted,PANAS.Afraid_Predicted,PANAS.Interested_Actual,PANAS.Distressed_Actual,PANAS.Excited_Actual,PANAS.Upset_Actual,PANAS.Strong_Actual,PANAS.Guilty_Actual,PANAS.Scared_Actual,PANAS.Hostile_Actual,PANAS.Enthusiastic_Actual,PANAS.Proud_Actual,PANAS.Irritable_Actual,PANAS.Alert_Actual,PANAS.Ashamed_Actual,PANAS.Inspired_Actual,PANAS.Nervous_Actual,PANAS.Determined_Actual,PANAS.Attentive_Actual,PANAS.Jittery_Actual,PANAS.Active_Actual,PANAS.Afraid_Actual
0,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,3,3,4,1,1,1,4,3,2,2,1,2,1,3,2,3,3,2,3,1
1,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,2,4,1,4,4,2,1,3,1,4,1,4,3,3,3,2,4,3,3
2,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,4,2,2,4,3,2,2,1,1,2,3,1,2,4,2,2,2,2,2,1
3,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,1,1,3,1,3,2,2,4,1,2,3,1,1,2,2,4,2,2,4
4,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,4,1,4,1,1,2,2,3,2,4,4,4,4,3,1,3,4,4,1
5,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,2,2,3,4,2,3,1,1,4,3,2,2,3,4,4,1,4,2,1
6,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,4,4,1,1,3,2,3,1,4,3,2,1,3,1,2,4,1,2,4,2
7,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,3,4,2,1,4,4,2,4,4,2,1,1,4,3,1,4,3,3,4,3
8,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,3,2,2,4,2,4,1,2,2,2,4,4,3,4,3,2,1,4,2,1
9,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,3,4,2,3,1,2,1,3,1,2,2,4,1,4,3,3,1,1,1,2
10,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,4,1,4,2,3,2,3,4,4,2,1,3,4,2,4,2,3,1,2,4
11,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,1,3,1,1,2,3,2,3,3,2,2,3,3,4,3,4,1,3,3
12,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,4,1,2,2,2,2,1,2,1,2,2,2,1,4,4,4,2,2,3
13,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,3,1,3,2,4,4,3,2,4,3,4,4,3,4,4,3,1,2,3
14,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,3,4,2,1,3,1,2,1,3,4,4,2,4,4,1,3,3,4,3
15,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,3,4,3,4,4,1,2,3,2,4,4,4,4,3,3,4,3,4,1,3
16,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,4,4,2,2,2,3,1,4,3,4,4,2,3,3,4,4,1,2,2,2
17,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,2,1,4,1,4,4,1,1,4,2,4,2,3,4,4,2,3,3,2
18,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,2,2,1,1,1,2,4,3,1,1,1,4,3,4,3,2,1,2,1
19,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,3,1,1,1,3,3,3,4,2,3,1,4,3,1,1,3,2,2,4
20,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,3,2,1,2,4,1,4,3,1,3,1,4,4,1,4,3,3,2,2
21,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,4,2,3,2,3,3,1,4,4,3,3,2,4,4,4,3,4,3,2
22,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,2,2,2,3,4,1,1,4,1,2,3,3,4,3,1,3,4,2,4
23,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,2,3,1,4,1,3,3,3,2,4,4,4,2,3,1,1,1,4,1
24,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,3,1,2,3,1,3,4,1,1,1,1,3,4,3,3,3,1,2,3,4
25,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,4,3,2,2,2,2,3,1,2,3,3,4,4,4,2,2,1,4,1
26,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,3,2,3,2,2,2,4,2,4,2,3,3,4,1,2,4,4,1,2
27,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,1,2,2,3,2,1,1,4,2,2,1,4,1,1,2,3,4,4,2
28,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,3,2,4,1,3,1,4,2,4,1,2,1,1,1,3,3,2,1,2
29,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,2,2,4,4,2,4,4,2,3,1,4,1,4,1,4,3,1,4,1
30,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,2,2,4,3,4,4,2,1,4,2,1,2,3,2,3,3,3,4,1
31,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,3,1,3,3,2,1,4,3,4,2,1,1,1,3,3,3,3,4,1,3
32,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,3,1,3,1,4,4,2,2,1,1,3,1,1,4,4,2,2,3,4,2
33,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,3,2,1,2,3,1,2,1,2,2,2,4,3,1,1,3,3,3,1
34,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,2,3,2,4,2,2,1,3,4,3,1,3,4,3,1,3,2,3,4
35,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,4,1,2,4,3,1,4,3,1,1,1,1,4,3,3,3,2,1,3,2
36,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,3,1,3,3,2,3,3,3,2,2,1,1,4,3,2,3,3,1,1,4
37,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,1,3,2,3,2,3,3,3,3,1,2,4,1,2,4,3,4,4,1
38,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,3,1,2,4,4,1,1,2,3,4,4,1,2,3,2,1,3,1,4,1
39,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,4,1,1,1,4,3,2,1,1,3,3,3,3,1,2,2,3,4,1,3
40,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,3,1,2,1,2,1,3,1,4,2,2,1,3,1,1,4,3,2,2,2
41,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,4,2,2,2,2,2,2,1,3,4,2,2,4,3,2,4,3,3,3
42,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,3,2,4,2,4,2,2,3,1,2,4,1,3,1,1,1,2,1,3,2
43,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,4,2,2,2,4,1,4,4,2,3,4,2,4,2,2,3,4,3,4
44,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,3,1,1,2,3,3,2,3,1,3,2,2,1,3,4,3,3,1,4
45,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,4,3,1,1,1,3,1,4,4,2,3,4,2,2,2,1,4,3,3,2
46,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,4,1,2,1,4,4,4,1,2,4,4,1,2,2,2,3,1,4,4,1
47,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,3,4,3,4,3,4,1,1,3,4,2,4,3,1,2,4,4,1,3
48,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,4,3,1,2,1,3,2,1,2,4,3,4,4,1,3,4,3,3,2
49,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,3,1,3,1,4,2,4,1,1,4,2,4,3,4,4,2,3,2,4,2
50,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,1,4,3,1,3,2,3,3,2,1,4,2,4,1,1,2,4,2,2
51,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,1,3,1,2,1,1,3,3,1,4,4,4,3,1,4,3,3,1,2
52,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,4,3,2,2,4,4,3,1,3,4,2,4,3,3,4,3,1,1,4,1
53,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,4,3,2,4,1,3,3,4,4,4,3,2,1,3,3,3,2,1,1,4
54,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,1,1,2,3,2,2,3,3,3,1,3,1,2,1,3,2,2,1,4,1
55,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,4,2,3,2,1,1,2,4,3,3,1,2,1,1,2,4,4,3,2,2
56,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,4,4,3,3,4,1,2,4,4,1,2,1,2,3,4,3,1,4,2,4
57,1,1,2,3,4,4,1,4,3,3,1,1,1,4,2,3,2,3,4,2,2,1,1,1,1,2,3,4,1,3,3,3,3,3,1,1,2,2,1,3
