,PANAS.Interested_Predicted,PANAS.Distressed_Predicted,PANAS.Excited_Predicted,PANAS.Upset_Predicted,PANAS.Strong_Predicted,PANAS.Guilty_Predicted,PANAS.Scared_Predicted,PANAS.Hostile_Predicted,PANAS.Enthusiastic_Predicted,PANAS.Proud_Predicted,PANAS.Irritable_Predicted,PANAS.Alert_Predicted,PANAS.Ashamed_Predicted,PANAS.Inspired_Predicted,PANAS.Nervous_Predicted,PANAS.Determined_Predicted,PANAS.Attentive_Predicted,PANAS.Jittery_Predicted,PANAS.Active_Predicted,PANAS.Afraid_Predicted,PANAS.Interested_Actual,PANAS.Distressed_Actual,PANAS.Excited_Actual,PANAS.Upset_Actual,PANAS.Strong_Actual,PANAS.Guilty_Actual,PANAS.Scared_Actual,PANAS.Hostile_Actual,PANAS.Enthusiastic_Actual,PANAS.Proud_Actual,PANAS.Irritable_Actual,PANAS.Alert_Actual,PANAS.Ashamed_Actual,PANAS.Inspired_Actual,PANAS.Nervous_Actual,PANAS.Determined_Actual,PANAS.Attentive_Actual,PANAS.Jittery_Actual,PANAS.Active_Actual,PANAS.Afraid_Actual
10,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,2,4,3,1,3,2,4,3,4,2,3,2,3,4,1,1,3,1,2
11,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,4,3,2,3,3,3,4,4,2,4,3,2,2,3,3,1,3,1,4
12,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,3,1,3,3,1,3,3,1,3,1,1,4,4,3,3,3,2,2,2
13,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,4,2,3,4,3,4,2,1,4,4,2,1,2,4,2,2,2,2,1
14,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,3,3,3,4,4,3,2,1,2,3,3,2,3,4,2,4,3,4,1
15,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,1,3,1,1,1,3,1,1,1,2,3,1,2,4,4,3,4,3,1
16,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,4,1,1,4,2,1,3,3,1,3,3,1,1,2,4,3,4,2,1
17,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,4,1,1,3,4,3,4,4,4,3,1,4,2,4,1,3,2,2,2
18,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,1,2,1,2,1,4,1,1,2,2,3,4,3,2,3,1,2,1,1
19,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,2,3,2,3,3,3,4,2,4,4,1,4,1,2,2,1,3,1,3
20,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,4,4,1,4,4,1,2,4,4,2,2,4,2,1,2,3,1,2,3
21,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,1,4,2,3,3,2,4,3,1,3,1,1,4,1,4,2,1,3,4
22,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,2,1,4,4,2,2,3,2,1,3,2,4,1,3,2,4,1,1,2
23,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,4,1,4,4,1,3,4,4,3,4,4,1,4,3,2,1,1,3,4
24,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,3,3,3,4,3,1,4,4,3,3,2,1,3,1,1,1,2,2,2
25,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,2,1,4,1,1,3,4,2,2,2,3,1,3,4,2,4,2,2,2
26,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,3,4,3,1,4,3,2,3,2,3,1,2,3,3,4,2,3,2,1
27,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,3,3,3,2,2,2,1,1,2,2,3,4,1,4,4,2,2,2,2
28,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,1,4,4,3,4,2,1,4,2,2,2,2,1,4,4,2,1,4,2
29,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,1,3,4,3,4,4,1,3,4,1,1,4,1,3,1,2,2,2,4
30,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,2,4,1,4,4,4,2,2,2,2,2,4,4,2,1,3,3,1,4
31,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,4,2,1,3,3,3,1,1,4,3,3,3,3,3,3,2,3,4,4
32,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,4,1,4,3,1,2,1,1,4,1,3,3,1,4,1,3,4,4,3
33,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,4,4,4,4,1,2,2,1,1,3,4,1,1,3,1,4,3,1,2
34,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,2,2,4,4,4,4,2,1,3,2,2,3,4,2,2,3,2,2,4
35,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,2,2,1,1,1,3,2,4,2,1,1,3,2,4,4,4,1,2,2
36,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,2,1,4,1,4,4,2,4,1,1,3,4,1,1,3,1,3,3,3
37,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,3,1,3,1,1,1,3,3,2,3,2,1,4,2,3,4,4,2,2
38,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,4,2,2,3,2,3,2,3,2,4,2,4,3,4,3,3,1,4,2
39,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,1,3,1,4,3,4,3,1,1,2,2,4,3,1,1,2,2,2,3
40,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,2,1,4,4,3,4,1,4,4,4,2,2,2,4,1,4,3,2,3
41,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,4,3,2,3,3,2,2,1,3,3,4,4,2,3,4,2,2,1,3
42,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,2,1,1,1,2,2,3,1,3,4,2,2,3,4,1,4,1,3,2
43,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,1,3,1,4,1,4,1,4,2,2,3,2,3,1,2,4,4,3,2
44,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,4,4,3,4,3,2,4,2,4,4,2,4,3,1,2,4,2,3,4
45,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,4,4,3,3,4,1,1,1,3,1,2,1,1,1,1,2,1,4,4
46,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,4,2,3,2,3,1,1,2,3,4,4,1,4,2,3,3,4,2,4
47,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,4,3,2,4,4,3,3,2,3,2,2,3,1,1,3,4,4,1,4
48,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,4,2,1,3,3,2,4,4,2,4,2,4,3,2,1,4,3,4,1
49,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,2,1,2,1,4,1,1,3,3,1,2,3,1,4,1,1,4,4,2
50,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,1,2,2,1,1,2,3,1,3,4,3,1,1,4,1,1,3,3,4
51,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,4,3,3,3,3,3,2,4,2,3,2,4,3,3,3,1,4,2,3
52,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,2,2,1,4,2,2,1,3,3,2,2,3,1,3,4,1,3,1,1
53,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,2,2,4,4,1,4,4,2,4,1,2,3,1,1,4,4,4,3,4
54,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,2,4,3,2,3,3,3,3,3,2,3,4,4,2,1,4,1,2,3
55,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,2,2,2,1,4,1,2,3,2,4,2,1,2,1,3,4,1,3,1
56,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,1,1,3,4,4,2,2,4,1,1,4,3,2,2,1,3,4,3,2
57,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,4,4,1,1,2,1,4,2,4,2,2,2,4,2,3,4,3,4,4
58,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,1,3,3,3,3,1,3,3,1,1,2,2,2,4,1,1,4,3,3
59,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,2,3,1,3,2,4,1,1,1,2,1,2,4,3,1,1,1,1,2
60,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,1,3,1,1,4,2,2,2,1,3,3,1,1,1,4,3,3,1,1
61,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,1,4,3,4,2,1,2,4,4,1,3,4,2,1,3,2,1,2,1
62,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,1,3,3,2,4,1,1,1,4,3,2,4,3,3,2,4,4,3,3
63,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,4,1,4,4,1,4,4,1,2,4,2,2,1,3,4,4,2,4,4
64,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,1,2,4,3,4,1,3,2,3,2,4,2,2,3,2,3,2,2,2
65,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,2,4,2,4,1,1,2,1,3,2,3,3,2,1,2,2,3,3,3
66,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,2,2,4,2,4,1,2,3,4,1,4,1,1,4,1,2,2,3,2
67,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,1,3,3,2,1,3,3,3,4,1,3,3,2,4,3,1,2,3,3
68,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,3,2,1,1,4,4,2,2,2,3,1,3,3,1,2,1,4,2,3
69,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,4,4,4,4,2,4,2,2,3,1,4,2,3,4,1,1,3,2,2
70,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,4,2,3,3,1,3,2,2,3,2,3,2,3,4,4,4,1,4,1
71,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,2,2,1,3,3,3,4,1,1,2,4,2,2,3,2,1,2,2,2
72,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,2,3,4,4,3,4,3,4,2,4,1,3,4,1,2,1,1,2,1
73,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,1,1,1,4,2,1,4,2,1,4,4,4,1,1,2,1,1,4,3
74,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,4,3,3,2,1,3,2,1,2,3,4,2,1,2,4,2,2,3,2
75,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,1,1,3,4,2,3,4,3,2,3,1,3,2,4,2,2,1,1,3
76,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,1,3,2,1,4,1,2,2,3,1,3,2,4,2,1,2,4,4,2
77,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,4,3,2,3,2,2,4,3,1,1,2,3,2,4,4,4,4,1,4
78,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,1,1,2,2,2,3,3,4,2,4,4,2,1,1,3,1,4,3,2
79,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,2,4,1,2,4,4,3,3,1,4,3,3,3,2,1,2,1,1,4
80,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,3,1,2,4,3,1,2,1,3,3,3,4,3,3,1,1,1,1,3
81,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,2,1,4,4,4,1,4,2,3,2,2,2,1,1,3,3,2,3,2
82,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,4,3,4,2,2,2,4,2,2,2,1,4,1,4,3,4,1,1,4
83,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,1,3,1,2,4,4,3,3,1,2,2,1,2,4,3,1,2,1,1
84,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,4,1,4,2,2,3,4,1,1,1,1,1,1,4,4,3,4,1,2
85,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,1,3,1,3,4,2,2,3,2,1,2,1,3,3,4,4,3,2,3
86,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,2,4,4,1,3,4,3,2,1,4,2,3,3,4,3,3,1,3,4
87,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,1,3,2,4,2,4,3,1,2,3,3,2,1,2,2,4,2,1,3
88,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,1,2,4,1,3,4,2,4,1,3,4,1,2,1,2,2,4,3,4
89,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,4,2,2,4,2,1,1,4,4,1,3,3,4,3,1,1,2,1,3
90,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,1,4,2,2,4,1,2,1,2,4,1,2,3,2,4,2,2,2,1
91,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,3,2,4,4,4,4,4,3,3,3,2,4,2,4,4,3,4,4,4
92,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,2,2,4,1,2,4,2,4,1,1,2,2,1,1,1,2,2,3,4
93,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,3,4,4,2,4,1,4,3,4,3,3,4,2,2,4,2,1,2,3
94,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,3,2,4,2,2,2,4,4,2,2,3,1,3,2,2,4,3,3,2
95,3,4,4,3,1,4,2,3,3,1,4,4,3,1,1,4,3,4,4,3,2,2,3,4,2,4,4,1,2,4,3,4,3,2,2,4,3,2,2,3
96,3,4,4,3,1,4,3,3,3,1,4,4,3,1,1,4,3,4,4,3,3,3,2,2,3,3,2,2,2,4,2,1,4,2,1,3,3,4,4,2
97,3,4,4,3,1,4,2,3,3,1,4,4,3,1,1,4,3,4,4,3,3,4,2,4,3,2,1,4,3,1,2,2,1,3,2,2,2,4,4,4
98,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,4,1,1,1,4,4,3,2,1,3,2,4,4,3,1,3,3,1,3
99,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,3,4,2,2,2,4,2,4,4,3,2,1,2,1,1,3,4,3,3
100,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,3,2,3,1,4,1,3,1,3,3,4,4,1,2,4,1,1,1,4
101,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,1,2,1,2,4,1,1,3,2,2,1,3,1,2,1,2,2,4,2
102,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,3,2,2,4,4,2,1,2,2,1,4,4,2,3,2,4,1,1,2
103,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,3,3,3,2,4,1,4,4,2,1,4,1,4,2,4,2,2,2,3
104,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,1,1,2,4,2,2,4,4,1,4,3,3,4,4,3,1,1,4,2
105,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,1,1,1,1,4,1,1,3,1,1,1,3,3,1,3,4,1,1,3
106,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,3,3,4,2,3,3,3,2,1,1,3,1,4,2,3,1,4,4,2
107,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,2,2,3,3,1,1,2,4,4,3,2,3,1,1,2,2,3,4,4
108,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,1,2,1,4,3,3,2,2,4,4,3,1,4,2,3,4,4,4,2
109,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,4,2,2,3,2,2,1,1,4,2,2,4,1,3,4,1,3,3,2
110,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,1,2,2,2,2,1,4,3,2,4,2,3,1,1,2,4,2,2,1
111,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,4,3,3,4,4,2,3,3,4,4,1,4,4,3,4,2,3,4,1
112,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,1,2,4,2,1,3,4,2,2,4,4,4,3,4,1,1,3,2,3
113,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,4,3,1,4,1,1,4,4,3,2,1,1,1,2,4,1,3,2,3
114,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,1,4,4,2,2,3,3,2,1,3,1,3,3,4,2,3,4,4,1
115,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,1,3,2,1,1,3,1,4,3,2,1,3,2,3,3,2,2,1,1
116,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,3,2,4,2,1,4,4,2,3,3,1,3,3,1,1,3,3,2,2
117,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,4,3,1,2,4,2,4,3,2,3,4,3,1,3,3,3,3,3,1
118,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,1,4,2,2,2,3,4,3,1,4,1,2,4,2,4,2,4,4,3
119,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,2,1,2,1,3,1,1,4,1,4,1,3,1,4,2,3,4,4,1
120,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,2,2,2,1,1,4,2,1,1,2,4,1,1,1,3,2,4,2,2
121,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,4,3,4,3,2,2,3,1,2,1,3,2,3,4,2,2,3,3,4
122,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,3,1,1,1,1,1,2,2,4,4,1,2,1,1,4,4,2,3,4
123,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,1,2,4,3,3,4,2,1,4,2,1,2,2,1,3,4,3,2,2
124,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,2,1,3,1,2,1,2,3,4,1,1,2,4,4,3,4,4,1,1
125,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,4,3,4,3,3,2,3,1,1,4,2,2,4,4,3,2,3,1,3
126,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,4,1,2,2,3,4,3,3,2,2,4,1,2,3,1,2,1,4,2
127,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,1,3,4,1,2,3,4,3,3,2,2,2,2,3,4,4,2,4,3
128,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,1,1,4,3,1,4,2,1,1,4,4,2,2,2,2,4,2,1,1
129,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,3,1,4,3,4,2,2,2,2,3,3,3,4,1,1,3,3,1,1
130,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,2,3,1,3,1,4,2,2,1,4,4,2,4,1,1,4,3,1,4
131,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,2,4,1,2,4,3,2,3,1,2,3,1,4,1,1,4,4,4,2
132,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,3,3,3,1,1,1,2,2,4,3,1,1,1,1,4,2,3,2,2
133,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,4,2,3,2,2,3,4,3,1,4,2,4,2,3,2,3,4,3,4
134,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,4,4,4,2,3,3,1,2,3,1,4,4,3,3,3,1,4,3,4
135,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,2,3,3,4,4,2,4,4,4,2,2,1,2,2,1,4,2,1,3
136,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,1,2,4,4,4,3,4,4,3,3,2,2,2,1,1,2,4,1,1
137,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,1,3,1,4,4,1,2,4,2,1,4,2,1,3,2,3,1,3,4
138,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,1,4,4,4,3,2,4,2,1,2,3,3,3,4,1,3,2,2,1
139,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,3,3,2,4,2,1,2,2,1,1,3,2,1,4,3,3,4,1,2
140,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,2,2,3,2,3,2,3,2,3,2,3,4,1,1,2,4,1,4,3
141,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,3,1,4,3,4,2,3,1,1,1,3,2,2,1,1,1,1,3,3
142,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,1,4,4,3,1,1,2,2,2,2,4,1,2,1,1,1,4,1,3
143,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,3,1,3,4,3,1,4,3,4,4,2,4,1,1,3,1,2,3,2
144,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,1,1,3,2,3,3,1,1,3,2,3,1,2,3,4,3,1,3,3
145,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,3,2,4,4,2,2,3,2,4,3,1,2,3,3,4,2,4,4,3
146,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,1,3,4,2,4,2,3,3,1,1,1,1,4,2,2,4,1,2,4
147,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,4,4,2,3,4,4,1,4,1,4,2,1,4,4,4,2,4,4,4
148,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,2,3,3,4,1,4,1,1,4,3,2,4,2,1,1,4,2,1,3
149,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,4,1,3,2,2,1,4,2,2,4,1,3,1,2,2,3,4,1,4,3
150,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,3,2,3,3,4,4,4,4,4,2,4,4,4,3,4,2,4,4,3
151,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,4,1,4,2,2,1,3,2,3,4,4,1,2,4,3,1,1,1,3
152,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,3,3,3,1,1,1,1,1,4,2,1,4,4,2,3,2,4,4,3
153,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,1,3,1,1,1,4,4,2,4,4,1,1,3,1,2,1,3,3,4,4
154,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,3,3,2,3,3,4,1,2,1,1,2,1,2,3,2,3,2,2,3,3
155,3,4,2,2,3,4,2,2,3,1,4,1,3,1,3,4,3,4,4,3,2,1,2,4,1,3,2,1,1,3,4,4,1,4,4,1,2,2,4,2
