,PANAS.Interested_Predicted,PANAS.Distressed_Predicted,PANAS.Excited_Predicted,PANAS.Upset_Predicted,PANAS.Strong_Predicted,PANAS.Guilty_Predicted,PANAS.Scared_Predicted,PANAS.Hostile_Predicted,PANAS.Enthusiastic_Predicted,PANAS.Proud_Predicted,PANAS.Irritable_Predicted,PANAS.Alert_Predicted,PANAS.Ashamed_Predicted,PANAS.Inspired_Predicted,PANAS.Nervous_Predicted,PANAS.Determined_Predicted,PANAS.Attentive_Predicted,PANAS.Jittery_Predicted,PANAS.Active_Predicted,PANAS.Afraid_Predicted,PANAS.Interested_Actual,PANAS.Distressed_Actual,PANAS.Excited_Actual,PANAS.Upset_Actual,PANAS.Strong_Actual,PANAS.Guilty_Actual,PANAS.Scared_Actual,PANAS.Hostile_Actual,PANAS.Enthusiastic_Actual,PANAS.Proud_Actual,PANAS.Irritable_Actual,PANAS.Alert_Actual,PANAS.Ashamed_Actual,PANAS.Inspired_Actual,PANAS.Nervous_Actual,PANAS.Determined_Actual,PANAS.Attentive_Actual,PANAS.Jittery_Actual,PANAS.Active_Actual,PANAS.Afraid_Actual
18,4,3,1,4,4,4,1,2,2,1,4,1,4,2,4,4,3,2,1,3,1,4,1,4,1,2,3,2,2,1,4,1,3,2,2,3,2,1,3,3
19,4,3,1,1,4,4,1,2,4,1,4,1,4,2,4,4,3,2,1,3,1,1,2,2,4,2,4,1,2,3,3,1,3,2,2,1,2,3,1,2
20,4,3,1,1,4,4,1,2,4,1,4,1,4,2,4,4,3,2,1,3,1,1,1,3,4,3,4,4,2,2,1,3,1,2,3,2,3,1,2,3
21,4,3,1,1,4,4,1,2,2,1,4,1,4,2,4,4,3,2,1,3,3,4,3,3,1,3,4,2,2,3,1,2,3,1,2,3,1,2,4,2
22,4,3,1,1,4,4,1,2,2,1,4,1,4,2,4,4,3,2,1,3,2,1,1,2,4,3,3,4,4,2,2,3,1,1,3,4,2,3,4,3
23,4,1,1,1,4,4,1,2,4,1,4,1,3,2,4,4,3,2,1,4,4,4,2,1,1,4,2,2,4,2,1,2,2,4,4,3,1,2,3,1
24,4,1,1,1,4,4,1,2,4,1,4,1,3,2,4,4,3,2,1,4,2,3,4,2,3,3,4,3,4,3,2,1,1,1,1,2,3,3,4,1
25,4,1,1,1,4,4,1,2,4,1,4,1,3,2,4,4,3,2,1,4,4,1,2,1,3,3,1,4,1,3,2,2,2,1,3,4,2,4,4,4
26,4,1,1,1,4,4,1,2,4,1,4,1,3,2,4,4,3,2,1,4,2,3,2,4,2,3,2,3,2,3,3,3,3,2,4,4,1,2,4,2
27,4,1,1,1,4,4,1,2,4,1,4,1,1,2,4,4,3,2,1,1,1,4,4,4,4,2,1,1,2,3,2,3,4,4,4,4,2,1,2,1
28,4,4,1,1,4,4,1,2,4,1,4,1,1,2,4,4,3,2,1,1,3,4,2,3,2,4,1,4,3,2,4,4,1,2,4,4,4,2,2,2
29,4,4,1,1,4,4,1,2,4,1,4,1,1,2,4,4,3,2,1,1,3,1,4,3,4,1,4,2,3,4,3,4,3,1,1,1,1,3,2,1
30,4,1,1,1,2,4,1,2,2,3,4,1,1,2,4,4,3,2,1,4,1,1,3,4,1,3,2,3,3,3,1,2,2,3,2,4,4,4,4,2
31,4,1,1,1,2,4,1,2,2,3,1,1,1,2,4,4,3,2,1,4,4,1,4,4,2,3,2,4,3,4,2,2,1,2,4,4,4,1,3,4
32,4,1,1,1,2,4,4,2,2,3,1,1,1,2,3,4,1,2,1,1,3,1,4,2,1,4,2,3,2,4,2,4,4,4,1,3,4,1,3,4
33,1,1,1,1,2,4,4,4,4,3,1,1,1,4,3,4,2,2,1,1,4,4,3,4,2,1,4,2,2,4,1,1,4,1,4,4,3,3,4,1
34,4,1,1,1,2,4,1,2,2,3,1,1,1,2,4,4,3,2,1,1,3,4,4,2,4,2,3,3,4,1,3,1,4,1,3,1,3,2,4,3
35,4,1,1,1,4,4,1,2,2,3,4,1,1,2,4,4,3,2,1,4,1,4,2,2,2,4,4,2,3,4,4,4,2,4,1,3,1,4,2,4
36,4,1,1,1,4,4,1,2,2,3,1,1,2,2,3,4,1,2,1,4,3,1,3,3,3,3,3,3,1,4,2,1,4,2,1,2,2,1,3,3
37,4,3,1,1,4,4,1,3,2,3,1,1,2,2,4,4,1,2,1,4,2,3,1,1,1,4,1,2,4,1,4,2,2,2,4,2,4,1,3,2
38,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,1,2,1,4,1,2,3,4,1,2,3,1,3,3,4,2,4,4,2,2,2,2,3,1
39,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,1,2,1,4,3,3,3,3,4,4,2,1,4,1,4,1,4,1,2,1,1,3,1,2
40,4,3,1,1,4,4,1,2,2,3,1,1,2,2,4,4,1,2,1,4,3,4,4,3,4,2,3,2,3,2,3,2,4,3,2,3,4,2,3,2
41,4,3,1,4,4,4,1,2,2,3,4,1,2,2,4,4,3,2,1,4,2,2,2,1,1,2,4,4,4,2,3,2,2,2,4,1,4,1,4,4
42,4,3,1,4,4,4,1,2,2,3,4,1,2,2,4,4,3,2,1,4,4,1,1,3,1,4,3,4,2,3,2,4,4,3,3,3,3,2,1,1
43,1,1,1,1,4,4,4,3,4,3,1,1,1,4,3,4,1,2,1,1,2,3,3,3,2,2,3,1,4,3,3,3,4,2,2,1,4,1,3,1
44,4,1,1,1,4,4,1,3,4,3,1,1,1,2,3,4,1,2,1,1,4,4,2,1,2,3,2,4,1,4,2,4,4,2,3,1,3,3,4,3
45,4,3,1,1,4,4,1,3,2,3,4,1,2,2,3,4,1,2,1,4,4,2,3,2,4,2,4,1,3,1,1,3,1,3,3,4,4,2,2,4
46,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,3,3,2,2,2,2,3,4,2,1,2,3,1,4,3,3,1,3,4,3
47,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,1,2,4,1,2,4,3,1,3,3,1,4,4,4,2,3,4,4,3,4
48,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,4,3,4,4,1,3,1,4,4,4,2,2,4,3,1,2,1,2,3,2
49,4,3,1,4,4,4,1,2,2,3,4,1,4,2,4,4,3,2,1,4,3,2,3,2,4,1,1,3,4,2,4,1,2,1,2,2,3,4,1,4
50,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,4,3,2,4,1,3,2,3,4,2,4,2,1,2,3,3,2,4,4,2
51,1,1,1,1,4,4,4,3,4,3,1,1,1,4,3,4,2,2,1,1,3,1,2,1,1,3,1,1,1,3,3,1,1,4,2,3,3,1,2,3
52,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,4,2,3,4,1,2,2,3,4,2,4,1,4,2,4,3,4,4,3,1
53,4,3,1,4,4,4,1,2,2,3,4,1,2,2,4,4,3,2,1,4,4,3,2,3,2,1,1,3,4,3,4,2,1,1,3,1,3,4,2,1
54,4,3,1,4,4,4,1,2,2,3,4,1,2,2,4,4,3,2,1,4,4,3,4,3,4,1,2,3,4,2,4,2,3,2,2,3,3,1,2,2
55,4,3,1,1,4,4,1,2,2,3,1,1,2,2,4,4,1,2,1,4,1,4,2,4,2,1,3,4,4,1,3,2,4,1,4,2,4,2,3,4
56,4,3,1,4,4,4,1,2,2,3,4,1,2,2,4,4,3,2,1,4,2,2,4,4,4,1,1,4,3,1,2,2,2,4,2,4,3,4,4,4
57,4,3,1,4,4,4,1,2,2,3,4,1,2,2,4,4,3,2,1,4,4,3,4,4,1,3,1,2,3,4,3,3,1,1,3,2,1,2,3,4
58,4,3,1,4,4,4,1,2,2,3,4,1,2,2,4,4,3,2,1,4,2,2,2,4,3,2,1,4,4,2,4,2,3,1,4,3,4,3,4,1
59,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,2,1,4,2,2,4,3,1,3,1,1,1,4,2,2,2,1,3,3,4
60,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,1,2,1,4,1,1,2,3,4,4,1,4,3,2,1,1,4,1,4,1,3,2,1,3
61,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,1,4,1,2,3,4,1,2,4,4,1,4,2,4,4,2,4,1,4,1
62,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,3,2,1,4,2,1,2,3,3,4,4,2,2,2,3,2,3,1,4,4,2,2,3,1
63,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,1,4,3,2,2,4,1,4,2,3,2,4,1,4,2,4,4,1,3,2
64,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,3,1,1,4,1,4,2,2,1,3,2,4,3,4,3,1,3,4,3,4
65,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,2,1,3,4,3,2,3,1,2,3,3,3,2,3,2,1,3,3,3,1
66,1,1,2,1,4,4,4,4,4,3,1,1,1,4,3,4,2,2,3,1,3,4,1,2,2,2,1,2,3,2,1,4,3,4,2,4,2,1,1,4
67,1,1,2,1,4,4,4,4,4,3,1,1,1,4,3,4,2,2,3,1,4,1,1,1,2,1,3,3,2,4,1,3,2,2,4,4,2,2,1,1
68,1,1,2,1,4,4,4,4,4,3,1,1,1,4,3,4,2,2,3,1,3,4,3,1,4,2,2,1,4,4,4,4,2,4,4,1,4,3,1,3
69,1,1,1,1,4,4,4,4,4,3,1,1,1,4,3,4,2,2,1,1,2,2,3,4,3,4,1,1,1,4,1,1,1,1,3,1,3,1,4,1
70,1,1,1,1,4,4,4,3,4,3,1,1,1,4,3,4,2,2,1,1,3,2,4,1,4,4,4,3,1,4,1,2,1,2,1,1,1,2,1,1
71,1,1,1,1,4,4,4,3,4,3,1,1,1,4,3,4,2,2,1,1,1,4,3,4,4,3,3,3,3,4,4,3,1,3,1,1,2,4,1,2
72,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,2,3,4,4,3,3,4,4,1,1,2,4,4,1,1,2,4,3,3,3
73,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,4,2,3,3,1,4,4,3,1,4,1,3,2,3,4,4,1,2,3,1
74,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,2,2,3,4,3,1,2,2,2,3,4,3,1,2,3,2,3,3,3,2
75,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,1,1,3,4,2,1,4,2,2,3,3,3,3,1,1,3,3,1,1,2
76,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,3,4,1,1,1,3,3,3,1,2,3,3,1,3,3,1,2,1,2,4
77,2,1,2,1,1,1,1,4,1,2,4,4,3,2,2,2,4,2,3,4,3,4,4,4,4,1,2,3,4,3,3,3,4,4,2,2,4,2,3,4
78,2,1,2,1,1,1,1,3,1,2,4,4,2,2,2,2,4,2,2,4,3,1,2,2,1,1,2,2,4,3,3,3,1,4,2,3,3,1,3,3
79,4,3,2,4,4,1,1,2,4,4,3,1,3,2,1,3,4,4,2,4,3,4,1,1,2,3,2,1,4,1,3,3,3,3,2,4,1,1,4,1
80,4,3,2,4,4,1,1,2,4,4,3,1,3,2,1,3,4,4,2,4,4,3,1,2,3,1,2,4,2,2,3,3,3,2,2,1,1,2,1,1
81,4,3,1,4,4,4,1,2,2,3,4,1,2,2,4,4,3,2,1,4,3,3,1,4,3,2,1,3,4,1,1,2,2,4,2,3,4,1,1,4
82,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,3,1,1,3,4,4,3,1,4,4,4,1,1,3,4,4,1,4,1,2
83,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,1,4,4,2,2,3,4,4,3,4,1,4,4,4,4,2,2,2,4,3
84,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,4,4,4,3,2,4,3,2,4,2,4,1,3,4,2,1,4,4,2,4
85,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,2,2,2,2,3,1,1,3,2,1,1,3,2,4,1,4,4,1,4,4
86,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,4,3,1,4,1,1,1,4,2,1,2,1,1,3,2,3,2,1,3,2
87,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,3,1,3,4,1,2,4,4,3,1,2,1,3,4,1,4,4,1,2,2
88,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,1,2,1,4,2,2,2,2,1,4,3,1,1,1,1,2,4,3,1,3,2,1,3,2
89,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,2,1,4,4,2,1,2,2,2,1,1,4,4,1,3,2,3,2,3,4
90,1,3,1,1,4,4,1,3,2,3,4,1,2,2,3,4,3,2,1,4,4,3,1,2,1,2,1,2,3,3,4,3,1,2,4,3,4,2,3,1
91,4,3,1,1,4,4,1,3,2,3,4,1,2,2,3,4,3,2,1,4,2,4,1,1,1,4,2,3,2,3,2,4,2,1,1,2,1,3,2,3
92,4,3,1,1,4,4,1,3,2,3,4,1,2,2,3,4,1,2,1,4,1,2,3,1,3,2,3,2,1,1,4,2,1,2,4,3,3,3,4,4
93,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,3,3,3,4,3,3,3,1,2,3,4,2,4,4,1,4,3,4,3,4
94,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,2,2,4,2,1,1,3,1,3,4,1,4,3,3,2,3,2,4,1,2
95,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,1,2,3,2,3,1,3,3,1,2,3,2,2,3,4,1,4,3,4,2
96,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,3,2,4,3,2,1,1,4,3,4,4,1,4,1,2,4,4,2,3,1
97,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,2,2,3,2,2,4,3,1,1,2,3,3,2,4,1,4,1,2,3,3
98,4,3,1,1,4,4,1,3,2,3,1,1,2,2,4,4,1,2,1,4,1,3,2,2,4,4,1,1,3,4,3,1,3,3,3,4,4,1,4,1
99,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,3,4,2,2,2,2,1,3,2,1,3,2,1,3,2,4,3,4,4,3
100,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,4,4,2,1,3,3,1,1,3,3,2,4,2,3,1,4,1,1,2,3
101,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,3,2,2,1,2,4,4,1,4,3,4,2,3,2,2,4,2,4,4,3
102,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,1,1,3,2,3,4,1,1,4,1,2,1,3,4,2,1,1,3,2,2
103,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,2,2,4,3,2,1,2,3,4,2,2,3,3,3,3,1,2,3,1,1
104,4,3,1,1,4,4,1,3,2,3,1,1,2,2,4,4,1,2,1,4,3,4,3,3,4,4,1,4,2,1,1,1,3,4,1,1,1,1,4,4
105,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,2,3,1,4,2,1,1,1,1,1,3,3,3,2,1,4,4,1,3,2
106,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,1,2,1,4,4,1,1,4,3,3,1,2,1,1,2,2,3,4,2,4,4,2,4,1
107,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,1,2,1,4,2,1,2,1,2,3,1,4,2,4,1,1,3,4,4,2,4,3,4,3
108,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,1,2,1,4,4,3,1,4,2,4,3,2,2,2,2,1,4,3,1,2,3,3,3,1
109,4,3,1,1,4,4,1,3,2,3,1,1,2,2,4,4,1,2,1,4,1,1,4,3,1,1,2,4,3,1,3,2,4,1,3,4,2,3,3,2
110,4,3,1,1,4,4,1,3,2,3,1,1,2,2,4,4,1,2,1,4,1,1,3,2,1,4,4,4,2,3,2,1,2,3,1,3,3,3,4,4
111,4,3,1,1,4,4,1,3,2,3,1,1,2,2,4,4,1,2,1,4,2,1,1,2,4,1,4,1,2,4,3,1,4,2,1,1,3,3,1,1
112,4,3,1,1,4,4,1,3,2,3,1,1,2,2,4,4,1,2,1,4,2,3,3,2,4,2,1,4,4,2,4,2,4,4,4,2,4,4,2,2
113,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,2,1,4,3,1,3,3,4,2,4,1,1,1,4,4,2,2,4,4,4
114,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,3,3,4,1,4,3,4,3,2,3,4,3,3,4,4,4,4,1,4,1
115,4,3,1,1,4,4,1,3,2,3,1,1,2,2,4,4,1,2,1,4,2,2,1,1,2,2,3,1,1,3,1,2,4,1,1,4,4,1,4,4
116,4,3,1,1,4,4,1,3,2,3,1,1,2,2,4,4,1,2,1,4,1,2,4,3,1,3,2,1,2,3,1,2,3,4,2,4,3,3,2,3
117,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,1,3,3,4,2,1,3,1,4,2,4,2,1,3,2,1,1,3,2,3
118,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,4,4,4,2,3,1,4,2,2,3,3,2,4,3,3,1,1,4,4,4
119,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,4,4,3,1,3,3,1,1,2,4,1,3,3,2,1,2,2,3,3,2
120,4,3,1,1,4,4,1,3,2,3,1,1,2,2,4,4,1,2,1,4,3,3,4,4,3,3,1,4,2,1,4,3,2,1,3,2,1,3,1,4
121,4,1,1,1,4,4,4,3,2,3,1,1,2,2,3,4,1,2,1,4,1,1,1,4,1,1,4,3,2,2,1,4,1,2,1,3,2,1,2,4
122,4,1,1,1,4,4,4,3,2,3,1,1,2,2,3,4,1,2,1,4,2,3,3,3,1,1,4,3,3,1,1,4,3,3,4,2,3,4,1,3
123,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,3,3,4,1,3,3,1,4,4,1,4,3,1,2,1,3,3,1,1,4
124,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,1,2,1,4,1,4,1,3,4,4,1,2,4,4,3,4,4,2,1,2,4,2,2,2
125,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,4,2,3,2,1,2,2,3,1,2,4,1,3,2,4,4,2,4,4,1
126,1,3,1,1,4,4,4,3,4,3,1,1,1,2,3,4,1,2,1,4,2,2,3,2,4,2,4,2,4,2,2,4,3,3,2,2,2,4,1,3
127,1,1,2,1,4,4,4,4,4,3,1,1,1,4,3,4,2,2,3,1,1,2,3,1,2,2,1,4,3,1,4,3,3,1,3,4,1,2,1,2
128,1,1,2,1,4,4,4,4,4,3,1,1,1,4,3,4,2,2,3,1,3,1,2,3,3,2,2,4,3,2,4,2,4,4,3,2,2,3,3,1
129,1,1,2,1,4,4,4,4,4,3,1,1,1,4,3,4,2,2,3,1,1,1,3,1,4,4,1,4,3,3,3,2,2,1,2,2,3,4,4,4
130,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,3,1,2,4,1,4,2,2,4,4,4,2,3,4,3,2,2,4,3,2
131,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,3,2,4,4,2,1,1,1,4,2,2,2,2,4,1,1,2,1,1,2
132,2,3,3,4,4,1,1,3,1,3,1,1,2,2,1,3,4,1,2,4,2,1,2,1,1,4,3,1,3,1,3,3,2,2,2,4,3,4,3,1
133,2,3,3,4,4,1,3,3,1,3,1,1,2,2,1,3,4,1,2,4,1,2,1,2,1,3,2,2,1,1,3,1,2,2,4,3,1,3,1,1
134,2,1,3,4,1,1,3,3,1,3,1,1,2,2,1,3,4,1,2,4,2,2,3,4,3,4,4,4,3,3,1,2,4,2,4,1,3,3,1,4
135,2,1,3,4,1,1,3,3,1,3,1,1,2,2,1,3,4,1,2,4,1,4,3,4,2,3,2,4,4,3,1,2,1,4,4,3,3,1,4,3
136,4,3,2,4,4,1,1,2,2,4,3,1,3,2,1,3,4,1,2,4,2,4,2,2,2,3,3,1,3,1,4,4,3,4,1,4,3,4,2,2
137,4,3,2,4,4,4,1,2,2,4,3,1,3,2,1,3,3,4,2,4,1,1,1,1,3,1,2,4,4,2,3,2,2,3,4,3,1,2,1,1
138,4,3,1,4,4,4,1,2,2,3,4,1,3,2,1,3,3,4,2,4,3,2,2,3,1,2,3,1,3,1,3,1,4,3,4,2,4,3,4,4
139,4,3,1,4,4,4,1,2,2,3,4,1,2,2,4,4,3,2,1,4,3,2,1,2,2,2,2,4,1,1,4,2,3,3,4,4,3,4,2,4
140,4,3,1,4,4,4,1,2,2,3,4,1,2,2,4,4,3,2,1,4,3,4,1,1,1,1,1,3,1,3,2,1,1,3,2,4,4,4,3,2
141,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,2,4,1,3,3,3,1,3,3,4,1,2,1,1,4,1,1,2,2,3
142,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,2,3,1,1,3,4,2,1,4,2,3,3,3,3,3,3,2,3,3,1
143,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,3,1,1,3,3,3,2,2,3,4,4,4,2,4,3,4,3,3,1,3
144,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,3,4,4,2,2,4,1,1,4,2,4,4,3,1,3,4,4,4,2,1
145,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,1,2,4,1,4,3,1,2,1,3,3,4,1,3,4,1,3,2,1,2
146,4,3,1,1,4,4,1,3,2,3,1,1,2,2,4,4,1,2,1,4,2,3,3,3,1,2,2,2,2,3,3,1,4,4,3,2,4,3,3,1
147,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,3,1,4,3,2,1,4,2,4,3,2,4,3,2,3,4,3,4,2,4
148,4,3,2,4,4,1,1,2,1,3,3,1,3,2,1,3,4,1,2,4,2,4,2,2,3,4,4,2,2,2,1,1,2,2,4,2,4,1,1,1
149,4,3,1,4,4,4,1,2,2,3,4,1,2,2,4,4,3,2,1,4,4,4,1,3,3,1,3,3,4,1,3,3,2,4,1,4,2,2,4,1
150,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,3,4,1,2,4,4,4,4,1,4,4,2,4,1,1,4,3,4,3,2
151,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,4,3,3,4,1,3,3,1,1,3,2,3,3,3,4,1,2,3,1,4
152,4,3,1,1,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,2,4,3,4,4,2,2,4,4,4,3,1,2,3,4,4,1,4,2,2
153,4,3,1,1,4,4,1,3,2,3,1,1,2,2,4,4,1,2,1,4,4,1,3,4,3,1,2,2,2,4,4,3,4,2,3,1,2,2,3,2
154,4,3,1,1,4,4,1,3,2,3,1,1,2,2,3,4,1,2,1,4,4,4,3,4,4,1,2,1,2,1,3,3,4,4,3,2,3,4,3,1
155,4,3,1,4,4,4,1,3,2,3,4,1,2,2,4,4,3,2,1,4,2,2,4,2,4,1,1,1,3,2,3,4,2,3,2,1,4,3,4,1
