,PANAS.Interested_Predicted,PANAS.Distressed_Predicted,PANAS.Excited_Predicted,PANAS.Upset_Predicted,PANAS.Strong_Predicted,PANAS.Guilty_Predicted,PANAS.Scared_Predicted,PANAS.Hostile_Predicted,PANAS.Enthusiastic_Predicted,PANAS.Proud_Predicted,PANAS.Irritable_Predicted,PANAS.Alert_Predicted,PANAS.Ashamed_Predicted,PANAS.Inspired_Predicted,PANAS.Nervous_Predicted,PANAS.Determined_Predicted,PANAS.Attentive_Predicted,PANAS.Jittery_Predicted,PANAS.Active_Predicted,PANAS.Afraid_Predicted,PANAS.Interested_Actual,PANAS.Distressed_Actual,PANAS.Excited_Actual,PANAS.Upset_Actual,PANAS.Strong_Actual,PANAS.Guilty_Actual,PANAS.Scared_Actual,PANAS.Hostile_Actual,PANAS.Enthusiastic_Actual,PANAS.Proud_Actual,PANAS.Irritable_Actual,PANAS.Alert_Actual,PANAS.Ashamed_Actual,PANAS.Inspired_Actual,PANAS.Nervous_Actual,PANAS.Determined_Actual,PANAS.Attentive_Actual,PANAS.Jittery_Actual,PANAS.Active_Actual,PANAS.Afraid_Actual
0,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,4,4,3,4,2,4,3,2,2,4,4,1,3,1,1,2,4,3,1,1,1,2
1,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,4,4,4,1,4,2,2,3,2,2,2,4,1,2,2,3,4,2,4,3,3,1
2,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,2,1,1,4,3,3,3,1,4,1,2,2,4,4,3,1,4,2,2,2
3,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,1,3,4,1,4,3,4,1,3,4,3,4,2,3,2,2,2,3,1,1
4,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,3,1,4,1,2,4,2,3,3,3,2,1,2,3,3,1,2,3,3,1
5,2,2,3,1,4,2,3,1,4,1,3,4,3,3,2,2,2,4,1,2,2,2,1,3,2,1,4,2,4,3,3,4,4,3,2,1,1,3,2,4
6,2,2,3,3,4,2,3,2,4,1,4,4,4,3,2,2,2,4,1,2,4,1,4,4,4,1,2,4,1,4,3,3,1,1,1,1,2,1,2,1
7,2,2,1,3,4,2,1,2,4,4,2,4,4,3,2,4,2,4,2,4,3,3,3,2,3,2,1,4,4,4,3,1,3,3,3,2,3,4,3,2
8,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,1,2,1,1,1,3,3,3,2,2,2,4,3,2,1,2,1,1,1,3
9,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,1,1,1,3,1,1,4,3,3,3,4,4,2,2,1,3,1,1,2,3
10,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,2,4,3,2,2,4,3,2,1,2,1,4,1,4,2,3,1,1,1,1
11,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,1,4,4,3,1,2,1,4,2,2,4,4,2,1,3,4,2,4,3,4
12,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,1,2,3,2,2,4,1,3,4,3,3,1,4,1,2,1,2,1,3,3
13,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,4,2,1,4,4,3,1,1,2,2,2,4,2,2,3,1,3,2,1,3
14,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,2,1,3,3,4,1,2,4,3,3,2,4,1,1,1,3,1,4,1,2
15,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,3,2,3,3,1,3,4,1,1,2,4,2,3,3,1,3,2,4,4,1
16,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,2,2,1,2,3,2,1,3,2,2,4,1,2,2,1,2,3,1,3,3
17,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,4,1,4,1,1,3,4,1,2,3,2,4,2,2,1,1,3,2,2,1
18,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,3,1,1,4,1,3,4,1,2,3,2,3,4,4,3,1,1,1,3,3
19,4,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,2,2,2,2,1,3,2,1,4,1,1,3,3,3,1,3,2,4,2,1
20,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,3,2,3,1,2,1,1,2,2,2,1,4,3,4,1,4,1,4,4,2
21,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,2,1,4,4,1,4,1,3,1,3,4,3,2,4,3,2,4,3,4,4
22,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,4,1,1,4,1,1,3,1,2,4,4,4,3,2,4,2,4,2,2,2
23,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,3,4,4,4,2,3,3,3,3,1,4,2,3,4,3,1,3,1,1,4
24,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,3,4,1,1,2,1,4,3,3,4,3,3,4,1,2,4,1,2,3,1
25,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,4,3,2,4,4,4,3,4,2,1,2,1,2,1,3,2,2,2,4,4
26,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,1,2,2,1,3,4,4,4,4,2,4,3,4,1,1,2,4,4,1,2
27,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,3,1,1,2,3,3,3,3,1,4,1,1,2,1,3,3,2,1,1,1
28,4,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,3,1,1,3,1,4,4,2,1,3,1,4,2,1,4,4,4,4,3,4
29,4,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,3,3,2,2,3,4,4,2,3,2,1,2,1,4,1,4,4,3,1,3
30,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,2,2,2,4,1,1,3,4,3,3,2,1,2,1,2,2,1,4,3,2
31,2,1,1,3,4,2,1,2,4,4,2,4,4,3,2,4,2,4,2,4,3,3,1,3,4,2,1,3,3,4,4,4,4,2,1,4,2,4,3,4
32,2,1,1,3,4,2,1,2,4,4,2,4,4,3,2,4,2,4,2,4,1,2,4,3,2,2,2,1,3,1,1,2,1,4,1,4,1,4,1,3
33,2,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,4,2,1,3,2,2,1,3,3,3,1,3,3,1,2,1,2,1,2,4
34,2,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,4,1,1,2,4,4,1,2,1,2,2,1,1,3,4,4,2,3,4,4
35,2,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,4,4,4,2,4,2,1,3,1,4,4,3,4,3,3,3,1,4,1,2
36,2,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,3,1,2,3,2,2,2,2,3,2,2,3,3,2,4,2,1,3,3,1
37,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,2,2,3,4,1,1,2,3,1,3,4,2,1,1,3,1,1,4,4,1
38,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,3,4,4,3,2,3,4,3,2,4,4,3,3,1,4,1,2,1,3,3
39,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,4,1,1,3,3,3,3,4,4,3,1,4,1,2,3,2,2,1,4,1
40,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,2,2,3,3,2,2,2,1,3,2,4,4,3,2,2,3,4,4,1,1
41,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,1,3,4,1,4,4,2,1,3,1,1,4,2,1,3,3,3,2,3,4
42,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,2,4,2,3,3,2,2,3,4,3,1,4,1,3,2,3,2,3,2,2
43,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,1,3,2,2,1,3,1,1,3,1,4,1,2,1,2,3,3,3,3,3
44,2,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,4,4,3,1,2,1,3,3,3,3,2,3,3,4,1,1,4,2,1,4
45,4,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,1,3,2,3,4,3,4,3,3,4,4,1,1,3,4,4,4,4,1,3
46,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,3,1,4,1,1,3,3,1,1,4,1,2,3,4,4,4,1,1,1,4
47,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,1,3,4,1,4,3,3,3,1,1,3,2,2,4,4,1,1,3,4,4
48,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,4,1,2,1,1,3,3,2,2,2,1,2,1,3,4,2,2,3,3,3
49,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,3,1,2,4,1,2,2,2,1,1,2,2,3,3,3,4,3,3,1,3
50,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,2,3,1,3,1,4,2,4,1,3,3,3,3,4,3,4,4,4,2,3
51,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,2,2,4,1,1,3,2,3,3,4,4,4,1,2,1,1,1,1,2,3
52,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,4,3,1,3,2,4,3,3,4,1,2,4,4,1,2,3,2,1,3,1
53,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,1,4,3,4,4,3,2,1,1,2,3,2,4,3,3,3,2,3,2,3
54,4,1,1,3,4,2,1,2,4,4,2,4,4,3,2,4,2,4,2,4,3,1,2,1,2,4,1,3,1,1,4,4,2,2,1,3,4,1,2,1
55,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,3,2,1,2,4,3,3,2,3,1,1,3,4,1,2,1,1,2,4,1
56,4,1,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,4,1,2,3,3,3,1,1,2,1,1,1,2,2,2,3,3,3,4,4
57,4,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,4,3,4,2,4,2,3,3,1,4,2,1,1,1,2,4,2,2,2,1
58,4,2,1,3,4,2,1,2,1,4,2,4,4,3,2,4,2,4,2,4,2,4,4,2,4,2,4,3,1,3,1,2,1,4,3,1,1,1,2,3
59,4,1,1,3,4,2,1,2,4,4,2,4,4,3,2,4,2,4,1,4,2,2,3,2,1,3,2,2,4,4,4,3,2,2,2,1,4,4,1,2
60,2,2,3,1,4,2,3,2,4,1,3,4,3,3,2,2,2,4,1,2,2,2,3,2,2,1,1,3,1,1,2,2,3,1,3,2,2,2,4,4
61,4,1,2,1,4,2,1,2,4,4,2,4,4,3,2,4,2,4,1,4,1,4,4,3,3,1,1,3,2,4,3,3,3,4,2,2,2,4,4,3
62,4,1,2,1,4,2,3,2,4,4,2,4,4,3,2,4,2,4,1,4,3,4,4,4,1,3,2,3,3,3,4,4,3,3,4,2,2,2,1,2
63,4,1,2,1,4,2,3,2,4,4,2,4,4,3,2,4,2,4,1,2,4,3,3,4,1,4,3,4,2,1,2,2,1,1,3,1,2,3,4,2
64,4,1,4,1,4,2,3,2,4,4,2,4,1,3,3,4,2,4,1,2,4,4,1,1,1,1,1,1,3,4,2,1,1,4,1,3,4,3,3,3
65,4,1,4,1,4,2,3,2,4,4,2,3,1,3,3,4,2,4,1,2,3,4,2,2,3,1,3,4,4,4,3,1,1,2,1,2,2,4,4,4
66,4,1,4,1,4,2,3,2,4,4,2,3,1,3,3,4,2,4,1,2,4,2,2,3,2,3,1,3,3,2,2,3,2,2,2,1,3,3,3,3
67,4,1,2,1,4,2,3,2,4,4,2,3,1,3,3,4,2,4,1,2,4,3,3,2,2,3,2,1,4,2,1,3,4,3,2,4,2,3,1,3
68,4,1,1,3,4,2,3,2,4,4,2,4,4,3,2,4,2,4,2,2,4,3,4,2,4,1,2,2,1,4,3,2,2,1,1,3,2,3,1,1
69,4,1,4,1,4,2,3,2,4,3,2,4,1,3,3,4,2,3,1,2,4,2,2,1,2,1,1,4,1,2,3,4,3,1,1,1,3,3,3,2
70,4,1,4,1,4,2,3,2,4,4,2,4,1,3,3,4,2,4,2,2,3,2,2,1,3,2,1,2,4,3,4,3,4,3,4,2,3,3,2,3
