,PANAS.Interested_Predicted,PANAS.Distressed_Predicted,PANAS.Excited_Predicted,PANAS.Upset_Predicted,PANAS.Strong_Predicted,PANAS.Guilty_Predicted,PANAS.Scared_Predicted,PANAS.Hostile_Predicted,PANAS.Enthusiastic_Predicted,PANAS.Proud_Predicted,PANAS.Irritable_Predicted,PANAS.Alert_Predicted,PANAS.Ashamed_Predicted,PANAS.Inspired_Predicted,PANAS.Nervous_Predicted,PANAS.Determined_Predicted,PANAS.Attentive_Predicted,PANAS.Jittery_Predicted,PANAS.Active_Predicted,PANAS.Afraid_Predicted,PANAS.Interested_Actual,PANAS.Distressed_Actual,PANAS.Excited_Actual,PANAS.Upset_Actual,PANAS.Strong_Actual,PANAS.Guilty_Actual,PANAS.Scared_Actual,PANAS.Hostile_Actual,PANAS.Enthusiastic_Actual,PANAS.Proud_Actual,PANAS.Irritable_Actual,PANAS.Alert_Actual,PANAS.Ashamed_Actual,PANAS.Inspired_Actual,PANAS.Nervous_Actual,PANAS.Determined_Actual,PANAS.Attentive_Actual,PANAS.Jittery_Actual,PANAS.Active_Actual,PANAS.Afraid_Actual
10,4,4,4,3,3,4,4,2,1,1,3,3,1,2,1,3,2,2,2,2,4,1,4,4,2,4,1,4,3,4,4,1,3,3,3,1,4,1,4,4
11,4,2,4,3,2,4,4,2,1,1,3,3,2,2,1,3,4,3,2,2,2,4,2,1,2,1,1,2,3,2,2,4,4,2,2,3,2,3,1,2
12,4,2,4,3,2,4,4,2,1,1,3,3,2,2,1,3,4,3,2,2,1,4,3,2,3,4,4,2,4,3,3,1,3,3,3,2,4,2,2,2
13,4,2,4,3,3,4,4,2,1,1,3,3,2,2,1,4,1,3,2,2,1,1,1,3,4,1,3,1,1,3,4,1,4,3,4,4,3,4,4,1
14,4,2,4,3,3,4,4,2,1,3,3,1,1,2,1,4,4,3,2,1,4,2,3,1,3,4,1,1,2,3,1,4,3,3,2,1,4,3,3,1
15,4,2,2,2,4,4,4,2,2,3,3,1,1,2,1,4,1,2,2,1,3,1,2,3,4,1,2,1,3,2,1,4,4,3,4,3,1,4,3,2
16,4,2,2,2,4,4,4,2,2,3,3,1,1,2,1,4,4,2,2,1,1,4,1,4,1,2,4,4,3,2,4,3,4,3,3,2,2,2,3,1
17,4,4,2,2,4,4,4,2,2,3,3,1,1,2,1,4,1,2,2,1,4,4,1,3,1,1,4,3,2,3,4,1,1,3,4,1,2,4,4,2
18,4,2,2,2,4,4,4,2,2,3,3,1,1,2,1,4,1,2,2,1,3,3,1,4,2,2,4,3,3,2,2,4,2,3,1,4,1,3,1,4
19,4,2,2,2,4,4,4,2,2,3,3,1,1,2,1,4,1,2,2,1,1,1,1,4,3,2,3,3,1,2,1,4,3,2,3,1,3,2,2,4
20,4,2,2,2,4,4,4,2,2,3,3,1,1,2,1,4,1,2,2,1,2,2,3,3,3,3,1,1,1,4,1,2,4,4,3,4,2,4,1,1
21,4,2,2,2,4,4,4,2,2,3,3,1,1,2,1,4,4,2,2,1,1,1,2,4,2,1,1,4,3,2,3,4,2,1,1,4,4,3,1,4
22,4,2,2,3,4,4,4,2,2,3,3,1,1,2,1,4,4,3,2,1,3,3,2,4,4,4,4,3,3,4,4,3,1,3,3,1,2,4,2,3
23,4,2,2,2,4,4,4,2,2,3,3,1,1,2,1,4,1,2,2,1,4,1,3,1,4,4,4,4,1,2,3,1,3,2,4,4,2,2,1,1
24,4,2,2,2,4,4,4,2,2,3,3,1,1,2,1,4,1,2,2,1,4,1,1,2,4,1,4,2,3,3,1,3,3,4,1,2,4,3,1,1
25,4,2,2,2,4,4,4,2,2,3,3,1,1,2,1,4,1,2,2,1,4,4,3,1,2,2,4,2,2,4,4,3,1,1,4,4,2,1,2,3
26,4,2,2,2,4,4,4,2,2,3,3,1,1,2,1,4,4,3,2,1,3,4,4,2,2,4,4,2,2,2,3,3,1,1,1,3,1,2,1,3
27,4,2,2,3,4,4,4,2,2,3,3,1,1,2,1,4,4,3,2,1,3,3,2,3,1,4,4,4,4,3,3,2,2,3,3,4,1,4,4,3
28,4,2,2,3,4,4,4,2,2,3,3,1,1,2,1,3,4,3,2,1,2,1,2,4,2,2,2,2,3,3,1,3,3,1,3,4,2,1,1,3
29,4,2,2,3,4,4,4,2,2,3,3,1,1,2,1,3,4,3,2,1,4,3,2,1,2,3,4,1,4,2,4,3,1,3,1,1,1,1,4,1
30,4,2,2,3,4,4,4,2,2,3,3,1,1,2,1,3,4,3,2,1,4,1,4,4,2,2,4,4,2,3,3,3,3,2,2,3,3,1,1,4
31,4,2,2,3,4,4,4,2,2,3,3,1,1,2,1,3,4,3,2,1,1,4,4,4,3,1,3,1,4,2,1,1,3,3,4,4,2,2,2,2
32,4,2,2,3,4,4,4,2,2,3,3,1,1,2,1,3,4,3,2,1,4,2,2,3,4,3,2,1,3,2,4,2,2,1,4,3,4,1,1,3
33,4,3,2,3,4,4,4,2,2,3,3,1,1,2,1,3,4,3,2,3,3,1,1,3,3,1,2,2,4,2,4,2,4,1,1,3,2,1,4,2
34,4,3,2,3,4,4,4,2,2,3,3,1,1,2,1,3,4,3,2,1,1,4,3,2,4,4,1,1,3,1,2,2,4,2,2,1,2,4,4,4
35,4,2,2,3,4,4,4,2,2,3,3,1,1,2,1,3,4,3,2,1,4,2,4,4,3,3,1,1,3,3,1,1,4,2,3,4,3,2,2,1
36,4,1,1,2,2,4,4,2,2,3,3,1,1,4,1,4,1,2,2,1,3,1,1,4,1,3,1,2,2,4,2,1,2,2,4,4,2,2,3,1
37,4,4,1,2,3,4,4,2,1,3,3,1,1,4,1,4,1,2,2,1,2,4,2,3,3,4,4,3,4,2,3,1,4,3,1,3,4,2,1,3
38,4,3,2,2,4,4,4,2,1,3,3,1,1,2,1,4,1,3,2,3,1,4,2,3,3,3,3,1,2,3,2,1,2,3,2,1,4,3,1,1
39,4,3,2,2,4,4,4,2,1,3,3,1,1,2,1,4,1,3,2,3,2,4,2,2,4,3,1,3,1,3,3,4,4,2,4,1,1,4,1,3
40,4,3,2,3,4,4,4,2,1,3,3,1,1,2,4,4,1,3,2,3,4,3,2,4,1,1,1,1,2,1,4,2,3,2,3,1,4,4,3,3
41,4,3,4,2,3,4,4,2,1,3,3,1,1,2,1,4,1,2,2,3,4,1,1,3,2,3,4,1,1,3,1,1,3,2,3,2,2,4,4,2
42,4,3,4,3,3,4,4,2,2,3,3,1,2,2,1,4,1,2,2,3,1,4,4,2,1,1,3,2,2,1,4,1,1,1,1,2,2,3,1,2
43,4,3,4,3,3,4,4,2,2,3,3,3,2,2,1,4,1,2,1,3,4,2,2,1,1,3,3,4,1,4,1,3,3,3,2,4,2,2,4,1
44,4,3,4,3,3,4,4,2,1,3,3,3,2,2,1,4,1,3,1,3,4,3,2,1,3,4,2,3,3,4,2,3,2,4,2,2,2,2,3,3
45,4,3,4,3,3,4,4,2,1,1,3,3,2,2,1,4,1,3,1,3,3,3,4,3,3,2,4,3,1,2,2,2,3,4,3,2,4,4,3,1
46,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,4,2,1,3,4,3,1,3,3,3,4,4,2,2,3,3,3,3,2,3,2,1,1,4
47,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,3,4,1,3,3,2,2,1,3,1,2,3,4,1,1,1,3,1,3,4
48,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,2,3,2,4,1,2,3,3,1,3,2,4,1,1,2,2,4,1,4,1,4,1
49,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,2,4,2,3,4,2,3,1,2,2,4,3,2,2,4,4,1,1,1,1
50,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,1,2,1,4,3,2,4,1,2,1,3,1,2,2,4,4,2,1,3,1
51,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,4,2,4,4,3,4,4,2,4,4,3,3,4,1,1,2,3,2,3,4
52,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,2,1,2,1,4,4,4,1,4,3,3,2,1,1,4,4,1,3,1,4
53,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,3,2,1,2,2,2,2,3,3,3,3,2,2,1,3,2,1,2,2,3
54,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,3,3,3,3,4,3,3,3,1,3,1,2,3,2,3,2,2,1,2,3
55,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,3,3,1,1,4,3,4,1,1,1,3,2,2,3,4,4,4,4,1,4
56,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,4,1,4,3,2,1,1,4,3,2,1,1,1,1,3,1,4,2,1,1
57,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,2,1,1,1,1,3,1,2,1,1,1,3,4,3,2,1,1,2,4,1
58,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,3,1,2,3,1,3,3,4,3,1,1,2,2,3,4,4,1,4,1,3
59,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,4,1,1,1,1,3,3,1,4,2,1,1,1,3,1,4,3,2,2,2
60,4,3,4,3,3,4,4,2,2,1,3,3,1,2,1,4,1,2,1,3,2,4,2,1,4,2,3,2,4,3,1,3,4,1,3,1,1,4,3,3
61,4,3,4,3,3,4,4,2,2,1,3,3,1,2,1,4,1,2,1,3,3,1,1,1,2,2,3,4,4,1,1,4,1,3,3,2,1,4,4,4
62,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,2,3,2,2,1,1,4,3,2,3,2,3,2,1,2,4,1,3,1,1
63,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,4,2,3,3,2,4,1,2,2,3,2,3,4,4,4,4,1,2,3,4,1,3,4,2
64,4,3,4,3,3,4,4,2,1,1,3,3,2,2,1,4,4,2,1,3,4,3,2,4,2,3,1,1,2,2,1,1,3,3,2,1,1,4,3,3
65,4,3,4,3,3,4,4,2,1,1,3,3,2,2,1,4,1,2,1,3,1,3,2,4,4,1,2,4,2,1,4,1,3,2,4,3,3,1,2,2
66,4,3,4,3,3,4,4,2,1,1,3,3,2,2,1,4,4,2,1,3,3,4,2,1,3,4,2,2,4,3,4,2,3,4,4,1,3,4,1,3
67,4,3,4,3,3,4,4,2,1,1,3,3,2,2,1,4,4,2,3,3,4,2,1,3,4,4,1,3,1,3,1,4,1,1,1,1,3,1,3,3
68,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,4,2,3,3,3,3,4,3,4,3,1,4,3,4,2,1,2,1,2,4,3,3,2,2
69,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,4,2,3,3,1,4,4,4,3,2,1,4,3,3,3,1,4,2,3,3,2,2,1,1
70,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,4,2,1,3,3,3,1,3,4,4,3,2,2,3,3,3,3,1,3,3,4,1,3,2
71,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,4,2,1,3,3,4,3,4,2,4,2,2,1,2,1,1,3,2,1,3,2,3,3,4
72,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,4,2,1,3,1,4,1,3,1,3,3,1,3,1,2,3,4,1,1,1,3,4,2,4
73,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,4,2,1,3,3,1,2,1,1,3,4,4,2,3,4,2,1,4,2,3,2,2,2,2
74,4,3,2,3,3,4,4,2,2,1,3,3,2,2,1,4,4,2,1,3,2,2,4,2,1,4,2,2,2,3,4,4,4,2,2,3,1,1,1,1
75,4,3,4,3,3,4,4,2,2,1,3,1,1,2,1,4,4,2,1,3,3,1,2,2,1,2,4,3,1,3,3,1,2,1,2,1,3,4,2,4
76,4,3,4,3,3,4,4,2,2,3,3,1,1,2,4,4,4,2,3,3,1,3,3,1,3,2,2,2,3,4,2,2,3,4,2,3,3,3,3,1
77,4,3,2,3,4,4,4,2,1,3,3,3,1,2,4,4,4,3,3,3,1,4,3,2,4,4,3,4,3,4,3,4,2,2,3,1,4,3,1,4
78,4,3,2,4,3,4,4,2,1,3,3,3,1,2,1,4,4,3,3,3,4,3,2,4,2,2,1,4,2,3,4,4,3,4,4,3,4,1,2,2
79,4,3,2,4,4,4,4,2,1,3,3,1,1,2,1,4,4,2,2,3,1,1,1,4,2,1,1,3,1,3,1,2,3,3,2,4,1,4,3,2
80,4,3,2,4,4,4,4,2,1,3,3,1,1,2,1,4,4,2,2,3,4,1,3,2,3,1,4,2,1,2,2,2,4,1,1,3,2,2,2,1
81,4,3,2,3,4,4,4,2,2,3,3,1,1,2,1,4,4,3,1,3,3,4,2,1,1,1,4,4,1,1,3,2,4,4,3,1,1,3,3,4
82,4,3,2,3,4,4,4,2,2,3,3,1,1,2,1,4,4,3,1,3,1,1,1,3,1,4,3,2,3,4,4,3,4,1,1,1,4,4,1,1
83,4,3,2,3,4,4,4,2,2,1,3,3,1,2,1,4,4,3,1,3,2,3,4,3,4,1,3,3,2,1,3,4,4,2,2,3,2,4,3,2
84,4,3,4,3,4,4,4,2,2,1,3,3,1,2,1,4,4,3,1,3,2,3,2,4,2,4,1,4,3,2,4,2,1,3,1,4,2,3,4,4
85,4,3,4,3,4,4,4,2,1,1,3,3,1,2,1,4,4,3,1,3,2,4,1,2,2,4,3,4,2,1,1,1,2,4,1,4,2,3,1,4
86,4,3,4,3,4,4,4,2,1,3,3,3,1,2,1,4,4,3,1,3,3,2,1,3,4,2,4,2,3,3,4,2,1,4,4,1,2,1,4,4
87,4,3,4,3,1,4,4,2,1,3,3,1,1,2,1,4,1,3,1,3,1,1,4,2,3,4,2,4,2,3,3,3,1,3,4,3,2,4,4,2
88,4,3,4,3,1,4,4,2,1,3,3,1,1,2,1,4,1,3,1,3,3,3,1,4,3,1,2,3,2,4,2,3,4,3,3,1,1,1,1,1
89,4,3,4,3,4,4,4,2,1,3,3,1,1,2,1,4,1,3,1,3,1,2,3,4,2,2,3,4,4,2,3,3,1,3,4,1,1,3,1,4
90,4,3,4,3,3,4,4,2,1,3,3,1,2,2,1,4,1,2,1,3,1,1,1,3,1,4,1,3,3,3,4,3,3,3,3,3,2,1,1,2
91,4,3,4,3,3,4,4,2,1,3,3,3,2,2,1,4,1,2,1,3,2,1,1,2,2,3,1,2,4,4,4,4,3,2,1,1,1,4,4,2
92,4,3,4,3,3,4,4,2,1,3,3,3,2,2,1,4,1,2,1,3,1,1,1,2,2,2,3,4,2,3,1,4,4,3,4,4,3,2,4,3
93,4,3,4,2,3,4,4,2,1,3,3,3,2,2,1,4,1,2,1,3,3,4,4,1,3,2,2,2,3,1,4,3,3,1,3,2,4,4,4,1
94,4,3,4,3,3,4,4,2,1,3,3,3,2,2,1,4,1,2,1,3,1,1,2,1,4,1,3,2,3,1,2,4,1,3,3,1,3,4,2,4
95,4,3,4,3,3,4,4,2,1,3,3,3,2,2,1,4,1,2,1,3,4,1,2,3,1,1,3,2,3,3,2,2,1,2,2,1,3,2,3,3
96,4,3,4,3,3,4,4,2,1,3,3,3,2,2,1,4,1,2,1,3,1,2,3,4,2,2,1,1,1,3,1,1,4,3,4,3,4,3,1,1
97,4,3,4,2,3,4,4,2,1,3,3,3,2,2,1,4,1,2,1,3,3,2,3,2,2,2,1,3,3,4,2,4,4,1,4,1,1,3,2,3
98,4,3,4,2,3,4,4,2,1,3,3,3,2,2,1,4,1,2,1,3,3,3,1,1,3,3,3,4,2,1,3,1,3,2,1,1,3,4,3,4
99,4,3,4,3,1,4,4,2,1,3,3,1,2,2,1,4,1,2,2,3,4,4,1,2,3,3,4,4,3,3,1,2,4,3,2,2,3,4,1,2
100,4,3,4,3,1,4,4,2,1,3,3,1,2,2,1,4,1,2,2,1,2,2,4,4,1,3,3,4,3,4,4,3,4,3,1,3,4,3,3,1
101,4,3,4,3,1,4,4,2,1,3,3,1,2,2,1,4,1,2,2,1,4,1,3,1,4,2,1,1,4,3,2,4,4,4,4,2,4,2,1,3
102,4,3,4,3,1,4,4,2,1,3,3,1,2,2,1,4,1,2,2,1,4,2,2,2,1,4,2,1,1,1,1,4,2,4,3,3,1,3,3,3
103,4,3,4,3,3,4,4,2,1,3,3,3,2,2,1,4,1,2,1,3,1,3,4,4,2,2,4,2,3,2,1,4,3,4,2,2,2,1,3,1
104,4,3,4,3,3,4,4,2,1,3,3,3,2,2,1,4,1,2,1,3,3,3,4,2,4,2,4,4,2,4,2,1,3,3,3,1,4,3,4,2
105,4,3,4,2,3,4,4,2,1,3,3,3,2,2,1,4,1,2,1,3,1,1,2,4,4,1,2,2,1,2,4,1,1,1,3,4,4,1,1,3
106,4,3,4,3,3,4,4,2,1,3,3,3,2,2,1,4,1,2,2,3,1,2,3,2,1,1,1,2,3,1,2,1,2,2,3,4,1,2,1,1
107,4,3,4,3,3,4,4,2,1,3,3,3,2,2,1,4,1,2,2,3,2,4,4,4,3,3,2,2,2,1,1,1,3,4,2,2,2,3,4,4
108,4,3,4,3,3,4,4,2,1,3,3,1,2,2,1,4,1,2,2,3,3,2,1,2,3,2,2,2,3,3,3,3,2,4,2,3,2,2,2,4
109,4,3,4,3,3,4,4,2,1,3,3,1,2,2,1,4,1,2,2,3,4,2,3,2,2,3,2,4,3,4,4,2,3,2,1,1,4,4,4,3
110,4,3,4,3,3,4,4,2,1,3,3,1,2,2,1,4,1,2,2,3,4,3,1,3,1,1,1,2,2,2,1,1,3,2,3,2,3,4,1,3
111,4,3,4,3,3,4,4,2,2,3,3,1,2,2,1,4,1,2,2,3,4,2,3,3,2,2,3,2,4,2,3,2,3,1,1,4,4,1,2,4
112,4,3,4,3,3,4,4,2,1,3,3,1,2,2,1,4,1,2,1,3,4,4,3,3,3,3,4,3,3,1,3,3,1,3,1,3,2,3,1,2
113,4,3,4,3,3,4,4,2,1,3,3,1,2,2,1,4,1,2,1,3,3,3,1,4,1,2,1,1,3,3,3,4,2,3,4,4,4,4,2,2
114,4,3,4,3,3,4,4,2,1,3,3,1,2,2,1,4,1,2,1,3,1,3,1,4,4,4,1,2,1,2,4,1,1,4,2,2,3,3,1,1
115,4,3,4,3,3,4,4,2,1,3,3,1,2,2,1,4,1,2,1,3,4,4,4,4,1,3,2,1,4,3,2,3,3,1,1,1,3,3,2,2
116,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,3,3,2,2,1,2,4,4,3,1,4,4,4,2,4,4,3,3,3,2
117,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,2,1,2,4,1,4,4,4,4,4,2,1,4,1,4,4,2,2,1,3
118,4,3,4,4,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,2,1,1,4,2,3,2,3,2,2,2,3,2,3,3,1,4,2,3,1
119,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,2,4,3,4,2,1,1,3,2,3,2,1,1,4,4,4,3,3,4,2
120,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,4,3,4,3,1,3,4,2,2,2,2,3,4,2,4,3,2,1,4,3
121,4,3,4,1,3,4,4,2,1,1,3,3,2,2,1,4,1,2,3,3,2,3,3,1,2,2,1,2,2,2,3,1,1,1,4,2,2,1,1,3
122,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,3,4,1,3,3,2,4,2,3,3,1,4,1,3,1,3,1,4,2,3
123,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,2,3,2,1,3,2,3,1,1,2,2,3,4,2,2,3,2,1,4,2
124,4,3,4,3,3,4,4,2,2,1,3,1,2,2,1,4,1,2,3,3,4,2,4,4,2,3,1,3,3,1,4,1,1,4,1,3,2,2,4,4
125,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,4,3,1,4,4,4,3,3,2,4,1,1,4,4,4,4,2,4,4,4
126,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,4,4,2,2,3,1,2,2,3,2,4,1,2,3,1,2,2,4,3,2
127,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,3,2,1,3,1,1,2,1,2,3,4,3,3,1,2,3,4,2,4,3
128,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,1,1,4,1,3,1,3,2,4,1,3,3,4,3,2,3,2,2,3,4
129,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,1,2,1,3,4,4,2,4,4,2,1,1,2,4,3,4,4,1,1,3
130,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,2,2,1,3,2,1,3,4,1,4,4,4,4,4,2,4,1,2,3,4
131,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,1,4,1,2,3,3,1,1,1,4,1,4,4,1,1,4,3,4,1,4
132,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,3,1,2,3,4,1,3,3,4,3,2,2,2,2,4,3,2,2,3,3
133,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,2,4,2,4,4,2,2,1,2,4,2,3,4,2,3,1,1,2,3,2
134,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,1,2,3,1,2,2,4,1,4,2,4,4,3,4,4,2,3,2,4,3
135,4,3,4,1,3,4,4,2,1,1,3,3,2,2,4,3,1,2,3,3,4,2,1,1,3,1,3,2,1,4,2,1,1,4,3,3,4,4,3,1
136,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,1,4,2,3,3,4,4,4,4,1,4,4,2,2,4,1,4,2,1,2
137,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,4,3,4,3,4,4,3,2,1,4,1,3,1,4,2,1,3,2,2,2
138,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,1,2,1,3,3,4,1,1,3,4,2,3,3,2,4,4,4,4,3,1,4,1,4,1
139,4,3,4,1,3,4,4,2,2,1,3,3,2,2,4,4,1,2,1,3,2,4,3,2,3,2,4,3,4,4,1,4,2,4,4,4,2,1,1,4
140,4,3,4,1,3,4,4,2,2,1,3,3,2,2,4,4,1,2,1,3,3,2,3,3,4,2,4,4,1,1,4,1,4,3,4,3,2,1,3,2
141,4,3,4,3,3,4,4,2,2,1,3,1,2,2,1,4,1,2,1,3,3,1,1,1,4,2,2,3,4,1,3,2,2,4,1,3,4,2,1,4
142,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,3,3,3,2,2,2,4,1,2,2,3,1,2,3,3,2,2,1,4,3,4,2,3
143,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,4,2,3,3,1,4,4,2,4,2,4,2,4,4,4,1,4,1,2,1,4,2,2,2
144,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,4,2,3,3,1,2,1,1,2,3,1,1,2,4,2,1,2,1,1,3,3,2,4,2
145,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,4,2,3,3,1,2,1,3,3,3,2,3,3,2,2,3,4,1,2,2,3,1,2,4
146,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,3,2,3,1,1,2,1,4,3,4,2,2,2,4,1,3,3,2,2,3
147,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,2,1,2,1,2,3,3,4,4,2,4,1,2,2,2,4,1,4,1,3
148,4,3,4,1,3,4,4,2,2,1,3,3,2,2,4,3,1,2,3,3,1,4,2,1,3,3,2,3,1,3,4,2,1,2,3,1,4,4,2,1
149,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,4,2,4,2,2,2,3,3,2,4,4,1,2,4,4,1,3,1,3,4
150,4,3,4,1,3,4,4,2,2,1,3,3,2,2,1,3,1,3,3,3,2,4,2,3,3,1,2,2,2,3,3,4,1,2,1,1,4,1,3,4
151,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,3,3,3,2,2,3,3,2,3,3,2,2,2,4,4,4,1,3,2,4,2,1,4
152,4,3,4,3,3,4,4,2,2,1,4,3,2,2,1,4,1,3,3,3,1,1,2,2,1,2,2,4,2,4,3,1,4,4,1,2,4,3,2,4
153,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,3,3,3,2,2,3,4,1,3,2,2,1,1,4,2,3,1,1,2,1,1,2,1
154,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,3,3,3,4,4,4,1,2,2,4,1,3,4,4,2,4,4,4,1,3,3,2,4
155,4,3,4,3,3,4,4,2,2,1,3,3,2,2,1,4,1,2,3,3,2,1,4,3,4,1,4,4,4,3,3,2,3,4,4,1,3,1,2,3
